generic_name,claim_count
BUPROPION HCL,91262
BUSPIRONE HCL,94321
BUTABARBITAL SODIUM,36
BUTALB/ACETAMINOPHEN/CAFFEINE,14414
BUTALBIT/ACETAMIN/CAFF/CODEINE,383
BUTALBITAL/ACETAMINOPHEN,141
BUTALBITAL/ASPIRIN/CAFFEINE,253
BUTORPHANOL TARTRATE,977
C1 ESTERASE INHIBITOR,33
CABERGOLINE,555
CALCIPOTRIENE,444
CALCIPOTRIENE/BETAMETHASONE,56
"CALCITONIN,SALMON,SYNTHETIC",4285
CALCITRIOL,11949
CALCIUM ACETATE,8829
CANAGLIFLOZIN,20201
CANAGLIFLOZIN/METFORMIN HCL,355
CANDESARTAN CILEXETIL,1491
CANDESARTAN/HYDROCHLOROTHIAZID,233
CAPTOPRIL,3180
CAPTOPRIL/HYDROCHLOROTHIAZIDE,224
CARBAMAZEPINE,25669
CARBIDOPA,184
CARBIDOPA/LEVODOPA,48761
CARBIDOPA/LEVODOPA/ENTACAPONE,1797
CARBINOXAMINE MALEATE,97
CARBOPLATIN,13
CARISOPRODOL,9119
CARTEOLOL HCL,92
CARVEDILOL,315525
CARVEDILOL PHOSPHATE,2605
CEFACLOR,428
CEFADROXIL,535
CEFAZOLIN SODIUM,300
"CEFAZOLIN SODIUM/DEXTROSE,ISO",13
CEFDINIR,36503
CEFEPIME HCL,532
"CEFEPIME HCL/DEXTROSE, ISO-OSM",119
CEFOXITIN SODIUM,100
CEFPODOXIME PROXETIL,645
CEFPROZIL,3243
CEFTAROLINE FOSAMIL ACETATE,63
CEFTAZIDIME,108
"CEFTRIAXONE NA/DEXTROSE,ISO",161
CEFTRIAXONE SODIUM,6233
CEFUROXIME AXETIL,19490
CELECOXIB,58340
CEPHALEXIN,81505
CERITINIB,12
CERTOLIZUMAB PEGOL,515
CETIRIZINE HCL,207
CEVIMELINE HCL,528
CHLORAMBUCIL,113
CHLORDIAZEPOXIDE HCL,1843
CHLORHEXIDINE GLUCONATE,11988
CHLOROTHIAZIDE,419
CHLORPROMAZINE HCL,3787
CHLORPROPAMIDE,24
CHLORTHALIDONE,21704
CHLORZOXAZONE,862
CHOLESTYRAMINE (WITH SUGAR),3842
CHOLESTYRAMINE/ASPARTAME,1019
CICLESONIDE,358
CICLOPIROX,1421
CICLOPIROX OLAMINE,610
CILOSTAZOL,20012
CIMETIDINE,1403
CINACALCET HCL,11155
CIPROFLOXACIN HCL,110796
CIPROFLOXACIN HCL/DEXAMETH,1024
CITALOPRAM HYDROBROMIDE,265568
CITRIC ACID/G-LACTONE/MAG CARB,58
CLARITHROMYCIN,3407
CLEMASTINE FUMARATE,23
CLINDAMYCIN HCL,17521
CLINDAMYCIN PHOS/BENZOYL PEROX,46
CLINDAMYCIN PHOSPHATE,2071
CLOBAZAM,1216
CLOBETASOL PROPIONATE,17540
CLOBETASOL PROPIONATE/EMOLL,210
CLOMIPRAMINE HCL,1171
CLONAZEPAM,213707
CLONIDINE,5435
CLONIDINE HCL,99754
CLOPIDOGREL BISULFATE,356811
CLORAZEPATE DIPOTASSIUM,4828
CLOTRIMAZOLE,2276
CLOTRIMAZOLE/BETAMETHASONE DIP,12053
CLOZAPINE,6991
COBICISTAT,16
CODEINE SULFATE,196
CODEINE/BUTALBITAL/ASA/CAFFEIN,398
COLCHICINE,13985
COLCHICINE/PROBENECID,638
COLESEVELAM HCL,13050
COLESTIPOL HCL,9875
COLISTIN (COLISTIMETHATE NA),55
COLLAGENASE CLOSTRIDIUM HIST.,5142
CORTICOTROPIN,55
CORTISONE ACETATE,12
CRIZOTINIB,33
CROMOLYN SODIUM,231
CROTAMITON,13
CYCLOBENZAPRINE HCL,100007
CYCLOPHOSPHAMIDE,11
CYCLOSERINE,15
CYCLOSPORINE,15903
"CYCLOSPORINE, MODIFIED",379
CYPROHEPTADINE HCL,2782
DABIGATRAN ETEXILATE MESYLATE,19252
DABRAFENIB MESYLATE,30
DALFAMPRIDINE,1019
"DALTEPARIN SODIUM,PORCINE",11
DANAZOL,95
DANTROLENE SODIUM,1337
DAPAGLIFLOZIN PROPANEDIOL,1757
DAPAGLIFLOZIN/METFORMIN HCL,63
DAPSONE,951
DAPTOMYCIN,547
DARBEPOETIN ALFA IN POLYSORBAT,237
DARIFENACIN HYDROBROMIDE,1104
DARUNAVIR ETHANOLATE,1753
DARUNAVIR/COBICISTAT,112
DASATINIB,250
DEFERASIROX,104
DEMECLOCYCLINE HCL,229
DENOSUMAB,654
DESIPRAMINE HCL,746
DESLORATADINE,1641
DESLORATADINE/PSEUDOEPHEDRINE,11
DESMOPRESSIN (NONREFRIGERATED),22
DESMOPRESSIN ACETATE,1557
DESOG-E.ESTRADIOL/E.ESTRADIOL,88
DESOGESTREL-ETHINYL ESTRADIOL,204
DESONIDE,4193
DESOXIMETASONE,1194
DESVENLAFAXINE,44
DESVENLAFAXINE SUCCINATE,7252
DEXAMETHASONE,9663
DEXAMETHASONE SOD PHOSPHATE,620
DEXAMETHASONE SODIUM PHOSP/PF,13
DEXLANSOPRAZOLE,30513
DEXMETHYLPHENIDATE HCL,73
DEXTROAMPHETAMINE SULFATE,636
DEXTROAMPHETAMINE/AMPHETAMINE,14540
DEXTROMETHORPHAN HBR/QUINIDINE,5145
DEXTROSE 5 % AND 0.9 % NACL,127
DEXTROSE 5 % IN WATER,97
DEXTROSE 5 %-0.45 % NACL,424
DEXTROSE 5%-LACTATED RINGERS,54
DEXTROSE 70 % IN WATER,181
DIAZEPAM,130552
DICLOFENAC EPOLAMINE,450
DICLOFENAC POTASSIUM,2256
DICLOFENAC SODIUM,108662
DICLOFENAC SODIUM/MISOPROSTOL,596
DICLOFENAC SUBMICRONIZED,161
DICLOXACILLIN SODIUM,60
DICYCLOMINE HCL,39051
DIDANOSINE,12
DIFLORASONE DIACETATE,159
DIFLUNISAL,882
DIFLUPREDNATE,10936
DIGOXIN,82187
DILTIAZEM HCL,131240
DIMETHYL FUMARATE,2093
"DIPH,PERTUSS(ACELL),TET VAC/PF",1343
DIPHENHYDRAMINE HCL,119
DIPHENOXYLATE HCL/ATROPINE,11328
"DIPHTH,PERTUSS(ACELL),TET VAC",1199
DIPYRIDAMOLE,646
DISOPYRAMIDE PHOSPHATE,284
DISULFIRAM,14
DIVALPROEX SODIUM,82748
DOFETILIDE,6975
DOLUTEGRAVIR SODIUM,735
DONEPEZIL HCL,158357
DORIPENEM,87
DORZOLAMIDE HCL,4213
DORZOLAMIDE HCL/TIMOLOL MALEAT,12658
DORZOLAMIDE/TIMOLOL/PF,100
DOXAZOSIN MESYLATE,56253
DOXEPIN HCL,24043
DOXERCALCIFEROL,37
DOXYCYCLINE HYCLATE,36916
DOXYCYCLINE MONOHYDRATE,5605
DRONABINOL,1497
DRONEDARONE HCL,6898
DROSPIR/ETH ESTRA/LEVOMEFOL CA,27
DROXIDOPA,27
DULAGLUTIDE,160
DULOXETINE HCL,159662
DUTASTERIDE,13574
DUTASTERIDE/TAMSULOSIN HCL,2363
ECHOTHIOPHATE IODIDE,40
ECONAZOLE NITRATE,3428
EFAVIRENZ,526
EFAVIRENZ/EMTRICITAB/TENOFOVIR,2114
ELETRIPTAN HBR,385
ELTROMBOPAG OLAMINE,64
ELVITEGR/COBICIST/EMTRIC/TENOF,663
EMPAGLIFLOZIN,473
EMPAGLIFLOZIN/LINAGLIPTIN,28
EMTRICITAB/RILPIVIRINE/TENOFOV,433
EMTRICITABINE,103
EMTRICITABINE/TENOFOVIR,3099
ENALAPRIL MALEATE,43541
ENALAPRIL/HYDROCHLOROTHIAZIDE,1468
ENFUVIRTIDE,13
ENOXAPARIN SODIUM,6195
ENTACAPONE,1638
ENTECAVIR,401
ENZALUTAMIDE,791
EPINASTINE HCL,323
EPINEPHRINE,1792
EPLERENONE,1494
EPOETIN ALFA,2070
ERGOTAMINE TARTRATE/CAFFEINE,11
ERLOTINIB HCL,519
ERTAPENEM SODIUM,2035
ERYTHROMYCIN BASE,7970
ERYTHROMYCIN ETHYLSUCCINATE,276
ERYTHROMYCIN STEARATE,50
ERYTHROMYCIN/BENZOYL PEROXIDE,45
ESCITALOPRAM OXALATE,141822
ESLICARBAZEPINE ACETATE,552
ESOMEPRAZOLE MAGNESIUM,167544
ESTAZOLAM,104
ESTRADIOL,56465
ESTRADIOL ACETATE,36
ESTRADIOL CYPIONATE,33
ESTRADIOL VALERATE/DIENOGEST,25
ESTRADIOL/LEVONORGESTREL,41
ESTRADIOL/NORETHINDRONE ACET,1001
ESTRADIOL/NORGESTIMATE,12
"ESTROGEN,CON/M-PROGEST ACET",2179
"ESTROGENS, CONJUGATED",27620
"ESTROGENS,CONJ.,SYNTHETIC B",39
"ESTROGENS,CONJ/BAZEDOXIFENE",27
"ESTROGENS,ESTERIFIED",180
ESTROPIPATE,368
ESZOPICLONE,2822
ETANERCEPT,6359
ETHACRYNIC ACID,149
ETHAMBUTOL HCL,561
ETHINYL ESTRADIOL/DROSPIRENONE,214
ETHOSUXIMIDE,157
ETHOTOIN,12
ETHYNODIOL D-ETHINYL ESTRADIOL,51
ETODOLAC,10166
ETONOGESTREL/ETHINYL ESTRADIOL,59
ETRAVIRINE,558
EVEROLIMUS,299
EXEMESTANE,1823
EXENATIDE,1593
EXENATIDE MICROSPHERES,4592
EZETIMIBE,78189
EZETIMIBE/SIMVASTATIN,10103
EZOGABINE,12
FAMCICLOVIR,1154
FAMOTIDINE,48195
FEBUXOSTAT,12244
FELBAMATE,250
FELODIPINE,7928
FENOFIBRATE,59727
FENOFIBRATE NANOCRYSTALLIZED,59186
"FENOFIBRATE,MICRONIZED",16845
FENOFIBRIC ACID,47
FENOFIBRIC ACID (CHOLINE),12407
FENOPROFEN CALCIUM,77
FENTANYL,44629
FENTANYL CITRATE,12
FESOTERODINE FUMARATE,7313
FILGRASTIM,277
FINASTERIDE,75134
FINGOLIMOD HCL,1245
FLAVOXATE HCL,335
FLECAINIDE ACETATE,11695
FLUCONAZOLE,60798
FLUDROCORTISONE ACETATE,5723
FLUNISOLIDE,1042
FLUOCINOLONE ACETONIDE,493
FLUOCINOLONE ACETONIDE OIL,361
FLUOCINOLONE/SHOWER CAP,140
FLUOCINONIDE,6118
FLUOROMETHOLONE,2862
FLUOROURACIL,3303
FLUOXETINE HCL,137386
FLUPHENAZINE DECANOATE,394
FLUPHENAZINE HCL,1999
FLURAZEPAM HCL,301
FLURBIPROFEN,310
FLURBIPROFEN SODIUM,129
FLUTAMIDE,24
FLUTICASONE FUROATE,170
FLUTICASONE PROPIONATE,232305
FLUTICASONE/SALMETEROL,89111
FLUTICASONE/VILANTEROL,5981
FLUVASTATIN SODIUM,650
FLUVOXAMINE MALEATE,3394
FONDAPARINUX SODIUM,332
FORMOTEROL FUMARATE,1649
FOSAMPRENAVIR CALCIUM,361
FOSFOMYCIN TROMETHAMINE,92
FOSINOPRIL SODIUM,5181
FOSINOPRIL/HYDROCHLOROTHIAZIDE,157
FOSPHENYTOIN SODIUM,11
FROVATRIPTAN SUCCINATE,23
FUROSEMIDE,614232
GABAPENTIN,735799
GABAPENTIN ENACARBIL,65
GALANTAMINE HBR,3865
GANCICLOVIR,48
GATIFLOXACIN,863
GEMFIBROZIL,34674
"GENTAMICIN IN NACL, ISO-OSM",43
GENTAMICIN SULFATE,4383
GLATIRAMER ACETATE,3733
GLIMEPIRIDE,116976
GLIPIZIDE,147577
GLIPIZIDE/METFORMIN HCL,2107
"GLUCAGON,HUMAN RECOMBINANT",1511
GLYBURIDE,17172
"GLYBURIDE,MICRONIZED",920
GLYBURIDE/METFORMIN HCL,4973
GLYCOPYRROLATE,3442
GOLIMUMAB,285
GRISEOFULVIN ULTRAMICROSIZE,55
"GRISEOFULVIN, MICROSIZE",11
GUANFACINE HCL,1150
HALCINONIDE,11
HALOBETASOL PROPIONATE,907
HALOPERIDOL,14506
HALOPERIDOL DECANOATE,1972
HALOPERIDOL LACTATE,737
"HEPARIN SODIUM,PORCINE",395
HEPATITIS A & B VACCINE/PF,67
HEPATITIS A VIRUS VACCINE/PF,18
HYDRALAZINE HCL,90573
HYDROCHLOROTHIAZIDE,353940
HYDROCODONE BITARTRATE,95
HYDROCODONE/ACETAMINOPHEN,896508
HYDROCODONE/IBUPROFEN,1067
HYDROCORTISONE,12230
HYDROCORTISONE BUTYRATE,108
HYDROCORTISONE SOD SUCC/PF,15
HYDROCORTISONE VALERATE,478
HYDROCORTISONE/PRAMOXINE,39
HYDROMORPHONE HCL,7892
HYDROMORPHONE HCL/PF,49
HYDROXYCHLOROQUINE SULFATE,27608
HYDROXYPROPYL CELLULOSE,48
HYDROXYUREA,3718
HYDROXYZINE HCL,21292
HYDROXYZINE PAMOATE,20583
HYOSCYAMINE SULFATE,182
IBANDRONATE SODIUM,8442
IBRUTINIB,693
IBUPROFEN,107632
IBUPROFEN/FAMOTIDINE,14
ICOSAPENT ETHYL,1549
IDELALISIB,23
"IGG/HYALURONIDASE,RECOMBINANT",14
ILOPERIDONE,907
IMATINIB MESYLATE,1683
IMIPENEM/CILASTATIN SODIUM,39
IMIPRAMINE HCL,4667
IMIPRAMINE PAMOATE,155
IMIQUIMOD,793
IMMUN GLOB G (IGG)/GLY/IGA 50+,293
IMMUN GLOB G(IGG)/MALT/IGA 50+,28
IMMUN GLOB G(IGG)/PRO/IGA 0-50,494
IMMUN GLOB G/SORB/GLY/IGA 0-50,13
INDACATEROL MALEATE,25
INDAPAMIDE,11432
INDOMETHACIN,894
INFLIXIMAB,55
INGENOL MEBUTATE,11
INSULIN ASPART,52225
INSULIN ASPART PROTAM & ASPART,12452
INSULIN DETEMIR,71231
"INSULIN GLARGINE,HUM.REC.ANLOG",154761
INSULIN GLULISINE,777
INSULIN LISPRO,33094
INSULIN LISPRO PROTAMIN/LISPRO,7346
INSULIN NPH HUM/REG INSULIN HM,18734
INSULIN NPH HUMAN ISOPHANE,6061
"INSULIN REGULAR, HUMAN",12868
INTERFERON BETA-1A,1039
INTERFERON BETA-1A/ALBUMIN,885
INTERFERON BETA-1B,727
IPRATROPIUM BROMIDE,13193
IPRATROPIUM/ALBUTEROL SULFATE,49273
IRBESARTAN,26008
IRBESARTAN/HYDROCHLOROTHIAZIDE,3866
ISONIAZID,88
ISOSORB DINIT/HYDRALAZINE HCL,95
ISOSORBIDE DINITRATE,11564
ISOSORBIDE MONONITRATE,183600
ISOTRETINOIN,65
ISRADIPINE,157
ITRACONAZOLE,113
IVERMECTIN,517
KETOCONAZOLE,14466
KETOPROFEN,385
KETOROLAC TROMETHAMINE,6264
LABETALOL HCL,10736
LACOSAMIDE,7932
LACTULOSE,35426
LAMIVUDINE,326
LAMIVUDINE/ZIDOVUDINE,269
LAMOTRIGINE,49297
LANSOPRAZOLE,54199
LANTHANUM CARBONATE,890
LAPATINIB DITOSYLATE,36
LATANOPROST,71213
LEDIPASVIR/SOFOSBUVIR,2010
LEFLUNOMIDE,7515
LENALIDOMIDE,2226
LETROZOLE,6082
LEUCOVORIN CALCIUM,647
LEUPROLIDE ACETATE,49
LEVALBUTEROL HCL,1305
LEVALBUTEROL TARTRATE,3453
LEVETIRACETAM,67150
LEVOBUNOLOL HCL,488
LEVOCARNITINE,265
LEVOCARNITINE (WITH SUGAR),70
LEVOCETIRIZINE DIHYDROCHLORIDE,37562
LEVOFLOXACIN,114411
LEVOFLOXACIN/D5W,273
LEVOMILNACIPRAN HYDROCHLORIDE,573
LEVONORGESTREL-ETHIN ESTRADIOL,528
LEVOTHYROXINE SODIUM,931466
LIDOCAINE,11485
LIDOCAINE HCL,6323
LIDOCAINE HCL/PF,645
LIDOCAINE/PRILOCAINE,10883
LINACLOTIDE,16426
LINAGLIPTIN,22371
LINAGLIPTIN/METFORMIN HCL,867
LINDANE,30
LINEZOLID,87
LIOTHYRONINE SODIUM,2946
LIPASE/PROTEASE/AMYLASE,3421
LIRAGLUTIDE,12720
LISDEXAMFETAMINE DIMESYLATE,1877
LISINOPRIL,897993
LISINOPRIL/HYDROCHLOROTHIAZIDE,172916
LITHIUM CARBONATE,16463
LITHIUM CITRATE,97
LOMITAPIDE MESYLATE,83
LOPERAMIDE HCL,8325
LOPINAVIR/RITONAVIR,428
LORAZEPAM,175666
LOSARTAN POTASSIUM,331062
LOSARTAN/HYDROCHLOROTHIAZIDE,102783
LOTEPREDNOL ETABONATE,2459
LOVASTATIN,76197
LOXAPINE SUCCINATE,485
LUBIPROSTONE,16434
LUMACAFTOR/IVACAFTOR,26
LURASIDONE HCL,5713
MACITENTAN,508
MAGNESIUM SULFATE,63
MALATHION,27
MAPROTILINE HCL,53
MARAVIROC,126
"MEASLES,MUMPS&RUBELLA VACC/PF",13
MECLIZINE HCL,46268
MECLOFENAMATE SODIUM,23
MEDROXYPROGESTERONE ACETATE,6520
MEGESTROL ACETATE,11268
MELOXICAM,256376
MEMANTINE HCL,137542
MEMANTINE HCL/DONEPEZIL HCL,679
MEPENZOLATE BROMIDE,12
MEPERIDINE HCL,125
MEPROBAMATE,99
MERCAPTOPURINE,518
MEROPENEM,864
MESALAMINE,8556
MESALAMINE W/CLEANSING WIPES,11
METAPROTERENOL SULFATE,11
METAXALONE,1442
METFORMIN HCL,570959
METHADONE HCL,22162
METHAMPHETAMINE HCL,36
METHAZOLAMIDE,553
METHENAMINE HIPPURATE,3268
METHENAMINE MANDELATE,16
METHIMAZOLE,6147
METHOCARBAMOL,19055
METHOTREXATE SODIUM,38844
METHOTREXATE SODIUM/PF,449
"METHOXSALEN, RAPID",17
METHSCOPOLAMINE BROMIDE,202
METHSUXIMIDE,11
METHYCLOTHIAZIDE,36
METHYLDOPA,597
METHYLDOPA/HYDROCHLOROTHIAZIDE,25
METHYLNALTREXONE BROMIDE,156
METHYLPHENIDATE,24
METHYLPHENIDATE HCL,6472
METHYLPREDNISOLONE,72096
METHYLPREDNISOLONE ACETATE,485
METHYLPREDNISOLONE SOD SUCC,52
METHYLPREDNISOLONE SOD SUCC/PF,191
METOCLOPRAMIDE HCL,33873
METOLAZONE,17866
METOPROLOL SUCCINATE,352656
METOPROLOL SUCCINATE/HCTZ,11
METOPROLOL TARTRATE,469985
METOPROLOL/HYDROCHLOROTHIAZIDE,674
METRONIDAZOLE,20156
METRONIDAZOLE/SODIUM CHLORIDE,79
MEXILETINE HCL,939
MIDODRINE HCL,7110
MIFEPRISTONE,12
MIGLITOL,46
MIGLUSTAT,11
MILNACIPRAN HCL,2873
MILRINONE LACTATE,12
MINOCYCLINE HCL,7526
MINOXIDIL,2576
MIRABEGRON,9695
MIRTAZAPINE,107056
MISOPROSTOL,2494
MODAFINIL,2549
MOEXIPRIL HCL,1526
MOEXIPRIL/HYDROCHLOROTHIAZIDE,184
MOMETASONE FUROATE,14701
MOMETASONE/FORMOTEROL,15082
MONTELUKAST SODIUM,231763
MORPHINE SULFATE,50836
MORPHINE SULFATE/NALTREXONE,14
MOXIFLOXACIN HCL,5051
MUPIROCIN,40456
MUPIROCIN CALCIUM,337
MYCOPHENOLATE MOFETIL,2682
MYCOPHENOLATE SODIUM,246
NABUMETONE,14033
NADOLOL,9933
NADOLOL/BENDROFLUMETHIAZIDE,12
NAFCILLIN SODIUM,57
NAFTIFINE HCL,66
NALBUPHINE HCL,12
NALOXEGOL OXALATE,88
NALTREXONE HCL,433
NALTREXONE MICROSPHERES,12
"NAPHOS M-B M-H/NA PHOS,DI-BA",256
NAPROXEN,70843
NAPROXEN SODIUM,1445
NAPROXEN/ESOMEPRAZOLE MAG,95
NARATRIPTAN HCL,391
NATEGLINIDE,4363
NEBIVOLOL HCL,42429
NEFAZODONE HCL,515
NELFINAVIR MESYLATE,24
NEO/POLYMYX B SULF/DEXAMETH,4721
NEOMYCIN SU/BACI ZN/POLY/HC,15
NEOMYCIN SU/BACITRA/POLYMYXIN,24
NEOMYCIN SU/POLYMYX B SULF,179
NEOMYCIN SULFATE,357
NEOMYCIN/POLYMYXIN B SULF/HC,3206
NEPAFENAC,5920
NEVIRAPINE,219
NIACIN,14817
NIACIN/LOVASTATIN,81
NIACIN/SIMVASTATIN,170
NICARDIPINE HCL,204
NICOTINE,105
NIFEDIPINE,41006
NILOTINIB HCL,449
NILUTAMIDE,38
NINTEDANIB ESYLATE,309
NISOLDIPINE,2586
NITROFURANTOIN,22
NITROFURANTOIN MACROCRYSTAL,12210
NITROFURANTOIN MONOHYD/M-CRYST,25935
NITROGLYCERIN,55206
NIZATIDINE,952
NORELGESTROMIN/ETHIN.ESTRADIOL,24
NORETH-ETHINYL ESTRADIOL/IRON,11
NORETHINDRONE,597
NORETHINDRONE AC-ETH ESTRADIOL,441
NORETHINDRONE ACETATE,415
NORETHINDRONE-E.ESTRADIOL-IRON,422
NORETHINDRONE-ETHINYL ESTRAD,666
NORETHINDRONE-MESTRANOL,26
NORGESTIMATE-ETHINYL ESTRADIOL,1989
NORGESTREL-ETHINYL ESTRADIOL,432
NORTRIPTYLINE HCL,14688
NYSTATIN,60625
NYSTATIN/TRIAMCIN,2437
OCTREOTIDE ACETATE,160
"OCTREOTIDE ACETATE,MI-SPHERES",37
OFLOXACIN,11531
OLANZAPINE,41993
OLANZAPINE/FLUOXETINE HCL,305
OLAPARIB,54
OLMESARTAN MEDOXOMIL,16446
OLMESARTAN/AMLODIPIN/HCTHIAZID,1312
OLMESARTAN/HYDROCHLOROTHIAZIDE,8053
OLOPATADINE HCL,10550
OMACETAXINE MEPESUCCINATE,40
OMALIZUMAB,191
OMEGA-3 ACID ETHYL ESTERS,36483
OMEPRAZOLE,738510
OMEPRAZOLE MAGNESIUM,12
OMEPRAZOLE/SODIUM BICARBONATE,832
ONABOTULINUMTOXINA,111
ONDANSETRON,12224
ONDANSETRON HCL,55905
ONDANSETRON HCL/PF,556
ORPHENADRINE CITRATE,681
OSELTAMIVIR PHOSPHATE,2900
OXANDROLONE,25
OXAPROZIN,1785
OXAZEPAM,2140
OXCARBAZEPINE,14133
OXYBUTYNIN,113
OXYBUTYNIN CHLORIDE,85943
OXYCODONE HCL,106997
OXYCODONE HCL/ACETAMINOPHEN,236634
OXYCODONE HCL/ASPIRIN,62
OXYMORPHONE HCL,6398
PACLITAXEL,12
PALBOCICLIB,164
PALIPERIDONE,3316
PALIPERIDONE PALMITATE,4573
PANTOPRAZOLE SODIUM,335670
PAREGORIC,13
PARENTERAL AMINO ACID 15% NO.1,202
PARENTERAL AMINO ACID 20% NO.1,1236
PARICALCITOL,2006
PAROXETINE HCL,115520
PAROXETINE MESYLATE,48
PAZOPANIB HCL,137
"PEG 3350-BOWEL 2,TWO PART PREP",102
"PEG 3350/NA SULF,BICARB,CL/KCL",7169
PEG3350/SOD SUL/NACL/ASB/C/KCL,3671
PEGFILGRASTIM,162
PEGINTERFERON BETA-1A,174
"PEN NEEDLE, DIABETIC",64640
"PEN NEEDLE, DIABETIC, SAFETY",4351
"PEN NEEDLE,DUAL SAFETY,DIABETC",423
PENCICLOVIR,34
PENICILLAMINE,27
PENICILLIN G BENZATHINE,12
PENICILLIN G POTASSIUM,56
