generic_name,claim_count
BECLOMETHASONE DIPROPIONATE,4408
BENAZEPRIL HCL,3154
BENAZEPRIL/HYDROCHLOROTHIAZIDE,36
BENZTROPINE MESYLATE,5479
BEPOTASTINE BESILATE,128
BESIFLOXACIN HCL,1719
BETAMETHASONE DIPROPIONATE,2792
BETAMETHASONE VALERATE,819
BETAMETHASONE/PROPYLENE GLYC,1045
BETAXOLOL HCL,159
BETHANECHOL CHLORIDE,499
BICALUTAMIDE,1467
BIMATOPROST,7195
BISOPROLOL FUMARATE,1995
BISOPROLOL FUMARATE/HCTZ,1808
BOSENTAN,169
BRIMONIDINE TARTRATE,10745
BRIMONIDINE TARTRATE/TIMOLOL,5260
BRINZOLAMIDE,1741
BRINZOLAMIDE/BRIMONIDINE TART,694
BROMFENAC SODIUM,2501
BROMOCRIPTINE MESYLATE,11
BUDESONIDE,438
BUDESONIDE/FORMOTEROL FUMARATE,8338
BUMETANIDE,1070
BUPRENORPHINE,111
BUPRENORPHINE HCL,579
BUPRENORPHINE HCL/NALOXONE HCL,760
BUPROPION HCL,9249
BUSPIRONE HCL,3982
BUTALB/ACETAMINOPHEN/CAFFEINE,831
BUTALBIT/ACETAMIN/CAFF/CODEINE,115
BUTALBITAL/ACETAMINOPHEN,18
BUTALBITAL/ASPIRIN/CAFFEINE,89
BUTORPHANOL TARTRATE,27
CABERGOLINE,95
CALCIPOTRIENE,315
CALCIPOTRIENE/BETAMETHASONE,12
"CALCITONIN,SALMON,SYNTHETIC",2660
CALCITRIOL,4130
CALCIUM ACETATE,3356
CANAGLIFLOZIN,3255
CANAGLIFLOZIN/METFORMIN HCL,157
CANDESARTAN CILEXETIL,311
CANDESARTAN/HYDROCHLOROTHIAZID,24
CAPTOPRIL,480
CARBAMAZEPINE,2361
CARBIDOPA,56
CARBIDOPA/LEVODOPA,7562
CARBIDOPA/LEVODOPA/ENTACAPONE,384
CARISOPRODOL,2409
CARVEDILOL,40164
CARVEDILOL PHOSPHATE,2208
CASPOFUNGIN ACETATE,12
CEFACLOR,137
CEFADROXIL,130
CEFAZOLIN SODIUM,15
CEFDINIR,2000
CEFEPIME HCL,80
CEFEPIME HCL/D5W,11
CEFPODOXIME PROXETIL,126
CEFTAZIDIME,31
"CEFTRIAXONE NA/DEXTROSE,ISO",12
CEFTRIAXONE SODIUM,472
CEFUROXIME AXETIL,1522
CELECOXIB,17780
CEPHALEXIN,11206
CERTOLIZUMAB PEGOL,29
CETIRIZINE HCL,84
CEVIMELINE HCL,284
CHLORAMBUCIL,38
CHLORDIAZEPOXIDE HCL,12
CHLORHEXIDINE GLUCONATE,5567
CHLOROQUINE PHOSPHATE,47
CHLOROTHIAZIDE,13
CHLORPROMAZINE HCL,237
CHLORTHALIDONE,2600
CHLORZOXAZONE,28
CHOLESTYRAMINE (WITH SUGAR),669
CHOLESTYRAMINE/ASPARTAME,193
CICLESONIDE,11
CICLOPIROX,707
CICLOPIROX OLAMINE,933
CILOSTAZOL,1089
CIMETIDINE,478
CINACALCET HCL,5196
CIPROFLOXACIN HCL,22601
CIPROFLOXACIN HCL/DEXAMETH,165
CITALOPRAM HYDROBROMIDE,14911
CITRIC ACID/SODIUM CITRATE,19
CLARITHROMYCIN,732
CLINDAMYCIN HCL,3593
CLINDAMYCIN PHOS/BENZOYL PEROX,11
CLINDAMYCIN PHOSPHATE,702
CLOBAZAM,241
CLOBETASOL PROPIONATE,9907
CLOBETASOL PROPIONATE/EMOLL,17
CLOMIPRAMINE HCL,106
CLONAZEPAM,13409
CLONIDINE,433
CLONIDINE HCL,4627
CLOPIDOGREL BISULFATE,43847
CLORAZEPATE DIPOTASSIUM,407
CLOTRIMAZOLE,1624
CLOTRIMAZOLE/BETAMETHASONE DIP,1577
CLOZAPINE,4169
CODEINE SULFATE,31
CODEINE/BUTALBITAL/ASA/CAFFEIN,93
COLCHICINE,7458
COLCHICINE/PROBENECID,737
COLESEVELAM HCL,2625
COLESTIPOL HCL,608
COLLAGENASE CLOSTRIDIUM HIST.,368
CRIZOTINIB,25
CROMOLYN SODIUM,163
CROTAMITON,13
CYCLOBENZAPRINE HCL,2974
CYCLOPENTOLATE HCL,56
CYCLOSPORINE,8796
"CYCLOSPORINE, MODIFIED",249
CYPROHEPTADINE HCL,11
DABIGATRAN ETEXILATE MESYLATE,4878
DACLATASVIR DIHYDROCHLORIDE,14
DALFAMPRIDINE,58
DANAZOL,57
DANTROLENE SODIUM,14
DAPAGLIFLOZIN PROPANEDIOL,168
DAPSONE,68
DAPTOMYCIN,44
DARBEPOETIN ALFA IN POLYSORBAT,29
DARIFENACIN HYDROBROMIDE,124
DARUNAVIR ETHANOLATE,570
DARUNAVIR/COBICISTAT,14
DASATINIB,65
DEFERASIROX,137
DEFERIPRONE,18
DEFEROXAMINE MESYLATE,22
DEMECLOCYCLINE HCL,56
DENOSUMAB,1780
DESIPRAMINE HCL,74
DESLORATADINE,351
DESLORATADINE/PSEUDOEPHEDRINE,46
DESMOPRESSIN ACETATE,218
DESOG-E.ESTRADIOL/E.ESTRADIOL,12
DESOGESTREL-ETHINYL ESTRADIOL,41
DESONIDE,1614
DESOXIMETASONE,946
DESVENLAFAXINE SUCCINATE,848
DEXAMETHASONE,1357
DEXLANSOPRAZOLE,2376
DEXTROAMPHETAMINE SULFATE,117
DEXTROAMPHETAMINE/AMPHETAMINE,1379
DEXTROMETHORPHAN HBR/QUINIDINE,137
DEXTROSE 5 % AND 0.9 % NACL,67
DEXTROSE 5 %-0.45 % NACL,162
DIAZEPAM,10277
DICLOFENAC EPOLAMINE,42
DICLOFENAC POTASSIUM,145
DICLOFENAC SODIUM,4931
DICLOFENAC SODIUM/MISOPROSTOL,50
DICLOXACILLIN SODIUM,96
DICYCLOMINE HCL,1156
DIDANOSINE,32
DIFLUNISAL,180
DIFLUPREDNATE,1687
DIGOXIN,12976
DILTIAZEM HCL,13478
DIMETHYL FUMARATE,88
"DIPH,PERTUSS(ACELL),TET VAC/PF",1960
DIPHENHYDRAMINE HCL,25
DIPHENOXYLATE HCL/ATROPINE,1138
"DIPHTH,PERTUSS(ACELL),TET VAC",866
DIPYRIDAMOLE,72
DISULFIRAM,34
DIVALPROEX SODIUM,9630
DOFETILIDE,42
DOLUTEGRAVIR SODIUM,230
DONEPEZIL HCL,24152
DORZOLAMIDE HCL,3075
DORZOLAMIDE HCL/TIMOLOL MALEAT,7647
DORZOLAMIDE/TIMOLOL/PF,330
DOXAZOSIN MESYLATE,3653
DOXEPIN HCL,951
DOXERCALCIFEROL,15
DOXYCYCLINE CALCIUM,27
DOXYCYCLINE HYCLATE,4394
DOXYCYCLINE MONOHYDRATE,2492
DRONABINOL,250
DRONEDARONE HCL,615
DROXIDOPA,17
DULAGLUTIDE,152
DULOXETINE HCL,9857
DUTASTERIDE,3813
DUTASTERIDE/TAMSULOSIN HCL,518
ECONAZOLE NITRATE,1269
ECULIZUMAB,26
EDOXABAN TOSYLATE,14
EFAVIRENZ,209
EFAVIRENZ/EMTRICITAB/TENOFOVIR,715
EFINACONAZOLE,30
ELETRIPTAN HBR,11
ELTROMBOPAG OLAMINE,14
ELVITEGR/COBICIST/EMTRIC/TENOF,257
EMPAGLIFLOZIN,161
EMTRICITAB/RILPIVIRINE/TENOFOV,178
EMTRICITABINE,96
EMTRICITABINE/TENOFOVIR,1240
ENALAPRIL MALEATE,3879
ENALAPRIL/HYDROCHLOROTHIAZIDE,157
ENOXAPARIN SODIUM,168
ENTACAPONE,626
ENTECAVIR,805
ENZALUTAMIDE,179
EPINASTINE HCL,30
EPINEPHRINE,12
EPLERENONE,156
EPOETIN ALFA,469
ERLOTINIB HCL,459
ERTAPENEM SODIUM,99
ERYTHROMYCIN BASE,1987
ERYTHROMYCIN BASE/ETHANOL,13
ESCITALOPRAM OXALATE,16293
ESLICARBAZEPINE ACETATE,26
ESOMEPRAZOLE MAGNESIUM,6541
ESOMEPRAZOLE STRONTIUM,13
ESTRADIOL,3563
"ESTROGEN,CON/M-PROGEST ACET",272
"ESTROGENS, CONJUGATED",2772
ESTROPIPATE,23
ESZOPICLONE,309
ETANERCEPT,752
ETHACRYNIC ACID,13
ETHAMBUTOL HCL,377
ETHINYL ESTRADIOL/DROSPIRENONE,39
ETHOSUXIMIDE,38
ETHYNODIOL D-ETHINYL ESTRADIOL,23
ETODOLAC,197
ETONOGESTREL/ETHINYL ESTRADIOL,26
ETRAVIRINE,279
EVEROLIMUS,97
EXEMESTANE,738
EXENATIDE,282
EXENATIDE MICROSPHERES,545
EZETIMIBE,6658
EZETIMIBE/SIMVASTATIN,952
FAMCICLOVIR,353
FAMOTIDINE,8439
FEBUXOSTAT,3296
FELBAMATE,24
FELODIPINE,14088
FENOFIBRATE,5515
FENOFIBRATE NANOCRYSTALLIZED,3185
"FENOFIBRATE,MICRONIZED",2844
FENOFIBRIC ACID (CHOLINE),1553
FENTANYL,3885
FENTANYL CITRATE,12
FERRIC CITRATE,26
FESOTERODINE FUMARATE,491
FILGRASTIM,87
FINASTERIDE,21548
FINGOLIMOD HCL,14
FLECAINIDE ACETATE,1739
FLUCONAZOLE,1894
FLUDROCORTISONE ACETATE,750
FLUNISOLIDE,126
FLUOCINOLONE ACETONIDE,317
FLUOCINOLONE/SHOWER CAP,33
FLUOCINONIDE,2702
FLUOCINONIDE/EMOLLIENT BASE,243
FLUOROMETHOLONE,307
FLUOROURACIL,1217
FLUOXETINE HCL,8800
FLUPHENAZINE DECANOATE,90
FLUPHENAZINE HCL,169
FLURANDRENOLIDE,80
FLURBIPROFEN SODIUM,103
FLUTICASONE FUROATE,85
FLUTICASONE PROPIONATE,26571
FLUTICASONE/SALMETEROL,19665
FLUTICASONE/VILANTEROL,775
FLUVASTATIN SODIUM,51
FLUVOXAMINE MALEATE,316
FONDAPARINUX SODIUM,12
FORMOTEROL FUMARATE,11
FOSAMPRENAVIR CALCIUM,89
FOSFOMYCIN TROMETHAMINE,31
FOSINOPRIL SODIUM,319
FOSINOPRIL/HYDROCHLOROTHIAZIDE,25
FUROSEMIDE,58924
GABAPENTIN,38853
GABAPENTIN ENACARBIL,44
GALANTAMINE HBR,834
GANCICLOVIR,47
GATIFLOXACIN,455
GEMFIBROZIL,4714
GENTAMICIN SULFATE,877
GLATIRAMER ACETATE,176
GLIMEPIRIDE,13627
GLIPIZIDE,38212
GLIPIZIDE/METFORMIN HCL,1873
"GLUCAGON,HUMAN RECOMBINANT",13
GLYBURIDE,881
"GLYBURIDE,MICRONIZED",46
GLYBURIDE/METFORMIN HCL,174
GLYCOPYRROLATE,30
GOLIMUMAB,22
GRISEOFULVIN ULTRAMICROSIZE,15
GUANFACINE HCL,78
HALOBETASOL PROPIONATE,691
HALOPERIDOL,1568
HALOPERIDOL DECANOATE,739
HALOPERIDOL LACTATE,18
HEPATITIS A & B VACCINE/PF,84
HEPATITIS A VIRUS VACCINE/PF,132
HYDRALAZINE HCL,7515
HYDROCHLOROTHIAZIDE,42533
HYDROCODONE/ACETAMINOPHEN,49530
HYDROCODONE/IBUPROFEN,45
HYDROCORTISONE,4021
HYDROCORTISONE BUTYRATE,91
HYDROCORTISONE VALERATE,952
HYDROMORPHONE HCL,1422
HYDROXYCHLOROQUINE SULFATE,4499
HYDROXYUREA,825
HYDROXYZINE HCL,1996
HYDROXYZINE PAMOATE,523
IBANDRONATE SODIUM,2375
IBRUTINIB,89
IBUPROFEN,13992
IBUPROFEN/FAMOTIDINE,43
ICOSAPENT ETHYL,2095
"IGG/HYALURONIDASE,RECOMBINANT",20
ILOPERIDONE,313
ILOPROST TROMETHAMINE,11
IMATINIB MESYLATE,400
IMIGLUCERASE,25
IMIPRAMINE HCL,366
IMIQUIMOD,389
INDAPAMIDE,994
INDOMETHACIN,382
INGENOL MEBUTATE,42
INSULIN ASPART,4632
INSULIN ASPART PROTAM & ASPART,1938
INSULIN DETEMIR,5041
"INSULIN GLARGINE,HUM.REC.ANLOG",21797
INSULIN GLULISINE,196
INSULIN LISPRO,2521
INSULIN LISPRO PROTAMIN/LISPRO,1058
INSULIN NPH HUM/REG INSULIN HM,1206
INSULIN NPH HUMAN ISOPHANE,4708
"INSULIN REGULAR, HUMAN",1611
INTERFERON BETA-1A,34
INTERFERON BETA-1A/ALBUMIN,78
INTERFERON BETA-1B,76
IPRATROPIUM BROMIDE,1946
IPRATROPIUM/ALBUTEROL SULFATE,4994
IRBESARTAN,15717
IRBESARTAN/HYDROCHLOROTHIAZIDE,2794
ISONIAZID,161
ISOSORBIDE DINITRATE,1260
ISOSORBIDE MONONITRATE,8061
ISOTRETINOIN,25
ISRADIPINE,187
ITRACONAZOLE,16
IVERMECTIN,11
KETOCONAZOLE,5682
KETOROLAC TROMETHAMINE,2805
LABETALOL HCL,3376
LACOSAMIDE,1788
LACTULOSE,7717
LAMIVUDINE,136
LAMIVUDINE/ZIDOVUDINE,56
LAMOTRIGINE,6216
LANSOPRAZOLE,1226
LANTHANUM CARBONATE,76
LATANOPROST,41054
LEDIPASVIR/SOFOSBUVIR,555
LEFLUNOMIDE,652
LENALIDOMIDE,418
LETROZOLE,875
LEUCOVORIN CALCIUM,1020
LEVALBUTEROL HCL,41
LEVALBUTEROL TARTRATE,396
LEVETIRACETAM,9878
LEVOBUNOLOL HCL,360
LEVOCARNITINE,96
LEVOCETIRIZINE DIHYDROCHLORIDE,4941
LEVOFLOXACIN,6970
LEVOMILNACIPRAN HYDROCHLORIDE,170
LEVONORGESTREL-ETHIN ESTRADIOL,70
LEVOTHYROXINE SODIUM,101814
LIDOCAINE,1875
LIDOCAINE HCL,706
LIDOCAINE/PRILOCAINE,1385
LINACLOTIDE,807
LINAGLIPTIN,4214
LINAGLIPTIN/METFORMIN HCL,365
LIOTHYRONINE SODIUM,1491
LIPASE/PROTEASE/AMYLASE,1241
LIRAGLUTIDE,3104
LISINOPRIL,113295
LISINOPRIL/HYDROCHLOROTHIAZIDE,11235
LITHIUM CARBONATE,2532
LITHIUM CITRATE,14
LOPERAMIDE HCL,1274
LOPINAVIR/RITONAVIR,232
LORAZEPAM,15872
LOSARTAN POTASSIUM,125167
LOSARTAN/HYDROCHLOROTHIAZIDE,31781
LOTEPREDNOL ETABONATE,2914
LOVASTATIN,42213
LUBIPROSTONE,860
LURASIDONE HCL,1701
MACITENTAN,139
MAGNESIUM SULFATE,51
MARAVIROC,109
"MEASLES,MUMPS&RUBELLA VACC/PF",24
MECLIZINE HCL,7674
MEDROXYPROGESTERONE ACETATE,657
MEGESTROL ACETATE,1631
MELOXICAM,14370
MEMANTINE HCL,19954
MEMANTINE HCL/DONEPEZIL HCL,12
MERCAPTOPURINE,65
MEROPENEM,195
MESALAMINE,656
METAXALONE,22
METFORMIN HCL,94321
METHADONE HCL,3004
METHAZOLAMIDE,130
METHENAMINE HIPPURATE,903
METHIMAZOLE,815
METHOCARBAMOL,680
METHOTREXATE SODIUM,6969
METHSUXIMIDE,13
METHYCLOTHIAZIDE,21
METHYLDOPA,76
METHYLPHENIDATE HCL,815
METHYLPREDNISOLONE,2183
METOCLOPRAMIDE HCL,1698
METOLAZONE,2064
METOPROLOL SUCCINATE,62641
METOPROLOL TARTRATE,42325
METOPROLOL/HYDROCHLOROTHIAZIDE,23
METRONIDAZOLE,1142
MEXILETINE HCL,11
MIDODRINE HCL,866
MIGLITOL,59
MILNACIPRAN HCL,176
MINOCYCLINE HCL,608
MINOXIDIL,525
MIRABEGRON,1501
MIRTAZAPINE,15571
MISOPROSTOL,203
MODAFINIL,62
MOEXIPRIL HCL,22
MOMETASONE FUROATE,2616
MOMETASONE/FORMOTEROL,2762
MONTELUKAST SODIUM,15088
MORPHINE SULFATE,11664
MOXIFLOXACIN HCL,3868
MUPIROCIN,10389
MUPIROCIN CALCIUM,130
MYCOPHENOLATE MOFETIL,773
MYCOPHENOLATE SODIUM,13
NABUMETONE,472
NADOLOL,1076
NAFTIFINE HCL,38
NALTREXONE HCL,135
NAPHAZOLINE HCL,957
NAPROXEN,8236
NAPROXEN SODIUM,358
NAPROXEN/ESOMEPRAZOLE MAG,43
NARATRIPTAN HCL,30
NATEGLINIDE,1860
NEBIVOLOL HCL,4733
NEFAZODONE HCL,128
NELFINAVIR MESYLATE,12
NEO/POLYMYX B SULF/DEXAMETH,3184
NEOMYCIN SU/BACITRA/POLYMYXIN,17
NEOMYCIN SULFATE,51
NEOMYCIN/POLYMYXIN B SULF/HC,597
NEPAFENAC,2264
NEVIRAPINE,95
NIACIN,2168
NIACIN/LOVASTATIN,39
NIACIN/SIMVASTATIN,43
NICARDIPINE HCL,12
NICOTINE,12
NIFEDIPINE,13370
NILUTAMIDE,16
NIMODIPINE,12
NISOLDIPINE,158
NITROFURANTOIN MACROCRYSTAL,597
NITROFURANTOIN MONOHYD/M-CRYST,2692
NITROGLYCERIN,4423
NIZATIDINE,11
NORETHINDRONE,62
NORETHINDRONE ACETATE,138
NORETHINDRONE-E.ESTRADIOL-IRON,11
NORETHINDRONE-ETHINYL ESTRAD,13
NORGESTIMATE-ETHINYL ESTRADIOL,15
NORTRIPTYLINE HCL,2923
NYSTATIN,4462
NYSTATIN/TRIAMCIN,372
OCTREOTIDE ACETATE,13
OFLOXACIN,4491
OLANZAPINE,9279
OLANZAPINE PAMOATE,51
OLMESARTAN MEDOXOMIL,4898
OLMESARTAN/AMLODIPIN/HCTHIAZID,1001
OLMESARTAN/HYDROCHLOROTHIAZIDE,1985
OLOPATADINE HCL,2466
OMALIZUMAB,87
OMEGA-3 ACID ETHYL ESTERS,6224
OMEPRAZOLE,68992
OMEPRAZOLE/SODIUM BICARBONATE,98
ONABOTULINUMTOXINA,45
ONDANSETRON,1782
ONDANSETRON HCL,1508
ONDANSETRON HCL/PF,12
ORPHENADRINE CITRATE,11
OSELTAMIVIR PHOSPHATE,2751
OXANDROLONE,47
OXAPROZIN,28
OXAZEPAM,25
OXCARBAZEPINE,1701
OXYBUTYNIN,12
OXYBUTYNIN CHLORIDE,6890
OXYCODONE HCL,23323
OXYCODONE HCL/ACETAMINOPHEN,14874
OXYCODONE HCL/ASPIRIN,42
OXYMORPHONE HCL,872
PALBOCICLIB,87
PALIPERIDONE,860
PALIPERIDONE PALMITATE,2150
PANTOPRAZOLE SODIUM,29317
PAREGORIC,11
PARENTERAL AMINO ACID 15% NO.1,23
PARENTERAL AMINO ACID 20% NO.1,358
PARICALCITOL,341
PAROXETINE HCL,5143
PAROXETINE MESYLATE,24
PAZOPANIB HCL,18
"PEG 3350/NA SULF,BICARB,CL/KCL",6103
PEG3350/SOD SUL/NACL/ASB/C/KCL,586
"PEN NEEDLE, DIABETIC",16046
"PEN NEEDLE, DIABETIC, SAFETY",34
"PEN NEEDLE,DUAL SAFETY,DIABETC",1047
PENICILLAMINE,13
PENICILLIN V POTASSIUM,1244
PENTOSAN POLYSULFATE SODIUM,120
PENTOXIFYLLINE,278
PERAMPANEL,20
PERINDOPRIL ERBUMINE,53
PERMETHRIN,125
PERPHENAZINE,153
PERPHENAZINE/AMITRIPTYLINE HCL,12
PHENAZOPYRIDINE HCL,11
PHENOBARBITAL,1485
PHENYTOIN,264
PHENYTOIN SODIUM EXTENDED,2228
PHOSPHORUS #1,12
PILOCARPINE HCL,949
PIMECROLIMUS,198
PIMOZIDE,11
PINDOLOL,91
PIOGLITAZONE HCL,8775
PIOGLITAZONE HCL/GLIMEPIRIDE,58
PIOGLITAZONE HCL/METFORMIN HCL,353
PIRFENIDONE,50
PIROXICAM,95
PITAVASTATIN CALCIUM,605
"PNV WITH CA,NO.72/IRON/FA",12
POLYETHYLENE GLYCOL 3350,8261
POLYMYXIN B SULF/TRIMETHOPRIM,446
POTASSIUM CHLORIDE,25628
POTASSIUM CHLORIDE/D5-0.45NACL,16
POTASSIUM CITRATE,1207
PRAMIPEXOLE DI-HCL,1939
PRAMLINTIDE ACETATE,29
PRASUGREL HCL,640
PRAVASTATIN SODIUM,49244
PRAZOSIN HCL,1900
PREDNISOLONE,27
PREDNISOLONE ACETATE,10368
PREDNISOLONE SOD PHOSPHATE,19
PREDNISONE,38893
PREGABALIN,12888
PRIMIDONE,1040
PROBENECID,179
PROCHLORPERAZINE,28
PROCHLORPERAZINE MALEATE,976
"PROGESTERONE,MICRONIZED",801
PROMETHAZINE HCL,1078
PROPAFENONE HCL,859
PROPRANOLOL HCL,4954
PROPYLTHIOURACIL,209
PROTRIPTYLINE HCL,13
PYRAZINAMIDE,11
PYRIDOSTIGMINE BROMIDE,464
QUETIAPINE FUMARATE,19854
QUINAPRIL HCL,826
QUININE SULFATE,36
RABEPRAZOLE SODIUM,595
RALOXIFENE HCL,13627
RALTEGRAVIR POTASSIUM,773
RAMELTEON,59
RAMIPRIL,3366
RANITIDINE HCL,15806
RANOLAZINE,2874
RASAGILINE MESYLATE,869
REGORAFENIB,11
REPAGLINIDE,1444
RIBAVIRIN,67
RIFABUTIN,91
RIFAMPIN,280
RIFAXIMIN,191
RILUZOLE,30
RIMANTADINE HCL,43
RIOCIGUAT,11
RISEDRONATE SODIUM,3496
RISPERIDONE,10172
RISPERIDONE MICROSPHERES,1274
RITONAVIR,903
RIVAROXABAN,5809
RIVASTIGMINE,3257
RIVASTIGMINE TARTRATE,915
RIZATRIPTAN BENZOATE,427
ROFLUMILAST,237
ROPINIROLE HCL,2332
ROSUVASTATIN CALCIUM,19221
ROTIGOTINE,491
RUFINAMIDE,25
RUXOLITINIB PHOSPHATE,53
SACUBITRIL/VALSARTAN,11
SALMETEROL XINAFOATE,79
SAQUINAVIR MESYLATE,51
SAXAGLIPTIN HCL,2461
SAXAGLIPTIN HCL/METFORMIN HCL,1361
SCOPOLAMINE,126
SELEGILINE HCL,89
SELENIUM SULFIDE,582
SERTACONAZOLE NITRATE,16
SERTRALINE HCL,16834
SEVELAMER CARBONATE,6642
SEVELAMER HCL,111
SILDENAFIL CITRATE,75
SILODOSIN,946
SILVER SULFADIAZINE,752
SIMVASTATIN,103961
SIROLIMUS,12
SITAGLIPTIN PHOS/METFORMIN HCL,6420
SITAGLIPTIN PHOSPHATE,18710
SOD PICOSULF/MAG OX/CITRIC AC,136
SODIUM BICARBONATE,11
SODIUM CHLORIDE 0.45 %,15
SODIUM CHLORIDE IRRIG SOLUTION,354
SODIUM CHLORIDE/NAHCO3/KCL/PEG,1080
SODIUM FLUORIDE,291
SODIUM OXYBATE,14
SODIUM POLYSTYRENE SULFONATE,781
SOFOSBUVIR,60
SOLIFENACIN SUCCINATE,2642
SOMATROPIN,59
SORAFENIB TOSYLATE,110
SOTALOL HCL,704
SPIRONOLACT/HYDROCHLOROTHIAZID,444
SPIRONOLACTONE,7702
STAVUDINE,12
SUCRALFATE,825
SUCROFERRIC OXYHYDROXIDE,80
SULFACETAMIDE SODIUM,65
SULFACETM NA/PREDNISOL AC,64
SULFAMETHOXAZOLE/TRIMETHOPRIM,8389
SULFASALAZINE,1484
SULINDAC,237
SUMATRIPTAN SUCC/NAPROXEN SOD,16
SUMATRIPTAN SUCCINATE,1660
SUNITINIB MALATE,25
"SYRING W-NDL,DISP,INSUL,0.3 ML",1189
"SYRING W-NDL,DISP,INSUL,0.5 ML",2972
"SYRINGE AND NEEDLE,INSULIN,1ML",1330
TACROLIMUS,333
TADALAFIL,430
TAFLUPROST/PF,491
TAMOXIFEN CITRATE,1559
TAMSULOSIN HCL,46493
TAPENTADOL HCL,128
TELMISARTAN,1238
TELMISARTAN/AMLODIPINE,107
TELMISARTAN/HYDROCHLOROTHIAZID,231
TEMAZEPAM,3578
TENOFOVIR DISOPROXIL FUMARATE,1194
TERAZOSIN HCL,10276
TERBINAFINE HCL,374
TERBUTALINE SULFATE,12
TERCONAZOLE,26
TERIFLUNOMIDE,36
TERIPARATIDE,2059
TESAMORELIN ACETATE,14
TESTOSTERONE,865
TESTOSTERONE CYPIONATE,506
TETRABENAZINE,22
THALIDOMIDE,15
THEOPHYLLINE ANHYDROUS,1427
THIORIDAZINE HCL,215
THIOTHIXENE,86
"THYROID,PORK",571
TIAGABINE HCL,36
TICAGRELOR,657
TIGECYCLINE,16
TIMOLOL,52
TIMOLOL MALEATE,9698
TIMOLOL MALEATE/PF,28
TIOTROPIUM BROMIDE,11827
TIPRANAVIR,24
TIZANIDINE HCL,2596
TOBRAMYCIN,459
TOBRAMYCIN/DEXAMETHASONE,2906
TOBRAMYCIN/LOTEPRED ETAB,123
TOCILIZUMAB,12
TOFACITINIB CITRATE,197
TOLBUTAMIDE,23
TOLTERODINE TARTRATE,2488
TOPIRAMATE,3668
TOREMIFENE CITRATE,16
TORSEMIDE,881
TRAMADOL HCL,19732
TRAMADOL HCL/ACETAMINOPHEN,1379
TRANDOLAPRIL,95
TRAVOPROST,3717
TRAVOPROST (BENZALKONIUM),24
TRAZODONE HCL,21586
TREPROSTINIL DIOLAMINE,36
