generic_name,claim_count
APREMILAST,247
APREPITANT,52
ARIPIPRAZOLE,19203
ARMODAFINIL,322
ASENAPINE MALEATE,397
ASPIRIN/DIPYRIDAMOLE,647
ATAZANAVIR SULFATE,283
ATENOLOL,105723
ATENOLOL/CHLORTHALIDONE,4974
ATOMOXETINE HCL,807
ATORVASTATIN CALCIUM,262300
ATOVAQUONE/PROGUANIL HCL,12
ATROPINE SULFATE,302
AURANOFIN,29
AZATHIOPRINE,2236
AZELAIC ACID,69
AZELASTINE HCL,6135
AZELASTINE/FLUTICASONE,328
AZILSARTAN MED/CHLORTHALIDONE,146
AZILSARTAN MEDOXOMIL,136
AZITHROMYCIN,56323
AZTREONAM,25
AZTREONAM LYSINE,13
BACITRACIN,143
BACITRACIN/POLYMYXIN B SULFATE,106
BACLOFEN,22769
BALSALAZIDE DISODIUM,751
BECAPLERMIN,13
BECLOMETHASONE DIPROPIONATE,2748
BELIMUMAB,22
BENAZEPRIL HCL,19345
BENAZEPRIL/HYDROCHLOROTHIAZIDE,2063
BENZTROPINE MESYLATE,14614
BEPOTASTINE BESILATE,46
BESIFLOXACIN HCL,1834
BETAMETHASONE DIPROPIONATE,1312
BETAMETHASONE VALERATE,751
BETAMETHASONE/PROPYLENE GLYC,901
BETAXOLOL HCL,474
BETHANECHOL CHLORIDE,1933
BEVACIZUMAB,13
BICALUTAMIDE,1406
BIMATOPROST,11103
BISOPROLOL FUMARATE,1565
BISOPROLOL FUMARATE/HCTZ,5302
BORTEZOMIB,14
BOSENTAN,118
BOSUTINIB,12
BRIMONIDINE TARTRATE,9847
BRIMONIDINE TARTRATE/TIMOLOL,6867
BRINZOLAMIDE,1908
BRINZOLAMIDE/BRIMONIDINE TART,884
BROMFENAC SODIUM,1192
BROMOCRIPTINE MESYLATE,231
BUDESONIDE,1891
BUDESONIDE/FORMOTEROL FUMARATE,39309
BUMETANIDE,4570
BUPIVACAINE HCL,64
BUPRENORPHINE,901
BUPRENORPHINE HCL,326
BUPRENORPHINE HCL/NALOXONE HCL,12746
BUPROPION HCL,42067
BUSPIRONE HCL,34427
BUTALB/ACETAMINOPHEN/CAFFEINE,3777
BUTALBIT/ACETAMIN/CAFF/CODEINE,117
BUTALBITAL/ACETAMINOPHEN,64
BUTALBITAL/ASPIRIN/CAFFEINE,133
BUTORPHANOL TARTRATE,310
C1 ESTERASE INHIBITOR,37
CABERGOLINE,167
CALCIPOTRIENE,433
CALCIPOTRIENE/BETAMETHASONE,24
"CALCITONIN,SALMON,SYNTHETIC",2048
CALCITRIOL,9675
CALCIUM ACETATE,2853
CANAGLIFLOZIN,6618
CANAGLIFLOZIN/METFORMIN HCL,167
CANDESARTAN CILEXETIL,743
CANDESARTAN/HYDROCHLOROTHIAZID,102
CAPTOPRIL,1503
CAPTOPRIL/HYDROCHLOROTHIAZIDE,84
CARBAMAZEPINE,12744
CARBIDOPA,42
CARBIDOPA/LEVODOPA,21269
CARBIDOPA/LEVODOPA/ENTACAPONE,1066
CARISOPRODOL,4103
CARTEOLOL HCL,39
CARVEDILOL,100587
CARVEDILOL PHOSPHATE,458
CEFACLOR,23
CEFADROXIL,605
CEFAZOLIN SODIUM,127
"CEFAZOLIN SODIUM/DEXTROSE,ISO",11
CEFDINIR,16919
CEFEPIME HCL,329
"CEFEPIME HCL/DEXTROSE, ISO-OSM",56
CEFIXIME,14
CEFOXITIN SODIUM,22
CEFPODOXIME PROXETIL,51
CEFPROZIL,427
CEFTAROLINE FOSAMIL ACETATE,30
CEFTAZIDIME,22
CEFTIBUTEN,13
"CEFTRIAXONE NA/DEXTROSE,ISO",305
CEFTRIAXONE SODIUM,2635
CEFUROXIME AXETIL,13582
CELECOXIB,24948
CEPHALEXIN,35459
CERTOLIZUMAB PEGOL,109
CETIRIZINE HCL,12
CEVIMELINE HCL,377
CHLORAMBUCIL,54
CHLORDIAZEPOXIDE HCL,739
CHLORHEXIDINE GLUCONATE,7024
CHLOROTHIAZIDE,92
CHLORPROMAZINE HCL,1192
CHLORPROPAMIDE,11
CHLORTHALIDONE,6096
CHLORZOXAZONE,136
CHOLESTYRAMINE (WITH SUGAR),2097
CHOLESTYRAMINE/ASPARTAME,343
CICLOPIROX,490
CICLOPIROX OLAMINE,437
CILOSTAZOL,7388
CIMETIDINE,704
CINACALCET HCL,4009
CIPROFLOXACIN HCL,49322
CIPROFLOXACIN HCL/DEXAMETH,336
CIPROFLOXACIN LACTATE/D5W,11
CITALOPRAM HYDROBROMIDE,96168
CLARITHROMYCIN,2015
CLEMASTINE FUMARATE,17
CLINDAMYCIN HCL,9842
CLINDAMYCIN PHOSPHATE,1227
CLOBAZAM,432
CLOBETASOL PROPIONATE,11617
CLOBETASOL PROPIONATE/EMOLL,103
CLOCORTOLONE PIVALATE,13
CLOMIPRAMINE HCL,390
CLONAZEPAM,94086
CLONIDINE,2500
CLONIDINE HCL,42078
CLOPIDOGREL BISULFATE,170830
CLORAZEPATE DIPOTASSIUM,1630
CLOTRIMAZOLE,725
CLOTRIMAZOLE/BETAMETHASONE DIP,5746
CLOZAPINE,8125
CODEINE SULFATE,83
CODEINE/BUTALBITAL/ASA/CAFFEIN,203
COLCHICINE,5543
COLCHICINE/PROBENECID,183
COLESEVELAM HCL,5593
COLESTIPOL HCL,2414
COLLAGENASE CLOSTRIDIUM HIST.,1352
CORTICOTROPIN,57
CORTISONE ACETATE,12
CRIZOTINIB,47
CROMOLYN SODIUM,105
CYCLOBENZAPRINE HCL,39304
CYCLOPENTOLATE HCL,628
CYCLOPHOSPHAMIDE,41
CYCLOSPORINE,9857
"CYCLOSPORINE, MODIFIED",103
CYPROHEPTADINE HCL,556
DABIGATRAN ETEXILATE MESYLATE,11271
DABRAFENIB MESYLATE,11
DALFAMPRIDINE,328
"DALTEPARIN SODIUM,PORCINE",66
DANTROLENE SODIUM,122
DAPAGLIFLOZIN PROPANEDIOL,442
DAPSONE,432
DAPTOMYCIN,197
DARBEPOETIN ALFA IN POLYSORBAT,81
DARIFENACIN HYDROBROMIDE,243
DARUNAVIR ETHANOLATE,587
DASATINIB,227
DEMECLOCYCLINE HCL,179
DENOSUMAB,113
DESIPRAMINE HCL,354
DESLORATADINE,761
DESLORATADINE/PSEUDOEPHEDRINE,12
DESMOPRESSIN (NONREFRIGERATED),27
DESMOPRESSIN ACETATE,968
DESOG-E.ESTRADIOL/E.ESTRADIOL,37
DESOGESTREL-ETHINYL ESTRADIOL,91
DESONIDE,1791
DESOXIMETASONE,1249
DESVENLAFAXINE,11
DESVENLAFAXINE SUCCINATE,3343
DEXAMETHASONE,3526
DEXAMETHASONE SOD PHOSPHATE,540
DEXLANSOPRAZOLE,33107
DEXMETHYLPHENIDATE HCL,114
DEXTROAMPHETAMINE SULFATE,460
DEXTROAMPHETAMINE/AMPHETAMINE,9556
DEXTROMETHORPHAN HBR/QUINIDINE,847
DEXTROSE 5 % AND 0.9 % NACL,25
DEXTROSE 5 % IN WATER,33
DEXTROSE 5 %-0.45 % NACL,285
DEXTROSE 70 % IN WATER,210
DIAZEPAM,55366
DICLOFENAC EPOLAMINE,74
DICLOFENAC POTASSIUM,1003
DICLOFENAC SODIUM,29980
DICLOFENAC SODIUM/MISOPROSTOL,419
DICLOFENAC SUBMICRONIZED,34
DICLOXACILLIN SODIUM,41
DICYCLOMINE HCL,13511
DIDANOSINE,34
DIFLORASONE DIACETATE,45
DIFLUNISAL,155
DIFLUPREDNATE,3060
DIGOXIN,37311
DIHYDROERGOTAMINE MESYLATE,22
DILTIAZEM HCL,46614
DIMETHYL FUMARATE,648
"DIPH,PERTUSS(ACELL),TET VAC/PF",553
DIPHENHYDRAMINE HCL,40
DIPHENOXYLATE HCL/ATROPINE,5075
"DIPHTH,PERTUSS(ACELL),TET VAC",226
DIPYRIDAMOLE,268
DISOPYRAMIDE PHOSPHATE,132
DISULFIRAM,136
DIVALPROEX SODIUM,36620
DOFETILIDE,3789
DOLUTEGRAVIR SODIUM,344
DONEPEZIL HCL,62312
DORZOLAMIDE HCL,2772
DORZOLAMIDE HCL/TIMOLOL MALEAT,8045
DORZOLAMIDE/TIMOLOL/PF,171
DOXAZOSIN MESYLATE,17159
DOXEPIN HCL,7804
DOXERCALCIFEROL,55
DOXYCYCLINE CALCIUM,12
DOXYCYCLINE HYCLATE,18560
DOXYCYCLINE MONOHYDRATE,986
DRONABINOL,667
DRONEDARONE HCL,3574
DULAGLUTIDE,126
DULOXETINE HCL,89676
DUTASTERIDE,6446
DUTASTERIDE/TAMSULOSIN HCL,1009
ECHOTHIOPHATE IODIDE,51
ECONAZOLE NITRATE,1233
EFAVIRENZ,161
EFAVIRENZ/EMTRICITAB/TENOFOVIR,805
EFINACONAZOLE,23
ELETRIPTAN HBR,234
ELTROMBOPAG OLAMINE,39
ELVITEGR/COBICIST/EMTRIC/TENOF,237
EMPAGLIFLOZIN,391
EMPAGLIFLOZIN/LINAGLIPTIN,40
EMTRICITAB/RILPIVIRINE/TENOFOV,103
EMTRICITABINE,12
EMTRICITABINE/TENOFOVIR,1172
ENALAPRIL MALEATE,32329
ENALAPRIL/HYDROCHLOROTHIAZIDE,1511
ENFUVIRTIDE,13
ENOXAPARIN SODIUM,1714
ENTACAPONE,899
ENTECAVIR,74
ENZALUTAMIDE,308
EPINASTINE HCL,154
EPINEPHRINE,575
EPLERENONE,1393
EPOETIN ALFA,488
ERGOLOID MESYLATES,17
ERLOTINIB HCL,182
ERTAPENEM SODIUM,610
ERYTHROMYCIN BASE,3807
ERYTHROMYCIN BASE/ETHANOL,29
ERYTHROMYCIN ETHYLSUCCINATE,46
ERYTHROMYCIN STEARATE,13
ERYTHROMYCIN/BENZOYL PEROXIDE,104
ESCITALOPRAM OXALATE,71526
ESLICARBAZEPINE ACETATE,109
ESOMEPRAZOLE MAGNESIUM,86280
ESOMEPRAZOLE SODIUM,13
ESTAZOLAM,82
ESTRADIOL,13698
ESTRADIOL ACETATE,25
ESTRADIOL CYPIONATE,44
ESTRADIOL/NORETHINDRONE ACET,236
"ESTROGEN,CON/M-PROGEST ACET",761
"ESTROGENS, CONJUGATED",9633
"ESTROGENS,CONJ.,SYNTHETIC B",35
"ESTROGENS,CONJ/BAZEDOXIFENE",11
"ESTROGENS,ESTERIFIED",175
ESTROPIPATE,127
ESZOPICLONE,1532
ETANERCEPT,2920
ETHACRYNIC ACID,68
ETHAMBUTOL HCL,105
ETHINYL ESTRADIOL/DROSPIRENONE,127
ETHOSUXIMIDE,85
ETHYNODIOL D-ETHINYL ESTRADIOL,24
ETIDRONATE DISODIUM,12
ETODOLAC,6696
ETRAVIRINE,175
EVEROLIMUS,121
EXEMESTANE,697
EXENATIDE,741
EXENATIDE MICROSPHERES,1554
EZETIMIBE,42528
EZETIMIBE/SIMVASTATIN,4456
EZOGABINE,12
FAMCICLOVIR,261
FAMOTIDINE,17541
FAT EMULSIONS,61
FEBUXOSTAT,3645
FELBAMATE,231
FELODIPINE,7756
FENOFIBRATE,25641
FENOFIBRATE NANOCRYSTALLIZED,28954
"FENOFIBRATE,MICRONIZED",8669
FENOFIBRIC ACID,40
FENOFIBRIC ACID (CHOLINE),7741
FENTANYL,23753
FESOTERODINE FUMARATE,3187
FILGRASTIM,146
FINASTERIDE,36056
FINGOLIMOD HCL,180
FLAVOXATE HCL,90
FLECAINIDE ACETATE,5097
FLUCONAZOLE,22234
FLUDROCORTISONE ACETATE,2237
FLUNISOLIDE,45
FLUOCINOLONE ACETONIDE,158
FLUOCINOLONE ACETONIDE OIL,157
FLUOCINOLONE/SHOWER CAP,55
FLUOCINONIDE,2456
FLUOCINONIDE/EMOLLIENT BASE,24
FLUOROMETHOLONE,2463
FLUOROURACIL,2494
FLUOXETINE HCL,55432
FLUPHENAZINE DECANOATE,91
FLUPHENAZINE HCL,1359
FLURAZEPAM HCL,112
FLURBIPROFEN,722
FLURBIPROFEN SODIUM,2091
FLUTAMIDE,51
FLUTICASONE FUROATE,49
FLUTICASONE PROPIONATE,87274
FLUTICASONE/SALMETEROL,49098
FLUTICASONE/VILANTEROL,2944
FLUVASTATIN SODIUM,388
FLUVOXAMINE MALEATE,2731
FONDAPARINUX SODIUM,11
FORMOTEROL FUMARATE,472
FOSAMPRENAVIR CALCIUM,12
FOSFOMYCIN TROMETHAMINE,35
FOSINOPRIL SODIUM,2129
FOSINOPRIL/HYDROCHLOROTHIAZIDE,50
FROVATRIPTAN SUCCINATE,13
FULVESTRANT,24
FUROSEMIDE,273184
GABAPENTIN,259651
GALANTAMINE HBR,950
GANCICLOVIR,12
GATIFLOXACIN,1029
GEMFIBROZIL,13590
"GENTAMICIN IN NACL, ISO-OSM",35
GENTAMICIN SULFATE,2806
GLATIRAMER ACETATE,1364
GLIMEPIRIDE,63200
GLIPIZIDE,65038
GLIPIZIDE/METFORMIN HCL,849
"GLUCAGON,HUMAN RECOMBINANT",501
GLYBURIDE,4478
"GLYBURIDE,MICRONIZED",147
GLYBURIDE/METFORMIN HCL,1760
GLYCOPYRROLATE,804
GOLIMUMAB,139
GRANISETRON HCL,45
GUANFACINE HCL,628
HALOBETASOL PROPIONATE,635
HALOPERIDOL,6166
HALOPERIDOL DECANOATE,1053
HALOPERIDOL LACTATE,198
"HEPARIN SODIUM,PORCINE",53
HYDRALAZINE HCL,26914
HYDROCHLOROTHIAZIDE,147215
HYDROCODONE/ACETAMINOPHEN,341795
HYDROCODONE/IBUPROFEN,1207
HYDROCORTISONE,4844
HYDROCORTISONE BUTYRATE,31
HYDROCORTISONE VALERATE,794
HYDROCORTISONE/PRAMOXINE,25
HYDROMORPHONE HCL,3192
HYDROMORPHONE HCL/PF,50
HYDROXYCHLOROQUINE SULFATE,13205
HYDROXYPROPYL CELLULOSE,28
HYDROXYUREA,1484
HYDROXYZINE HCL,7572
HYDROXYZINE PAMOATE,9284
HYOSCYAMINE SULFATE,107
IBANDRONATE SODIUM,2839
IBRUTINIB,264
IBUPROFEN,49999
IBUPROFEN/FAMOTIDINE,15
ICOSAPENT ETHYL,885
IDELALISIB,26
ILOPERIDONE,617
IMATINIB MESYLATE,1069
IMIPRAMINE HCL,1841
IMIPRAMINE PAMOATE,57
IMIQUIMOD,343
IMMUN GLOB G (IGG)/GLY/IGA 50+,1060
IMMUN GLOB G(IGG)/PRO/IGA 0-50,67
IMMUN GLOB G/SORB/GLY/IGA 0-50,80
IMMUNE GLOBUL G (IGG)/GLYCINE,12
INDAPAMIDE,3186
INDINAVIR SULFATE,18
INDOMETHACIN,511
INFLIXIMAB,44
INGENOL MEBUTATE,14
INSULIN ASPART,28826
INSULIN ASPART PROTAM & ASPART,5119
INSULIN DETEMIR,30578
"INSULIN GLARGINE,HUM.REC.ANLOG",77926
INSULIN GLULISINE,439
INSULIN LISPRO,13374
INSULIN LISPRO PROTAMIN/LISPRO,2114
INSULIN NPH HUM/REG INSULIN HM,4478
INSULIN NPH HUMAN ISOPHANE,6083
"INSULIN REGULAR, HUMAN",4061
INTERFERON BETA-1A,667
INTERFERON BETA-1A/ALBUMIN,337
INTERFERON BETA-1B,207
IPRATROPIUM BROMIDE,6945
IPRATROPIUM/ALBUTEROL SULFATE,16607
IRBESARTAN,8612
IRBESARTAN/HYDROCHLOROTHIAZIDE,1002
ISOSORB DINIT/HYDRALAZINE HCL,63
ISOSORBIDE DINITRATE,3796
ISOSORBIDE MONONITRATE,69850
ISRADIPINE,58
ITRACONAZOLE,35
IVACAFTOR,17
IVERMECTIN,22
KETOCONAZOLE,10790
KETOPROFEN,255
KETOROLAC TROMETHAMINE,7415
LABETALOL HCL,5172
LACOSAMIDE,2676
LACTULOSE,13882
LAMIVUDINE,112
LAMIVUDINE/ZIDOVUDINE,239
LAMOTRIGINE,30588
LANREOTIDE ACETATE,11
LANSOPRAZOLE,20715
LANTHANUM CARBONATE,240
LATANOPROST,42569
LEDIPASVIR/SOFOSBUVIR,453
LEFLUNOMIDE,2220
LENALIDOMIDE,1074
LETROZOLE,2360
LEUCOVORIN CALCIUM,301
LEUPROLIDE ACETATE,15
LEVALBUTEROL HCL,315
LEVALBUTEROL TARTRATE,1184
LEVETIRACETAM,24663
LEVOBUNOLOL HCL,156
LEVOCARNITINE,23
LEVOCETIRIZINE DIHYDROCHLORIDE,6997
LEVOFLOXACIN,40303
LEVOFLOXACIN/D5W,72
LEVOMILNACIPRAN HYDROCHLORIDE,453
LEVONORGESTREL-ETHIN ESTRADIOL,224
LEVOTHYROXINE SODIUM,414860
LIDOCAINE,3309
LIDOCAINE HCL,2867
LIDOCAINE HCL/PF,156
LIDOCAINE/PRILOCAINE,3325
LINACLOTIDE,5288
LINAGLIPTIN,14140
LINAGLIPTIN/METFORMIN HCL,329
LINCOMYCIN HCL,27
LINEZOLID,103
LIOTHYRONINE SODIUM,1344
LIPASE/PROTEASE/AMYLASE,1556
LIRAGLUTIDE,6787
LISDEXAMFETAMINE DIMESYLATE,1105
LISINOPRIL,351973
LISINOPRIL/HYDROCHLOROTHIAZIDE,65667
LITHIUM CARBONATE,8365
LOMITAPIDE MESYLATE,25
LOPERAMIDE HCL,933
LOPINAVIR/RITONAVIR,92
LORAZEPAM,118491
LOSARTAN POTASSIUM,136854
LOSARTAN/HYDROCHLOROTHIAZIDE,43617
LOTEPREDNOL ETABONATE,1959
LOVASTATIN,37527
LOXAPINE SUCCINATE,323
LUBIPROSTONE,6421
LURASIDONE HCL,3655
MACITENTAN,58
MAPROTILINE HCL,36
MARAVIROC,70
MECLIZINE HCL,19645
MEDROXYPROGESTERONE ACETATE,2631
MEGESTROL ACETATE,2890
MELOXICAM,83153
MEMANTINE HCL,45535
MEMANTINE HCL/DONEPEZIL HCL,24
MEPENZOLATE BROMIDE,12
MEPERIDINE HCL,11
MEPROBAMATE,82
MERCAPTOPURINE,240
MEROPENEM,117
MESALAMINE,4674
METAPROTERENOL SULFATE,11
METAXALONE,518
METFORMIN HCL,242487
METHADONE HCL,7563
METHAZOLAMIDE,112
METHENAMINE HIPPURATE,693
METHIMAZOLE,2937
METHOCARBAMOL,5849
METHOTREXATE SODIUM,19231
METHOTREXATE SODIUM/PF,174
"METHOXSALEN, RAPID",11
METHSCOPOLAMINE BROMIDE,12
METHSUXIMIDE,12
METHYLDOPA,179
METHYLNALTREXONE BROMIDE,55
METHYLPHENIDATE HCL,5201
METHYLPREDNISOLONE,28403
METHYLPREDNISOLONE ACETATE,17
METHYLPREDNISOLONE SOD SUCC,27
METHYLPREDNISOLONE SOD SUCC/PF,146
METOCLOPRAMIDE HCL,12070
METOLAZONE,5878
METOPROLOL SUCCINATE,202070
METOPROLOL TARTRATE,195520
METOPROLOL/HYDROCHLOROTHIAZIDE,235
METRONIDAZOLE,8088
MEXILETINE HCL,642
MIDODRINE HCL,2023
MIGLITOL,85
MILNACIPRAN HCL,1046
MINOCYCLINE HCL,3341
MINOXIDIL,1093
MIRABEGRON,3923
MIRTAZAPINE,48037
MISOPROSTOL,908
MODAFINIL,1135
MOEXIPRIL HCL,254
MOEXIPRIL/HYDROCHLOROTHIAZIDE,85
MOMETASONE FUROATE,9702
MOMETASONE/FORMOTEROL,5148
MONTELUKAST SODIUM,107306
MORPHINE SULFATE,22558
MORPHINE SULFATE/NALTREXONE,12
MOXIFLOXACIN HCL,3707
MTH/ME BLUE/SOD PHOS/PHEN/HYOS,14
MUPIROCIN,10886
MUPIROCIN CALCIUM,127
MYCOPHENOLATE MOFETIL,700
MYCOPHENOLATE SODIUM,24
NABUMETONE,4309
NADOLOL,3763
NADOLOL/BENDROFLUMETHIAZIDE,13
NAFCILLIN SODIUM,17
NAFTIFINE HCL,22
NALOXEGOL OXALATE,44
NALTREXONE HCL,627
NALTREXONE MICROSPHERES,86
"NAPHOS M-B M-H/NA PHOS,DI-BA",38
NAPROXEN,28496
NAPROXEN SODIUM,893
NAPROXEN/ESOMEPRAZOLE MAG,49
NARATRIPTAN HCL,329
NATEGLINIDE,1721
NEBIVOLOL HCL,15452
NEFAZODONE HCL,159
NELFINAVIR MESYLATE,12
NEO/POLYMYX B SULF/DEXAMETH,2355
NEOMYCIN SU/POLYMYX B SULF,73
NEOMYCIN SULFATE,183
NEOMYCIN/POLYMYXIN B SULF/HC,578
NEOMYCIN/POLYMYXN B/GRAMICIDIN,16
NEPAFENAC,1858
NEVIRAPINE,45
NIACIN,8506
NIACIN/LOVASTATIN,76
NIACIN/SIMVASTATIN,100
NIFEDIPINE,14539
NILOTINIB HCL,199
NINTEDANIB ESYLATE,75
NISOLDIPINE,432
NITROFURANTOIN,12
NITROFURANTOIN MACROCRYSTAL,4599
NITROFURANTOIN MONOHYD/M-CRYST,9242
NITROGLYCERIN,29514
NIZATIDINE,451
NORELGESTROMIN/ETHIN.ESTRADIOL,26
NORETHINDRONE,192
NORETHINDRONE AC-ETH ESTRADIOL,92
NORETHINDRONE ACETATE,379
NORETHINDRONE-E.ESTRADIOL-IRON,122
NORETHINDRONE-ETHINYL ESTRAD,195
NORETHINDRONE-MESTRANOL,15
NORGESTIMATE-ETHINYL ESTRADIOL,582
NORGESTREL-ETHINYL ESTRADIOL,97
NORTRIPTYLINE HCL,5263
NYSTATIN,20402
NYSTATIN/TRIAMCIN,2143
OCTREOTIDE ACETATE,41
"OCTREOTIDE ACETATE,MI-SPHERES",15
OFLOXACIN,5506
OLANZAPINE,20209
OLANZAPINE/FLUOXETINE HCL,122
OLAPARIB,11
OLMESARTAN MEDOXOMIL,16213
OLMESARTAN/AMLODIPIN/HCTHIAZID,928
OLMESARTAN/HYDROCHLOROTHIAZIDE,8781
OLOPATADINE HCL,5096
OLSALAZINE SODIUM,12
OMALIZUMAB,49
OMEGA-3 ACID ETHYL ESTERS,14192
OMEPRAZOLE,315638
OMEPRAZOLE MAGNESIUM,57
OMEPRAZOLE/SODIUM BICARBONATE,353
ONABOTULINUMTOXINA,16
ONDANSETRON,4701
ONDANSETRON HCL,18229
OPIUM TINCTURE,11
ORPHENADRINE CITRATE,241
OSELTAMIVIR PHOSPHATE,4211
OXANDROLONE,44
OXAPROZIN,648
OXAZEPAM,1301
OXCARBAZEPINE,8293
OXICONAZOLE NITRATE,42
OXYBUTYNIN,24
OXYBUTYNIN CHLORIDE,39907
OXYCODONE HCL,59683
OXYCODONE HCL/ACETAMINOPHEN,93929
OXYCODONE HCL/ASPIRIN,12
OXYMORPHONE HCL,4018
PALBOCICLIB,49
PALIPERIDONE,1561
PALIPERIDONE PALMITATE,2400
PALONOSETRON HCL,31
PANTOPRAZOLE SODIUM,116930
PARENTERAL AMINO ACID 20% NO.1,944
PARICALCITOL,1226
PAROXETINE HCL,44402
PAROXETINE MESYLATE,12
PAZOPANIB HCL,43
"PEG 3350/NA SULF,BICARB,CL/KCL",2232
PEG3350/SOD SUL/NACL/ASB/C/KCL,647
PEGFILGRASTIM,56
PEGINTERFERON BETA-1A,41
PEGVISOMANT,12
"PEN NEEDLE, DIABETIC",36660
"PEN NEEDLE, DIABETIC, SAFETY",78
"PEN NEEDLE,DUAL SAFETY,DIABETC",68
PENICILLAMINE,33
PENICILLIN G BENZATHINE,13
PENICILLIN V POTASSIUM,3061
PENTAZOCINE HCL/NALOXONE HCL,195
PENTOSAN POLYSULFATE SODIUM,866
PENTOXIFYLLINE,3208
PERAMPANEL,32
PERINDOPRIL ERBUMINE,60
PERMETHRIN,550
PERPHENAZINE,1333
PERPHENAZINE/AMITRIPTYLINE HCL,248
PHENAZOPYRIDINE HCL,762
PHENELZINE SULFATE,70
PHENOBARBITAL,8649
PHENYLEPHRINE HCL/PROMETH HCL,119
PHENYTOIN,2423
PHENYTOIN SODIUM EXTENDED,14935
PHOSPHORUS #1,90
PILOCARPINE HCL,1356
PIMECROLIMUS,85
PIMOZIDE,17
PINDOLOL,265
PIOGLITAZONE HCL,19631
PIOGLITAZONE HCL/GLIMEPIRIDE,11
PIOGLITAZONE HCL/METFORMIN HCL,827
PIPERACILLIN SODIUM/TAZOBACTAM,102
"PIPERACILLIN-TAZO-DEXTROSE,ISO",43
PIRFENIDONE,122
PIROXICAM,576
PITAVASTATIN CALCIUM,1302
"PNV WITH CA,NO.72/IRON/FA",60
POLYETHYLENE GLYCOL 3350,26652
POLYMYXIN B SULF/TRIMETHOPRIM,621
POMALIDOMIDE,117
POTASSIUM BICARBONATE/CIT AC,11
POTASSIUM CHLORIDE,186494
POTASSIUM CITRATE,1303
PRAMIPEXOLE DI-HCL,11687
PRAMLINTIDE ACETATE,63
PRASUGREL HCL,5953
PRAVASTATIN SODIUM,131738
PRAZOSIN HCL,2595
PREDNISOLONE ACETATE,16620
PREDNISOLONE SOD PHOSPHATE,15
PREDNISONE,95904
PREGABALIN,46790
PRENATAL VIT NO.73/IRON/FA,11
PRIMIDONE,9426
PROBENECID,306
PROCHLORPERAZINE,37
PROCHLORPERAZINE MALEATE,2080
"PROGESTERONE,MICRONIZED",435
PROMETHAZINE HCL,13657
PROPAFENONE HCL,5630
PROPANTHELINE BROMIDE,14
PROPRANOLOL HCL,21139
PROPRANOLOL/HYDROCHLOROTHIAZID,24
PROPYLTHIOURACIL,400
PROTRIPTYLINE HCL,65
PSEUDOEPHEDRINE HCL/ACRIVAS,11
PYRIDOSTIGMINE BROMIDE,976
QUETIAPINE FUMARATE,59949
QUINAPRIL HCL,12834
QUINAPRIL/HYDROCHLOROTHIAZIDE,880
QUINIDINE GLUCONATE,24
QUINIDINE SULFATE,12
QUININE SULFATE,98
RABEPRAZOLE SODIUM,961
RALOXIFENE HCL,8410
