generic_name,claim_count
ERYTHROMYCIN ETHYLSUCCINATE,12
ERYTHROMYCIN/BENZOYL PEROXIDE,35
ESCITALOPRAM OXALATE,21024
ESOMEPRAZOLE MAGNESIUM,15947
ESTAZOLAM,25
ESTRADIOL,2905
ESTRADIOL/NORETHINDRONE ACET,61
"ESTROGEN,CON/M-PROGEST ACET",275
"ESTROGENS, CONJUGATED",2105
"ESTROGENS,CONJ/BAZEDOXIFENE",11
ESZOPICLONE,1127
ETANERCEPT,893
ETHACRYNIC ACID,12
ETHAMBUTOL HCL,106
ETHINYL ESTRADIOL/DROSPIRENONE,14
ETHOSUXIMIDE,53
ETODOLAC,468
ETOPOSIDE,14
ETRAVIRINE,91
EVEROLIMUS,78
EXEMESTANE,370
EXENATIDE,221
EXENATIDE MICROSPHERES,255
EZETIMIBE,10655
EZETIMIBE/SIMVASTATIN,3057
FAMCICLOVIR,138
FAMOTIDINE,2906
FEBUXOSTAT,833
FELBAMATE,11
FELODIPINE,2008
FENOFIBRATE,3194
FENOFIBRATE NANOCRYSTALLIZED,8996
"FENOFIBRATE,MICRONIZED",834
FENOFIBRIC ACID,26
FENOFIBRIC ACID (CHOLINE),1439
FENTANYL,10680
FENTANYL CITRATE,12
FESOTERODINE FUMARATE,1392
FILGRASTIM,29
FINASTERIDE,9826
FINGOLIMOD HCL,270
FLECAINIDE ACETATE,1338
FLUCONAZOLE,3837
FLUDROCORTISONE ACETATE,778
FLUNISOLIDE,26
FLUOCINOLONE ACETONIDE,397
FLUOCINOLONE ACETONIDE OIL,142
FLUOCINOLONE/SHOWER CAP,51
FLUOCINONIDE,1137
FLUOCINONIDE/EMOLLIENT BASE,100
FLUOROMETHOLONE,389
FLUOROURACIL,1065
FLUOXETINE HCL,14820
FLUPHENAZINE DECANOATE,329
FLUPHENAZINE HCL,851
FLURAZEPAM HCL,66
FLURBIPROFEN,12
FLURBIPROFEN SODIUM,111
FLUTICASONE PROPIONATE,31953
FLUTICASONE/SALMETEROL,15500
FLUTICASONE/VILANTEROL,815
FLUVASTATIN SODIUM,68
FLUVOXAMINE MALEATE,466
FONDAPARINUX SODIUM,12
FORMOTEROL FUMARATE,180
FOSAMPRENAVIR CALCIUM,11
FOSINOPRIL SODIUM,208
FOSINOPRIL/HYDROCHLOROTHIAZIDE,12
FROVATRIPTAN SUCCINATE,15
FUROSEMIDE,67012
GABAPENTIN,54449
GABAPENTIN ENACARBIL,37
GALANTAMINE HBR,505
GATIFLOXACIN,1705
GEMFIBROZIL,2065
GENTAMICIN SULFATE,639
GLATIRAMER ACETATE,485
GLIMEPIRIDE,16484
GLIPIZIDE,16656
GLIPIZIDE/METFORMIN HCL,288
"GLUCAGON,HUMAN RECOMBINANT",254
GLYBURIDE,992
"GLYBURIDE,MICRONIZED",36
GLYBURIDE/METFORMIN HCL,360
GLYCOPYRROLATE,260
GOLIMUMAB,66
"GRISEOFULVIN, MICROSIZE",12
GUANFACINE HCL,152
HALOBETASOL PROPIONATE,241
HALOPERIDOL,3434
HALOPERIDOL DECANOATE,1079
HALOPERIDOL LACTATE,12
"HEPARIN SODIUM,PORCINE",259
HEPATITIS A & B VACCINE/PF,68
HEPATITIS A VIRUS VACCINE/PF,31
HYDRALAZINE HCL,9645
HYDROCHLOROTHIAZIDE,48851
HYDROCODONE BITARTRATE,29
HYDROCODONE/ACETAMINOPHEN,29180
HYDROCODONE/IBUPROFEN,387
HYDROCORTISONE,2485
HYDROCORTISONE BUTYRATE,38
HYDROCORTISONE VALERATE,299
HYDROMORPHONE HCL,8348
HYDROMORPHONE HCL/PF,15
HYDROXYCHLOROQUINE SULFATE,5170
HYDROXYUREA,616
HYDROXYZINE HCL,1306
HYDROXYZINE PAMOATE,1554
HYOSCYAMINE SULFATE,37
IBANDRONATE SODIUM,1049
IBRUTINIB,105
IBUPROFEN,11412
ICOSAPENT ETHYL,114
IDELALISIB,12
ILOPERIDONE,39
IMATINIB MESYLATE,326
IMIPENEM/CILASTATIN SODIUM,13
IMIPRAMINE HCL,423
IMIPRAMINE PAMOATE,17
IMIQUIMOD,260
IMMUN GLOB G (IGG)/GLY/IGA 50+,45
INDAPAMIDE,480
INDOMETHACIN,135
INFLIXIMAB,26
INGENOL MEBUTATE,16
INSULIN ASPART,6825
INSULIN ASPART PROTAM & ASPART,2211
INSULIN DETEMIR,6728
"INSULIN GLARGINE,HUM.REC.ANLOG",17933
INSULIN GLULISINE,57
INSULIN LISPRO,5649
INSULIN LISPRO PROTAMIN/LISPRO,1430
INSULIN NPH HUM/REG INSULIN HM,1387
INSULIN NPH HUMAN ISOPHANE,620
"INSULIN REGULAR, HUMAN",826
INTERFERON BETA-1A,255
INTERFERON BETA-1A/ALBUMIN,385
INTERFERON BETA-1B,72
IPRATROPIUM BROMIDE,2670
IPRATROPIUM/ALBUTEROL SULFATE,4974
IRBESARTAN,2730
IRBESARTAN/HYDROCHLOROTHIAZIDE,199
ISONIAZID,31
ISOSORBIDE DINITRATE,260
ISOSORBIDE MONONITRATE,11591
ISRADIPINE,24
IVERMECTIN,12
KETOCONAZOLE,6074
KETOROLAC TROMETHAMINE,938
LABETALOL HCL,1917
LACOSAMIDE,910
LACTULOSE,2712
LAMIVUDINE,372
LAMIVUDINE/ZIDOVUDINE,42
LAMOTRIGINE,9332
LANSOPRAZOLE,4625
LANTHANUM CARBONATE,30
LATANOPROST,16827
LEDIPASVIR/SOFOSBUVIR,715
LEFLUNOMIDE,1057
LENALIDOMIDE,580
LETROZOLE,530
LEUCOVORIN CALCIUM,52
LEUPROLIDE ACETATE,84
LEVALBUTEROL HCL,228
LEVALBUTEROL TARTRATE,268
LEVETIRACETAM,11600
LEVOBUNOLOL HCL,184
LEVOCETIRIZINE DIHYDROCHLORIDE,2697
LEVOFLOXACIN,11133
LEVOFLOXACIN/D5W,18
LEVOMILNACIPRAN HYDROCHLORIDE,97
LEVONORGESTREL-ETHIN ESTRADIOL,39
LEVOTHYROXINE SODIUM,107355
LIDOCAINE,1803
LIDOCAINE HCL,303
LIDOCAINE HCL/PF,26
LIDOCAINE/PRILOCAINE,1002
LINACLOTIDE,996
LINAGLIPTIN,4047
LINAGLIPTIN/METFORMIN HCL,315
LIOTHYRONINE SODIUM,302
LIPASE/PROTEASE/AMYLASE,449
LIRAGLUTIDE,2363
LISDEXAMFETAMINE DIMESYLATE,557
LISINOPRIL,102037
LISINOPRIL/HYDROCHLOROTHIAZIDE,20436
LITHIUM CARBONATE,3079
LITHIUM CITRATE,26
LOPERAMIDE HCL,575
LOPINAVIR/RITONAVIR,116
LORAZEPAM,22524
LOSARTAN POTASSIUM,42496
LOSARTAN/HYDROCHLOROTHIAZIDE,12391
LOTEPREDNOL ETABONATE,718
LOVASTATIN,8767
LOXAPINE SUCCINATE,63
LUBIPROSTONE,1317
LURASIDONE HCL,1633
MACITENTAN,107
MARAVIROC,40
MECLIZINE HCL,4158
MEDROXYPROGESTERONE ACETATE,359
MEGESTROL ACETATE,213
MELOXICAM,15988
MEMANTINE HCL,9665
MEPERIDINE HCL,12
MEPROBAMATE,36
MERCAPTOPURINE,84
MEROPENEM,23
MESALAMINE,1234
METAXALONE,489
METFORMIN HCL,65747
METHADONE HCL,5858
METHAZOLAMIDE,24
METHENAMINE HIPPURATE,459
METHENAMINE MANDELATE,11
METHIMAZOLE,714
METHOCARBAMOL,764
METHOTREXATE SODIUM,5214
METHOTREXATE SODIUM/PF,27
METHSCOPOLAMINE BROMIDE,90
METHSUXIMIDE,12
METHYCLOTHIAZIDE,12
METHYLDOPA,22
METHYLNALTREXONE BROMIDE,11
METHYLPHENIDATE,16
METHYLPHENIDATE HCL,1766
METHYLPREDNISOLONE,7304
METHYLPREDNISOLONE SOD SUCC,81
METOCLOPRAMIDE HCL,2017
METOLAZONE,1542
METOPROLOL SUCCINATE,50483
METOPROLOL TARTRATE,39642
METOPROLOL/HYDROCHLOROTHIAZIDE,15
METRONIDAZOLE,2516
METRONIDAZOLE/SODIUM CHLORIDE,103
MEXILETINE HCL,12
MIDODRINE HCL,1085
MIGLITOL,52
MILNACIPRAN HCL,202
MINOCYCLINE HCL,749
MINOXIDIL,268
MIRABEGRON,2751
MIRTAZAPINE,18257
MISOPROSTOL,30
MODAFINIL,333
MOEXIPRIL HCL,25
MOMETASONE FUROATE,3619
MOMETASONE/FORMOTEROL,487
MONTELUKAST SODIUM,19792
MORPHINE SULFATE,18527
MOXIFLOXACIN HCL,2183
MUPIROCIN,5752
MUPIROCIN CALCIUM,68
MYCOPHENOLATE MOFETIL,364
MYCOPHENOLATE SODIUM,58
NABUMETONE,915
NADOLOL,531
NAFTIFINE HCL,18
NALBUPHINE HCL,28
NALOXEGOL OXALATE,35
NALTREXONE HCL,162
NAPROXEN,6967
NAPROXEN SODIUM,508
NAPROXEN/ESOMEPRAZOLE MAG,16
NARATRIPTAN HCL,52
NATEGLINIDE,261
NEBIVOLOL HCL,3851
NEFAZODONE HCL,29
NELFINAVIR MESYLATE,11
NEO/POLYMYX B SULF/DEXAMETH,1761
NEOMYCIN SULFATE,14
NEOMYCIN/POLYMYXIN B SULF/HC,95
NEPAFENAC,2853
NEVIRAPINE,59
NIACIN,2504
NIACIN/SIMVASTATIN,15
NICARDIPINE HCL,12
NICOTINE,12
NIFEDIPINE,5065
NILOTINIB HCL,75
NINTEDANIB ESYLATE,92
NISOLDIPINE,153
NITROFURANTOIN,27
NITROFURANTOIN MACROCRYSTAL,641
NITROFURANTOIN MONOHYD/M-CRYST,6034
NITROGLYCERIN,4630
NIZATIDINE,132
NORETHINDRONE,11
NORETHINDRONE AC-ETH ESTRADIOL,39
NORETHINDRONE ACETATE,41
NORETHINDRONE-E.ESTRADIOL-IRON,61
NORETHINDRONE-ETHINYL ESTRAD,38
NORGESTIMATE-ETHINYL ESTRADIOL,160
NORGESTREL-ETHINYL ESTRADIOL,29
NORTRIPTYLINE HCL,3418
NYSTATIN,6088
NYSTATIN/TRIAMCIN,845
OFLOXACIN,1777
OLANZAPINE,10732
OLANZAPINE PAMOATE,75
OLMESARTAN MEDOXOMIL,3792
OLMESARTAN/AMLODIPIN/HCTHIAZID,672
OLMESARTAN/HYDROCHLOROTHIAZIDE,1115
OLOPATADINE HCL,2699
OMALIZUMAB,54
OMEGA-3 ACID ETHYL ESTERS,3126
OMEPRAZOLE,77943
OMEPRAZOLE/SODIUM BICARBONATE,13
ONDANSETRON,1462
ONDANSETRON HCL,2673
ORPHENADRINE CITRATE,45
OSELTAMIVIR PHOSPHATE,683
OXAPROZIN,12
OXAZEPAM,184
OXCARBAZEPINE,1958
OXYBUTYNIN,34
OXYBUTYNIN CHLORIDE,9785
OXYCODONE HCL,46990
OXYCODONE HCL/ACETAMINOPHEN,42895
OXYMORPHONE HCL,1532
PALBOCICLIB,31
PALIPERIDONE,796
PALIPERIDONE PALMITATE,1215
PANTOPRAZOLE SODIUM,19489
PAREGORIC,18
PARENTERAL AMINO ACID 10% NO.6,23
PARENTERAL AMINO ACID 15% NO.1,12
PARENTERAL AMINO ACID 20% NO.1,228
PARICALCITOL,71
PAROXETINE HCL,11507
PAZOPANIB HCL,47
"PEG 3350/NA SULF,BICARB,CL/KCL",1547
PEG3350/SOD SUL/NACL/ASB/C/KCL,45
PEGINTERFERON BETA-1A,11
"PEN NEEDLE, DIABETIC",12125
"PEN NEEDLE, DIABETIC, SAFETY",264
"PEN NEEDLE,DUAL SAFETY,DIABETC",380
PENICILLAMINE,13
PENICILLIN V POTASSIUM,1333
PENTOSAN POLYSULFATE SODIUM,211
PENTOXIFYLLINE,231
PERINDOPRIL ERBUMINE,22
PERMETHRIN,46
PERPHENAZINE,631
PERPHENAZINE/AMITRIPTYLINE HCL,47
PHENAZOPYRIDINE HCL,13
PHENELZINE SULFATE,27
PHENOBARBITAL,939
PHENYLEPHRINE HCL/PROMETH HCL,14
PHENYTOIN,508
PHENYTOIN SODIUM EXTENDED,2076
PHOSPHORUS #1,154
PILOCARPINE HCL,362
PIMECROLIMUS,26
PIMOZIDE,14
PINDOLOL,14
PIOGLITAZONE HCL,3787
PIOGLITAZONE HCL/METFORMIN HCL,292
PIRFENIDONE,99
PIROXICAM,59
PITAVASTATIN CALCIUM,359
"PNV WITH CA,NO.72/IRON/FA",21
POLYETHYLENE GLYCOL 3350,8193
POLYMYXIN B SULF/TRIMETHOPRIM,320
POMALIDOMIDE,121
POTASSIUM CHLORIDE,24046
POTASSIUM CITRATE,521
PRAMIPEXOLE DI-HCL,2301
PRAMLINTIDE ACETATE,48
PRASUGREL HCL,716
PRAVASTATIN SODIUM,48814
PRAZOSIN HCL,517
PREDNISOLONE ACETATE,5936
PREDNISOLONE SOD PHOSPHATE,20
PREDNISONE,33677
PREGABALIN,11133
PRIMIDONE,1781
PROBENECID,165
PROCHLORPERAZINE,35
PROCHLORPERAZINE MALEATE,1239
"PROGESTERONE,MICRONIZED",196
PROMETHAZINE HCL,1588
PROPAFENONE HCL,402
PROPRANOLOL HCL,3810
PROPYLTHIOURACIL,40
PYRIDOSTIGMINE BROMIDE,370
QUETIAPINE FUMARATE,17265
QUINAPRIL HCL,2906
QUINAPRIL/HYDROCHLOROTHIAZIDE,128
QUINIDINE GLUCONATE,12
RABEPRAZOLE SODIUM,175
RALOXIFENE HCL,2090
RALTEGRAVIR POTASSIUM,852
RAMELTEON,93
RAMIPRIL,5241
RANITIDINE HCL,13909
RANOLAZINE,2362
RASAGILINE MESYLATE,160
REPAGLINIDE,1049
RIBAVIRIN,14
RIFABUTIN,24
RIFAMPIN,115
RIFAXIMIN,381
RILPIVIRINE HCL,41
RISEDRONATE SODIUM,274
RISPERIDONE,9228
RISPERIDONE MICROSPHERES,614
RITONAVIR,2363
RIVAROXABAN,11989
RIVASTIGMINE,890
RIVASTIGMINE TARTRATE,247
RIZATRIPTAN BENZOATE,395
ROFLUMILAST,617
ROPINIROLE HCL,5952
ROSUVASTATIN CALCIUM,33385
ROTIGOTINE,28
RUFINAMIDE,41
RUXOLITINIB PHOSPHATE,74
SACUBITRIL/VALSARTAN,18
SALMETEROL XINAFOATE,131
SALSALATE,14
SAXAGLIPTIN HCL,1289
SAXAGLIPTIN HCL/METFORMIN HCL,321
SCOPOLAMINE,94
SELEGILINE,26
SELEGILINE HCL,35
SELENIUM SULFIDE,81
SERTRALINE HCL,30737
SEVELAMER CARBONATE,1956
SEVELAMER HCL,13
SILDENAFIL CITRATE,127
SILODOSIN,907
SILVER SULFADIAZINE,560
SIMEPREVIR SODIUM,12
SIMVASTATIN,68603
SIROLIMUS,12
SITAGLIPTIN PHOS/METFORMIN HCL,2748
SITAGLIPTIN PHOSPHATE,11710
SOD PICOSULF/MAG OX/CITRIC AC,70
SODIUM BICARBONATE,12
SODIUM CHLORIDE IRRIG SOLUTION,65
SODIUM CHLORIDE/NAHCO3/KCL/PEG,337
SODIUM FLUORIDE,593
SODIUM FLUORIDE/POTASSIUM NIT,30
SODIUM OXYBATE,51
SODIUM POLYSTYRENE SULFONATE,326
"SODIUM,POTASSIUM,&MAG SULFATES",1891
SOFOSBUVIR,42
SOLIFENACIN SUCCINATE,4111
SORAFENIB TOSYLATE,28
SOTALOL HCL,992
SPIRONOLACT/HYDROCHLOROTHIAZID,120
SPIRONOLACTONE,9648
"SUB-Q INSULIN DEVICE, 40 UNIT",23
SUCRALFATE,1308
SUCROFERRIC OXYHYDROXIDE,11
SULFACETAMIDE SODIUM,14
SULFACETM NA/PREDNISOL AC,16
SULFAMETHOXAZOLE/TRIMETHOPRIM,9138
SULFASALAZINE,840
SULINDAC,175
SUMATRIPTAN SUCC/NAPROXEN SOD,12
SUMATRIPTAN SUCCINATE,1903
SUNITINIB MALATE,20
"SYR W-NDL,INS 0.3 ML HALF MARK",11
"SYRING W-NDL,DISP,INSUL,0.3 ML",228
"SYRING W-NDL,DISP,INSUL,0.5 ML",1360
"SYRINGE AND NEEDLE,INSULIN,1ML",2037
"SYRINGE W-NDL, DISP., INSULIN",33
TACROLIMUS,169
TADALAFIL,603
TAFLUPROST/PF,123
TAMOXIFEN CITRATE,1027
TAMSULOSIN HCL,31704
TAPENTADOL HCL,496
TAVABOROLE,33
TELMISARTAN,655
TELMISARTAN/AMLODIPINE,12
TELMISARTAN/HYDROCHLOROTHIAZID,169
TEMAZEPAM,4684
TENOFOVIR DISOPROXIL FUMARATE,182
TERAZOSIN HCL,2567
TERBINAFINE HCL,334
TERCONAZOLE,102
TERIFLUNOMIDE,27
TERIPARATIDE,286
TESTOSTERONE,644
TESTOSTERONE CYPIONATE,180
TESTOSTERONE ENANTHATE,13
"TETANUS & DIPHTHERIA TOX,ADULT",106
TETRABENAZINE,27
THALIDOMIDE,28
THEOPHYLLINE ANHYDROUS,479
THIORIDAZINE HCL,118
THIOTHIXENE,79
"THYROID,PORK",194
TIAGABINE HCL,12
TICAGRELOR,914
TIGECYCLINE,35
TIMOLOL,23
TIMOLOL MALEATE,4981
TIMOLOL MALEATE/PF,29
TIOTROPIUM BROMIDE,16756
TIZANIDINE HCL,10783
TOBRAMYCIN,262
TOBRAMYCIN/DEXAMETHASONE,1382
TOBRAMYCIN/LOTEPRED ETAB,35
TOFACITINIB CITRATE,131
TOLTERODINE TARTRATE,1724
TOPIRAMATE,6584
TORSEMIDE,530
TRAMADOL HCL,37548
TRAMADOL HCL/ACETAMINOPHEN,1101
TRANDOLAPRIL,109
TRANDOLAPRIL/VERAPAMIL HCL,12
TRANYLCYPROMINE SULFATE,13
TRAVOPROST,3669
TRAVOPROST (BENZALKONIUM),59
TRAZODONE HCL,27355
TREPROSTINIL DIOLAMINE,14
TRETINOIN,146
