generic_name,claim_count
BUPRENORPHINE HCL,1523
BUPRENORPHINE HCL/NALOXONE HCL,10270
BUPROPION HCL,110902
BUSPIRONE HCL,66587
BUTABARBITAL SODIUM,36
BUTALB/ACETAMINOPHEN/CAFFEINE,12905
BUTALBIT/ACETAMIN/CAFF/CODEINE,654
BUTALBITAL/ACETAMINOPHEN,159
BUTALBITAL/ASPIRIN/CAFFEINE,854
BUTOCONAZOLE NITRATE,12
BUTORPHANOL TARTRATE,1051
CABERGOLINE,968
CABOZANTINIB S-MALATE,12
CALCIPOTRIENE,491
CALCIPOTRIENE/BETAMETHASONE,41
"CALCITONIN,SALMON,SYNTHETIC",4282
CALCITRIOL,24029
CALCIUM ACETATE,9307
CALCIUM GLUCONATE,62
CANAGLIFLOZIN,10672
CANAGLIFLOZIN/METFORMIN HCL,163
CANDESARTAN CILEXETIL,1708
CANDESARTAN/HYDROCHLOROTHIAZID,324
CAPTOPRIL,3525
CAPTOPRIL/HYDROCHLOROTHIAZIDE,169
CARBAMAZEPINE,28413
CARBIDOPA,120
CARBIDOPA/LEVODOPA,53762
CARBIDOPA/LEVODOPA/ENTACAPONE,2013
CARBINOXAMINE MALEATE,15
CARISOPRODOL,8066
CARTEOLOL HCL,203
CARVEDILOL,322799
CARVEDILOL PHOSPHATE,1864
CEFACLOR,89
CEFADROXIL,1200
CEFAZOLIN SODIUM,440
CEFDINIR,16830
CEFEPIME HCL,331
"CEFEPIME HCL/DEXTROSE, ISO-OSM",43
CEFOXITIN SODIUM,19
CEFPODOXIME PROXETIL,146
CEFPROZIL,377
CEFTAROLINE FOSAMIL ACETATE,53
CEFTAZIDIME,92
"CEFTRIAXONE NA/DEXTROSE,ISO",79
CEFTRIAXONE SODIUM,4030
CEFUROXIME AXETIL,22972
CELECOXIB,44273
CEPHALEXIN,91687
CERTOLIZUMAB PEGOL,222
CETIRIZINE HCL,125
CEVIMELINE HCL,578
CHLORAMBUCIL,215
CHLORDIAZEPOXIDE HCL,848
CHLORHEXIDINE GLUCONATE,19899
CHLOROTHIAZIDE,12
CHLORPROMAZINE HCL,4792
CHLORTHALIDONE,33919
CHLORZOXAZONE,778
CHOLESTYRAMINE (WITH SUGAR),3914
CHOLESTYRAMINE/ASPARTAME,928
CICLESONIDE,288
CICLOPIROX,2365
CICLOPIROX OLAMINE,1131
CILOSTAZOL,11146
CIMETIDINE,407
CIMETIDINE HCL,19
CINACALCET HCL,21090
CIPROFLOXACIN HCL,124009
CIPROFLOXACIN HCL/DEXAMETH,1363
CITALOPRAM HYDROBROMIDE,200444
CITRIC ACID/G-LACTONE/MAG CARB,134
CLARITHROMYCIN,2738
CLEMASTINE FUMARATE,148
CLINDAMYCIN HCL,15730
CLINDAMYCIN PHOS/BENZOYL PEROX,59
CLINDAMYCIN PHOSPHATE,2641
CLOBAZAM,941
CLOBETASOL PROPIONATE,26949
CLOBETASOL PROPIONATE/EMOLL,231
CLOCORTOLONE PIVALATE,15
CLOMIPRAMINE HCL,1549
CLONAZEPAM,203664
CLONIDINE,7750
CLONIDINE HCL,97650
CLOPIDOGREL BISULFATE,277065
CLORAZEPATE DIPOTASSIUM,2770
CLOTRIMAZOLE,2302
CLOTRIMAZOLE/BETAMETHASONE DIP,13441
CLOZAPINE,24327
COBICISTAT,12
CODEINE SULFATE,243
CODEINE/BUTALBITAL/ASA/CAFFEIN,659
COLCHICINE,23868
COLCHICINE/PROBENECID,946
COLESEVELAM HCL,8914
COLESTIPOL HCL,5639
COLISTIN (COLISTIMETHATE NA),11
COLLAGENASE CLOSTRIDIUM HIST.,6384
CORTICOTROPIN,94
CORTISONE ACETATE,24
CRIZOTINIB,50
CROMOLYN SODIUM,263
CYCLOBENZAPRINE HCL,76028
CYCLOPENTOLATE HCL,364
CYCLOPHOSPHAMIDE,29
CYCLOSPORINE,21554
"CYCLOSPORINE, MODIFIED",455
CYPROHEPTADINE HCL,848
CYSTEAMINE BITARTRATE,12
CYTARABINE/PF,12
DABIGATRAN ETEXILATE MESYLATE,21195
DABRAFENIB MESYLATE,13
DALFAMPRIDINE,1303
"DALTEPARIN SODIUM,PORCINE",34
DANAZOL,50
DANTROLENE SODIUM,710
DAPAGLIFLOZIN PROPANEDIOL,516
DAPSONE,987
DAPTOMYCIN,767
DARBEPOETIN ALFA IN POLYSORBAT,485
DARIFENACIN HYDROBROMIDE,972
DARUNAVIR ETHANOLATE,3970
DARUNAVIR/COBICISTAT,201
DASATINIB,255
DEFERASIROX,190
DEGARELIX ACETATE,197
DEMECLOCYCLINE HCL,219
DENOSUMAB,1267
DESIPRAMINE HCL,629
DESLORATADINE,1278
DESLORATADINE/PSEUDOEPHEDRINE,12
DESMOPRESSIN (NONREFRIGERATED),83
DESMOPRESSIN ACETATE,1938
DESOG-E.ESTRADIOL/E.ESTRADIOL,62
DESOGESTREL-ETHINYL ESTRADIOL,334
DESONIDE,4879
DESOXIMETASONE,1465
DESVENLAFAXINE,94
DESVENLAFAXINE SUCCINATE,7988
DEXAMETHASONE,10232
DEXAMETHASONE SOD PHOSPHATE,484
DEXLANSOPRAZOLE,28194
DEXMETHYLPHENIDATE HCL,92
DEXTROAMPHETAMINE SULFATE,935
DEXTROAMPHETAMINE/AMPHETAMINE,25900
DEXTROMETHORPHAN HBR/QUINIDINE,2626
DEXTROSE 5 % AND 0.9 % NACL,43
DEXTROSE 5 % IN WATER,12
DEXTROSE 5 %-0.45 % NACL,209
DEXTROSE 70 % IN WATER,1167
DIAZEPAM,90844
DIAZOXIDE,11
DICLOFENAC EPOLAMINE,257
DICLOFENAC POTASSIUM,2137
DICLOFENAC SODIUM,105440
DICLOFENAC SODIUM/MISOPROSTOL,512
DICLOFENAC SUBMICRONIZED,42
DICLOXACILLIN SODIUM,192
DICYCLOMINE HCL,26602
DIDANOSINE,70
DIFLORASONE DIACETATE,33
DIFLUNISAL,641
DIFLUPREDNATE,10261
DIGOXIN,50091
DIHYDROERGOTAMINE MESYLATE,36
DILTIAZEM HCL,121343
DIMETHYL FUMARATE,3632
"DIPH,PERTUSS(ACELL),TET VAC/PF",2708
DIPHENHYDRAMINE HCL,173
DIPHENOXYLATE HCL/ATROPINE,8902
"DIPHTH,PERTUSS(ACELL),TET VAC",1976
DIPYRIDAMOLE,459
DISOPYRAMIDE PHOSPHATE,117
DISULFIRAM,48
DIVALPROEX SODIUM,86402
DOCETAXEL,24
DOFETILIDE,6546
DOLUTEGRAVIR SODIUM,1450
DONEPEZIL HCL,162828
DORZOLAMIDE HCL,12217
DORZOLAMIDE HCL/TIMOLOL MALEAT,34635
DORZOLAMIDE/TIMOLOL/PF,421
DOXAZOSIN MESYLATE,51493
DOXEPIN HCL,12247
DOXERCALCIFEROL,81
DOXYCYCLINE HYCLATE,47920
DOXYCYCLINE MONOHYDRATE,5911
DRONABINOL,1379
DRONEDARONE HCL,6365
DROSPIR/ETH ESTRA/LEVOMEFOL CA,12
DROSPIRENONE/ESTRADIOL,13
DULAGLUTIDE,285
DULOXETINE HCL,159542
DUTASTERIDE,19038
DUTASTERIDE/TAMSULOSIN HCL,3025
ECONAZOLE NITRATE,4358
EFAVIRENZ,1577
EFAVIRENZ/EMTRICITAB/TENOFOVIR,4515
EFINACONAZOLE,37
ELETRIPTAN HBR,521
ELTROMBOPAG OLAMINE,209
ELVITEGR/COBICIST/EMTRIC/TENOF,1178
EMPAGLIFLOZIN,375
EMPAGLIFLOZIN/LINAGLIPTIN,42
EMTRICITAB/RILPIVIRINE/TENOFOV,956
EMTRICITABINE,353
EMTRICITABINE/TENOFOVIR,6058
ENALAPRIL MALEATE,47516
ENALAPRIL/HYDROCHLOROTHIAZIDE,2389
ENFUVIRTIDE,23
ENOXAPARIN SODIUM,5428
ENTACAPONE,2207
ENTECAVIR,642
ENZALUTAMIDE,1853
EPINASTINE HCL,255
EPINEPHRINE,1153
EPLERENONE,2374
EPOETIN ALFA,1424
ERGOCALCIFEROL (VITAMIN D2),33
ERGOTAMINE TARTRATE/CAFFEINE,64
ERLOTINIB HCL,878
ERTAPENEM SODIUM,756
ERYTHROMYCIN BASE,11647
ERYTHROMYCIN BASE/ETHANOL,60
ERYTHROMYCIN ETHYLSUCCINATE,307
ERYTHROMYCIN STEARATE,44
ERYTHROMYCIN/BENZOYL PEROXIDE,64
ESCITALOPRAM OXALATE,162232
ESLICARBAZEPINE ACETATE,189
ESOMEPRAZOLE MAGNESIUM,124415
ESOMEPRAZOLE SODIUM,12
ESOMEPRAZOLE STRONTIUM,51
ESTAZOLAM,207
ESTRADIOL,34920
ESTRADIOL ACETATE,94
ESTRADIOL VALERATE/DIENOGEST,12
ESTRADIOL/LEVONORGESTREL,25
ESTRADIOL/NORETHINDRONE ACET,1138
"ESTROGEN,CON/M-PROGEST ACET",2694
"ESTROGENS, CONJUGATED",20936
"ESTROGENS,CONJ/BAZEDOXIFENE",12
"ESTROGENS,ESTERIFIED",248
ESTROPIPATE,104
ESZOPICLONE,5216
ETANERCEPT,5610
ETHACRYNIC ACID,121
ETHAMBUTOL HCL,513
ETHINYL ESTRADIOL/DROSPIRENONE,187
ETHOSUXIMIDE,163
ETHYNODIOL D-ETHINYL ESTRADIOL,52
ETODOLAC,6177
ETONOGESTREL/ETHINYL ESTRADIOL,70
ETRAVIRINE,1516
EVEROLIMUS,341
EXEMESTANE,3594
EXENATIDE,1346
EXENATIDE MICROSPHERES,2182
EZETIMIBE,72680
EZETIMIBE/SIMVASTATIN,7391
EZOGABINE,53
FAMCICLOVIR,870
FAMOTIDINE,61315
FAMOTIDINE/PF,63
FAT EMULSIONS,203
FEBUXOSTAT,7513
FELBAMATE,379
FELODIPINE,8812
FENOFIBRATE,35719
FENOFIBRATE NANOCRYSTALLIZED,39366
"FENOFIBRATE,MICRONIZED",17724
FENOFIBRIC ACID,35
FENOFIBRIC ACID (CHOLINE),6200
FENOPROFEN CALCIUM,88
FENTANYL,57706
FENTANYL CITRATE,40
FERRIC CITRATE,111
FESOTERODINE FUMARATE,6399
FILGRASTIM,269
FINASTERIDE,97028
FINGOLIMOD HCL,1327
FLAVOXATE HCL,74
FLECAINIDE ACETATE,14701
FLUCONAZOLE,37736
"FLUCONAZOLE IN NACL,ISO-OSM",14
FLUDROCORTISONE ACETATE,5550
FLUNISOLIDE,541
FLUOCINOLONE ACETONIDE,319
FLUOCINOLONE ACETONIDE OIL,382
FLUOCINOLONE/SHOWER CAP,247
FLUOCINONIDE,9838
FLUOCINONIDE/EMOLLIENT BASE,79
FLUOROMETHOLONE,4084
FLUOROMETHOLONE ACETATE,11
FLUOROURACIL,5887
FLUOXETINE HCL,127440
FLUPHENAZINE DECANOATE,1516
FLUPHENAZINE HCL,6050
FLURANDRENOLIDE,26
FLURAZEPAM HCL,345
FLURBIPROFEN,158
FLURBIPROFEN SODIUM,295
FLUTAMIDE,11
FLUTICASONE FUROATE,95
FLUTICASONE PROPIONATE,226184
FLUTICASONE/SALMETEROL,106665
FLUTICASONE/VILANTEROL,4620
FLUVASTATIN SODIUM,684
FLUVOXAMINE MALEATE,6929
FOLIC ACID,29
FONDAPARINUX SODIUM,161
FORMOTEROL FUMARATE,1138
FOSAMPRENAVIR CALCIUM,403
FOSFOMYCIN TROMETHAMINE,92
FOSINOPRIL SODIUM,6003
FOSINOPRIL/HYDROCHLOROTHIAZIDE,159
FROVATRIPTAN SUCCINATE,96
FUROSEMIDE,600394
GABAPENTIN,526146
GABAPENTIN ENACARBIL,243
GALANTAMINE HBR,4038
GANCICLOVIR,164
GATIFLOXACIN,2368
GEMFIBROZIL,25794
GENTAMICIN SULFATE,3529
GLATIRAMER ACETATE,3765
GLIMEPIRIDE,143619
GLIPIZIDE,166507
GLIPIZIDE/METFORMIN HCL,2630
"GLUCAGON,HUMAN RECOMBINANT",2215
GLYBURIDE,8133
"GLYBURIDE,MICRONIZED",356
GLYBURIDE/METFORMIN HCL,2789
GLYCEROL PHENYLBUTYRATE,12
GLYCOPYRROLATE,2090
GOLIMUMAB,182
GRANISETRON,138
GRANISETRON HCL,11
GRISEOFULVIN ULTRAMICROSIZE,40
"GRISEOFULVIN, MICROSIZE",25
GUANFACINE HCL,1598
HALOBETASOL PROPIONATE,1209
HALOPERIDOL,26866
HALOPERIDOL DECANOATE,7552
HALOPERIDOL LACTATE,1172
"HEPARIN SODIUM,PORCINE",1036
HEPATITIS A & B VACCINE/PF,128
HEPATITIS A VIRUS VACCINE/PF,147
HYDRALAZINE HCL,87828
HYDROCHLOROTHIAZIDE,416749
HYDROCODONE BITARTRATE,107
HYDROCODONE/ACETAMINOPHEN,542134
HYDROCODONE/IBUPROFEN,1829
HYDROCORTISONE,11982
HYDROCORTISONE ACETATE,13
HYDROCORTISONE BUTYRATE,15
HYDROCORTISONE VALERATE,1474
HYDROCORTISONE/PRAMOXINE,11
HYDROMORPHONE HCL,29806
HYDROMORPHONE HCL/PF,48
HYDROXYCHLOROQUINE SULFATE,31674
HYDROXYPROPYL CELLULOSE,11
HYDROXYUREA,6214
HYDROXYZINE HCL,14002
HYDROXYZINE PAMOATE,11988
HYOSCYAMINE SULFATE,133
IBANDRONATE SODIUM,7322
IBRUTINIB,992
IBUPROFEN,72686
ICATIBANT ACETATE,16
ICOSAPENT ETHYL,765
IDELALISIB,21
ILOPERIDONE,427
IMATINIB MESYLATE,1811
IMIPENEM/CILASTATIN SODIUM,156
IMIPRAMINE HCL,4422
IMIPRAMINE PAMOATE,28
IMIQUIMOD,987
IMMUN GLOB G (IGG)/GLY/IGA 50+,551
IMMUN GLOB G(IGG)/PRO/IGA 0-50,170
IMMUN GLOB G(IGG)/SUCR/IGA 50+,18
IMMUN GLOB G/GLY/GLUC/IGA 0-50,16
IMMUN GLOB G/SORB/GLY/IGA 0-50,13
INDACATEROL MALEATE,132
INDAPAMIDE,8421
INDINAVIR SULFATE,29
INDOMETHACIN,811
INFLIXIMAB,24
INGENOL MEBUTATE,11
INSULIN ASPART,49365
INSULIN ASPART PROTAM & ASPART,12575
INSULIN DETEMIR,64108
"INSULIN GLARGINE,HUM.REC.ANLOG",162609
INSULIN GLULISINE,584
INSULIN LISPRO,42628
INSULIN LISPRO PROTAMIN/LISPRO,9021
INSULIN NPH HUM/REG INSULIN HM,20676
INSULIN NPH HUMAN ISOPHANE,17726
"INSULIN REGULAR, HUMAN",8545
"INTERFERON ALFA-2B,RECOMB.",13
INTERFERON BETA-1A,2400
INTERFERON BETA-1A/ALBUMIN,1144
INTERFERON BETA-1B,845
IPRATROPIUM BROMIDE,18547
IPRATROPIUM/ALBUTEROL SULFATE,34834
IRBESARTAN,19828
IRBESARTAN/HYDROCHLOROTHIAZIDE,2316
ISONIAZID,293
ISOSORB DINIT/HYDRALAZINE HCL,573
ISOSORBIDE DINITRATE,10627
ISOSORBIDE MONONITRATE,120991
ISOTRETINOIN,11
ISRADIPINE,254
ITRACONAZOLE,27
IVERMECTIN,249
KETOCONAZOLE,26091
KETOPROFEN,597
KETOROLAC TROMETHAMINE,17306
KETOROLAC TROMETHAMINE/PF,43
LABETALOL HCL,19434
LACOSAMIDE,9156
LACTULOSE,26708
LAMIVUDINE,1062
LAMIVUDINE/ZIDOVUDINE,698
LAMOTRIGINE,54823
LANREOTIDE ACETATE,12
LANSOPRAZOLE,35370
LANTHANUM CARBONATE,562
LAPATINIB DITOSYLATE,27
LATANOPROST,152172
LEDIPASVIR/SOFOSBUVIR,3517
LEFLUNOMIDE,5825
LENALIDOMIDE,4829
LETROZOLE,15124
LEUCOVORIN CALCIUM,1481
LEUPROLIDE ACETATE,49
LEVALBUTEROL HCL,276
LEVALBUTEROL TARTRATE,1406
LEVETIRACETAM,71576
LEVOBUNOLOL HCL,2139
LEVOCARNITINE,140
LEVOCARNITINE (WITH SUGAR),52
LEVOCETIRIZINE DIHYDROCHLORIDE,18483
LEVOFLOXACIN,72620
LEVOFLOXACIN/D5W,25
LEVOMILNACIPRAN HYDROCHLORIDE,800
LEVONORGESTREL-ETHIN ESTRADIOL,648
LEVORPHANOL TARTRATE,45
LEVOTHYROXINE SODIUM,875478
LIDOCAINE,12807
LIDOCAINE HCL,4796
LIDOCAINE HCL/PF,116
LIDOCAINE/PRILOCAINE,8250
LINACLOTIDE,11662
LINAGLIPTIN,15083
LINAGLIPTIN/METFORMIN HCL,804
LINEZOLID,30
LIOTHYRONINE SODIUM,4493
LIPASE/PROTEASE/AMYLASE,4406
LIRAGLUTIDE,14457
LISDEXAMFETAMINE DIMESYLATE,1620
LISINOPRIL,836514
LISINOPRIL/HYDROCHLOROTHIAZIDE,177944
LITHIUM CARBONATE,26409
LITHIUM CITRATE,72
LOMITAPIDE MESYLATE,12
LOMUSTINE,48
LOPERAMIDE HCL,6178
LOPINAVIR/RITONAVIR,982
LORAZEPAM,237156
LOSARTAN POTASSIUM,437242
LOSARTAN/HYDROCHLOROTHIAZIDE,145337
LOTEPREDNOL ETABONATE,6411
LOVASTATIN,89544
LOXAPINE SUCCINATE,2484
LUBIPROSTONE,9566
LUMACAFTOR/IVACAFTOR,12
LURASIDONE HCL,8582
MACITENTAN,477
MAGNESIUM SULFATE,95
MAGNESIUM SULFATE IN WATER,16
MAPROTILINE HCL,55
MARAVIROC,246
"MEASLES,MUMPS&RUBELLA VACC/PF",64
MECHLORETHAMINE HCL,14
MECLIZINE HCL,39418
MECLOFENAMATE SODIUM,21
MEDROXYPROGESTERONE ACETATE,5018
MEGESTROL ACETATE,5816
MELOXICAM,155314
MELPHALAN,13
MEMANTINE HCL,107947
MEMANTINE HCL/DONEPEZIL HCL,11
"MENING VAC A,C,Y,W-135 DIP/PF",13
MEPERIDINE HCL,236
MEPERIDINE HCL/PF,32
MEPROBAMATE,84
MERCAPTOPURINE,710
MEROPENEM,1365
MESALAMINE,8980
METAPROTERENOL SULFATE,47
METAXALONE,1097
METFORMIN HCL,607946
METHADONE HCL,25613
METHAMPHETAMINE HCL,13
METHAZOLAMIDE,549
METHENAMINE HIPPURATE,4232
METHENAMINE MANDELATE,52
METHIMAZOLE,11978
METHOCARBAMOL,9669
METHOTREXATE SODIUM,45187
METHOTREXATE SODIUM/PF,384
METHOTREXATE/PF,27
METHSCOPOLAMINE BROMIDE,208
METHYCLOTHIAZIDE,55
METHYLDOPA,509
METHYLDOPA/HYDROCHLOROTHIAZIDE,24
METHYLNALTREXONE BROMIDE,134
METHYLPHENIDATE,11
METHYLPHENIDATE HCL,11839
METHYLPREDNISOLONE,44229
METHYLPREDNISOLONE ACETATE,119
METHYLPREDNISOLONE SOD SUCC,50
METHYLPREDNISOLONE SOD SUCC/PF,86
METOCLOPRAMIDE HCL,18525
METOLAZONE,12919
METOPROLOL SUCCINATE,359851
METOPROLOL TARTRATE,448337
METOPROLOL/HYDROCHLOROTHIAZIDE,702
METRONIDAZOLE,18188
METRONIDAZOLE/SODIUM CHLORIDE,12
MEXILETINE HCL,634
MICAFUNGIN SODIUM,48
MIDODRINE HCL,8160
MIGLITOL,63
MILNACIPRAN HCL,2269
MILRINONE LACTATE/D5W,24
MINOCYCLINE HCL,4808
MINOXIDIL,4468
MIRABEGRON,13792
MIRTAZAPINE,107819
MISOPROSTOL,2057
MODAFINIL,2333
MOEXIPRIL HCL,412
MOEXIPRIL/HYDROCHLOROTHIAZIDE,87
MOMETASONE FUROATE,16470
MOMETASONE/FORMOTEROL,9948
MONTELUKAST SODIUM,195885
MORPHINE SULFATE,60688
MORPHINE SULFATE/NALTREXONE,29
MORPHINE SULFATE/PF,41
MOXIFLOXACIN HCL,9720
MUPIROCIN,22842
MUPIROCIN CALCIUM,302
MYCOPHENOLATE MOFETIL,4143
MYCOPHENOLATE SODIUM,190
NABUMETONE,11889
NADOLOL,5856
NADOLOL/BENDROFLUMETHIAZIDE,46
NAFCILLIN SODIUM,46
NAFTIFINE HCL,113
NALOXEGOL OXALATE,42
NALTREXONE HCL,1020
NALTREXONE MICROSPHERES,19
"NAPHOS M-B M-H/NA PHOS,DI-BA",33
NAPROXEN,51658
NAPROXEN SODIUM,1952
NAPROXEN/ESOMEPRAZOLE MAG,57
NARATRIPTAN HCL,401
NATALIZUMAB,92
NATAMYCIN,11
NATEGLINIDE,4392
NEBIVOLOL HCL,41169
NEFAZODONE HCL,304
NELFINAVIR MESYLATE,130
NEO/POLYMYX B SULF/DEXAMETH,9196
NEOMYCIN SU/POLYMYX B SULF,116
NEOMYCIN SULFATE,416
NEOMYCIN/POLYMYXIN B SULF/HC,1780
NEOMYCIN/POLYMYXN B/GRAMICIDIN,13
NEPAFENAC,8171
NEVIRAPINE,215
NIACIN,11805
NIACIN/LOVASTATIN,64
NIACIN/SIMVASTATIN,84
NICARDIPINE HCL,109
NICOTINE,101
NIFEDIPINE,45699
NILOTINIB HCL,375
NINTEDANIB ESYLATE,261
NISOLDIPINE,463
NITAZOXANIDE,36
NITROFURANTOIN,32
NITROFURANTOIN MACROCRYSTAL,9031
NITROFURANTOIN MONOHYD/M-CRYST,23945
NITROGLYCERIN,39213
NIZATIDINE,390
NORELGESTROMIN/ETHIN.ESTRADIOL,108
NORETH-ETHINYL ESTRADIOL/IRON,18
NORETHINDRONE,311
NORETHINDRONE AC-ETH ESTRADIOL,463
NORETHINDRONE ACETATE,350
NORETHINDRONE-E.ESTRADIOL-IRON,864
NORETHINDRONE-ETHINYL ESTRAD,562
NORGESTIMATE-ETHINYL ESTRADIOL,1817
NORGESTREL-ETHINYL ESTRADIOL,301
NORTRIPTYLINE HCL,21520
NYSTATIN,43756
NYSTATIN/TRIAMCIN,3817
OCTREOTIDE ACETATE,151
"OCTREOTIDE ACETATE,MI-SPHERES",74
OFLOXACIN,17119
OLANZAPINE,57334
OLANZAPINE PAMOATE,84
OLANZAPINE/FLUOXETINE HCL,171
OLAPARIB,30
OLMESARTAN MEDOXOMIL,20399
OLMESARTAN/AMLODIPIN/HCTHIAZID,1753
OLMESARTAN/HYDROCHLOROTHIAZIDE,11608
OLOPATADINE HCL,11033
OLSALAZINE SODIUM,23
OMALIZUMAB,137
OMEGA-3 ACID ETHYL ESTERS,19739
OMEPRAZOLE,690859
OMEPRAZOLE MAGNESIUM,77
OMEPRAZOLE/SODIUM BICARBONATE,176
ONABOTULINUMTOXINA,241
ONDANSETRON,16784
ONDANSETRON HCL,32903
ONDANSETRON HCL/PF,162
OPIUM TINCTURE,28
ORPHENADRINE CITRATE,956
OSELTAMIVIR PHOSPHATE,4253
OXANDROLONE,23
OXAPROZIN,846
OXAZEPAM,1422
OXCARBAZEPINE,17516
OXICONAZOLE NITRATE,32
OXYBUTYNIN,99
OXYBUTYNIN CHLORIDE,80482
OXYCODONE HCL,189322
OXYCODONE HCL/ACETAMINOPHEN,248747
OXYCODONE HCL/ASPIRIN,35
OXYMORPHONE HCL,9030
PALBOCICLIB,347
PALIPERIDONE,4456
PALIPERIDONE PALMITATE,7410
PALONOSETRON HCL,14
PANOBINOSTAT LACTATE,11
PANTOPRAZOLE SODIUM,265714
PARATHYROID HORMONE,17
