generic_name,claim_count
FENOFIBRIC ACID (CHOLINE),291
FENTANYL,4854
FESOTERODINE FUMARATE,879
FINASTERIDE,5823
FINGOLIMOD HCL,126
FLAVOXATE HCL,28
FLECAINIDE ACETATE,653
FLUCONAZOLE,1675
FLUDROCORTISONE ACETATE,287
FLUNISOLIDE,13
FLUOCINOLONE ACETONIDE,28
FLUOCINONIDE,202
FLUOROMETHOLONE,128
FLUOROURACIL,186
FLUOXETINE HCL,8802
FLUPHENAZINE HCL,115
FLURAZEPAM HCL,12
FLURBIPROFEN SODIUM,12
FLUTICASONE FUROATE,12
FLUTICASONE PROPIONATE,10895
FLUTICASONE/SALMETEROL,8251
FLUTICASONE/VILANTEROL,254
FLUVASTATIN SODIUM,34
FLUVOXAMINE MALEATE,238
FORMOTEROL FUMARATE,57
FOSFOMYCIN TROMETHAMINE,11
FOSINOPRIL SODIUM,135
FUROSEMIDE,37415
GABAPENTIN,28801
GALANTAMINE HBR,113
GATIFLOXACIN,159
GEMFIBROZIL,2438
GENTAMICIN SULFATE,129
GLATIRAMER ACETATE,321
GLIMEPIRIDE,3120
GLIPIZIDE,5595
GLIPIZIDE/METFORMIN HCL,40
GLYBURIDE,546
"GLYBURIDE,MICRONIZED",26
GLYBURIDE/METFORMIN HCL,71
"GRISEOFULVIN, MICROSIZE",19
GUANFACINE HCL,154
HALOPERIDOL,808
HALOPERIDOL DECANOATE,119
HYDRALAZINE HCL,1788
HYDROCHLOROTHIAZIDE,23608
HYDROCODONE BITARTRATE,34
HYDROCODONE/ACETAMINOPHEN,38460
HYDROCODONE/IBUPROFEN,91
HYDROCORTISONE,365
HYDROCORTISONE VALERATE,26
HYDROMORPHONE HCL,1350
HYDROXYCHLOROQUINE SULFATE,1511
HYDROXYUREA,224
HYDROXYZINE HCL,743
HYDROXYZINE PAMOATE,301
HYOSCYAMINE SULFATE,32
IBANDRONATE SODIUM,403
IBRUTINIB,24
IBUPROFEN,2809
ILOPERIDONE,67
IMATINIB MESYLATE,95
IMIPRAMINE HCL,497
IMIQUIMOD,250
INDAPAMIDE,478
INDOMETHACIN,152
INSULIN ASPART,2830
INSULIN ASPART PROTAM & ASPART,235
INSULIN DETEMIR,3950
"INSULIN GLARGINE,HUM.REC.ANLOG",9788
INSULIN GLULISINE,41
INSULIN LISPRO,1326
INSULIN LISPRO PROTAMIN/LISPRO,119
INSULIN NPH HUM/REG INSULIN HM,346
INSULIN NPH HUMAN ISOPHANE,499
"INSULIN REGULAR, HUMAN",325
INTERFERON BETA-1A,243
INTERFERON BETA-1A/ALBUMIN,60
INTERFERON BETA-1B,38
IPRATROPIUM BROMIDE,508
IPRATROPIUM/ALBUTEROL SULFATE,2690
IRBESARTAN,1153
IRBESARTAN/HYDROCHLOROTHIAZIDE,191
ISOSORBIDE DINITRATE,188
ISOSORBIDE MONONITRATE,3805
IVERMECTIN,14
KETOCONAZOLE,538
KETOROLAC TROMETHAMINE,197
LABETALOL HCL,468
LACOSAMIDE,639
LACTULOSE,593
LAMIVUDINE,23
LAMIVUDINE/ZIDOVUDINE,28
LAMOTRIGINE,5074
LANSOPRAZOLE,1332
LATANOPROST,6722
LEDIPASVIR/SOFOSBUVIR,71
LEFLUNOMIDE,604
LENALIDOMIDE,53
LETROZOLE,326
LEVALBUTEROL TARTRATE,134
LEVETIRACETAM,3527
LEVOBUNOLOL HCL,14
LEVOCETIRIZINE DIHYDROCHLORIDE,519
LEVOFLOXACIN,3004
LEVOMILNACIPRAN HYDROCHLORIDE,118
LEVONORGESTREL-ETHIN ESTRADIOL,62
LEVOTHYROXINE SODIUM,81534
LIDOCAINE,626
LIDOCAINE HCL,67
LIDOCAINE/PRILOCAINE,257
LINACLOTIDE,603
LINAGLIPTIN,760
LINAGLIPTIN/METFORMIN HCL,11
LIOTHYRONINE SODIUM,412
LIPASE/PROTEASE/AMYLASE,199
LIRAGLUTIDE,957
LISDEXAMFETAMINE DIMESYLATE,165
LISINOPRIL,52335
LISINOPRIL/HYDROCHLOROTHIAZIDE,7270
LITHIUM CARBONATE,1430
LOPERAMIDE HCL,105
LOPINAVIR/RITONAVIR,32
LORAZEPAM,10654
LOSARTAN POTASSIUM,23168
LOSARTAN/HYDROCHLOROTHIAZIDE,6327
LOTEPREDNOL ETABONATE,154
LOVASTATIN,2317
LOXAPINE SUCCINATE,98
LUBIPROSTONE,567
LURASIDONE HCL,850
MACITENTAN,198
MAGNESIUM SULFATE,52
MECLIZINE HCL,619
MEDROXYPROGESTERONE ACETATE,355
MEGESTROL ACETATE,51
MELOXICAM,11272
MEMANTINE HCL,5826
MERCAPTOPURINE,46
MESALAMINE,468
METAPROTERENOL SULFATE,13
METAXALONE,129
METFORMIN HCL,33113
METHADONE HCL,1164
METHAMPHETAMINE HCL,13
METHAZOLAMIDE,14
METHENAMINE HIPPURATE,220
METHENAMINE MANDELATE,25
METHIMAZOLE,313
METHOCARBAMOL,462
METHOTREXATE SODIUM,2524
METHOTREXATE SODIUM/PF,11
METHYLDOPA,46
METHYLPHENIDATE HCL,1112
METHYLPREDNISOLONE,2672
METHYLPREDNISOLONE ACETATE,82
METHYLPREDNISOLONE SOD SUCC,14
METOCLOPRAMIDE HCL,1063
METOLAZONE,1163
METOPROLOL SUCCINATE,22120
METOPROLOL TARTRATE,23647
METRONIDAZOLE,561
MEXILETINE HCL,11
MIDODRINE HCL,255
MILNACIPRAN HCL,103
MINOCYCLINE HCL,448
MINOXIDIL,26
MIRABEGRON,796
MIRTAZAPINE,5039
MISOPROSTOL,23
MODAFINIL,215
MOEXIPRIL HCL,49
MOMETASONE FUROATE,642
MOMETASONE/FORMOTEROL,1245
MONTELUKAST SODIUM,10747
MORPHINE SULFATE,5973
MORPHINE SULFATE/PF,19
MOXIFLOXACIN HCL,969
MUPIROCIN,901
MUPIROCIN CALCIUM,23
MYCOPHENOLATE MOFETIL,183
NABUMETONE,400
NADOLOL,262
NALTREXONE HCL,87
"NAPHOS M-B M-H/NA PHOS,DI-BA",14
NAPROXEN,2272
NAPROXEN SODIUM,137
NARATRIPTAN HCL,12
NATALIZUMAB,13
NATEGLINIDE,38
NEBIVOLOL HCL,2739
NEFAZODONE HCL,37
NEO/POLYMYX B SULF/DEXAMETH,255
NEOMYCIN/POLYMYXIN B SULF/HC,76
NEPAFENAC,352
NIACIN,290
NIFEDIPINE,1057
NILOTINIB HCL,28
NITROFURANTOIN MACROCRYSTAL,664
NITROFURANTOIN MONOHYD/M-CRYST,1156
NITROGLYCERIN,964
NORELGESTROMIN/ETHIN.ESTRADIOL,11
NORETHINDRONE AC-ETH ESTRADIOL,24
NORETHINDRONE ACETATE,12
NORETHINDRONE-E.ESTRADIOL-IRON,11
NORETHINDRONE-ETHINYL ESTRAD,65
NORGESTIMATE-ETHINYL ESTRADIOL,86
NORGESTREL-ETHINYL ESTRADIOL,25
NORTRIPTYLINE HCL,904
NYSTATIN,1188
NYSTATIN/TRIAMCIN,38
OFLOXACIN,243
OLANZAPINE,3977
OLANZAPINE/FLUOXETINE HCL,39
OLMESARTAN MEDOXOMIL,1488
OLMESARTAN/AMLODIPIN/HCTHIAZID,37
OLMESARTAN/HYDROCHLOROTHIAZIDE,540
OLOPATADINE HCL,461
OMEGA-3 ACID ETHYL ESTERS,382
OMEPRAZOLE,41482
OMEPRAZOLE/SODIUM BICARBONATE,15
ONDANSETRON,1137
ONDANSETRON HCL,1155
OPIUM TINCTURE,11
ORPHENADRINE CITRATE,71
OSELTAMIVIR PHOSPHATE,516
OXAPROZIN,13
OXAZEPAM,23
OXCARBAZEPINE,1162
OXYBUTYNIN,13
OXYBUTYNIN CHLORIDE,7211
OXYCODONE HCL,11751
OXYCODONE HCL/ACETAMINOPHEN,12388
OXYCODONE HCL/ASPIRIN,19
OXYMORPHONE HCL,118
PALBOCICLIB,12
PALIPERIDONE,222
PALIPERIDONE PALMITATE,426
PANTOPRAZOLE SODIUM,16823
PARICALCITOL,12
PAROXETINE HCL,4288
"PEG 3350/NA SULF,BICARB,CL/KCL",269
PEG3350/SOD SUL/NACL/ASB/C/KCL,89
"PEN NEEDLE, DIABETIC",2675
"PEN NEEDLE, DIABETIC, SAFETY",30
"PEN NEEDLE,DUAL SAFETY,DIABETC",626
PENICILLAMINE,12
PENICILLIN V POTASSIUM,347
PENTAZOCINE HCL/NALOXONE HCL,12
PENTOSAN POLYSULFATE SODIUM,94
PENTOXIFYLLINE,154
PERMETHRIN,18
PERPHENAZINE,69
PERPHENAZINE/AMITRIPTYLINE HCL,23
PHENAZOPYRIDINE HCL,26
PHENELZINE SULFATE,14
PHENOBARBITAL,450
PHENYTOIN,204
PHENYTOIN SODIUM EXTENDED,1497
PILOCARPINE HCL,146
PIMECROLIMUS,36
PIMOZIDE,21
PINDOLOL,27
PIOGLITAZONE HCL,2118
PIOGLITAZONE HCL/METFORMIN HCL,84
PIRFENIDONE,16
PIROXICAM,88
"PNV WITH CA,NO.72/IRON/FA",44
PNV WITH CA#74/IRON/FOLIC ACID,12
POLYETHYLENE GLYCOL 3350,3439
POTASSIUM CHLORIDE,28213
POTASSIUM CITRATE,314
PRAMIPEXOLE DI-HCL,1677
PRAMLINTIDE ACETATE,12
PRASUGREL HCL,125
PRAVASTATIN SODIUM,13615
PRAZOSIN HCL,776
PREDNISOLONE ACETATE,1042
PREDNISONE,12937
PREGABALIN,5164
PRIMIDONE,1026
PROBENECID,51
PROCHLORPERAZINE MALEATE,448
"PROGESTERONE,MICRONIZED",205
PROMETHAZINE HCL,1154
PROPAFENONE HCL,256
PROPRANOLOL HCL,2783
PROPYLTHIOURACIL,11
PROTRIPTYLINE HCL,12
PYRIDOSTIGMINE BROMIDE,59
QUETIAPINE FUMARATE,9142
QUINAPRIL HCL,967
QUINAPRIL/HYDROCHLOROTHIAZIDE,11
RABEPRAZOLE SODIUM,154
RALOXIFENE HCL,693
RALTEGRAVIR POTASSIUM,38
RAMELTEON,185
RAMIPRIL,2409
RANITIDINE HCL,3716
RANOLAZINE,130
RASAGILINE MESYLATE,141
RISEDRONATE SODIUM,66
RISPERIDONE,4078
RISPERIDONE MICROSPHERES,182
RITONAVIR,100
RIVAROXABAN,3143
RIVASTIGMINE,384
RIVASTIGMINE TARTRATE,369
RIZATRIPTAN BENZOATE,89
ROFLUMILAST,441
ROPINIROLE HCL,4010
ROSUVASTATIN CALCIUM,6692
ROTIGOTINE,45
RUXOLITINIB PHOSPHATE,11
SALMETEROL XINAFOATE,114
SAXAGLIPTIN HCL,577
SAXAGLIPTIN HCL/METFORMIN HCL,119
SCOPOLAMINE,50
SELEGILINE HCL,12
SELENIUM SULFIDE,24
SERTRALINE HCL,17200
SEVELAMER CARBONATE,353
SILDENAFIL CITRATE,114
SILODOSIN,16
SILVER SULFADIAZINE,97
SIMVASTATIN,40929
SITAGLIPTIN PHOS/METFORMIN HCL,1753
SITAGLIPTIN PHOSPHATE,4411
SODIUM BICARBONATE,75
SODIUM CHLORIDE 0.45 %,11
SODIUM CHLORIDE FOR INHALATION,12
SODIUM CHLORIDE IRRIG SOLUTION,42
SODIUM CHLORIDE/NAHCO3/KCL/PEG,394
SODIUM FLUORIDE,14
SODIUM POLYSTYRENE SULFONATE,17
"SODIUM,POTASSIUM,&MAG SULFATES",1169
SOLIFENACIN SUCCINATE,1893
SOMATROPIN,13
SOTALOL HCL,1500
SPIRONOLACT/HYDROCHLOROTHIAZID,694
SPIRONOLACTONE,7605
SUCRALFATE,1743
SULFAMETHOXAZOLE/TRIMETHOPRIM,3931
SULFASALAZINE,250
SULINDAC,63
SUMATRIPTAN SUCCINATE,1060
"SYRING W-NDL,DISP,INSUL,0.3 ML",158
"SYRING W-NDL,DISP,INSUL,0.5 ML",400
"SYRINGE AND NEEDLE,INSULIN,1ML",227
TACROLIMUS,43
TADALAFIL,122
TAFLUPROST/PF,29
TAMOXIFEN CITRATE,707
TAMSULOSIN HCL,16615
TAPENTADOL HCL,11
TELMISARTAN,101
TELMISARTAN/HYDROCHLOROTHIAZID,53
TEMAZEPAM,1652
TENOFOVIR DISOPROXIL FUMARATE,19
TERAZOSIN HCL,1837
TERBINAFINE HCL,209
TERCONAZOLE,18
TERIPARATIDE,97
TESTOSTERONE,100
TESTOSTERONE CYPIONATE,184
THEOPHYLLINE ANHYDROUS,569
THIORIDAZINE HCL,12
THIOTHIXENE,96
"THYROID,PORK",327
TIAGABINE HCL,26
TICAGRELOR,159
TIMOLOL MALEATE,1639
TIOTROPIUM BROMIDE,6949
TIZANIDINE HCL,2496
TOBRAMYCIN,37
TOBRAMYCIN/DEXAMETHASONE,355
TOCILIZUMAB,13
TOFACITINIB CITRATE,71
TOLTERODINE TARTRATE,854
TOPIRAMATE,2680
TORSEMIDE,598
TRAMADOL HCL,15284
TRANDOLAPRIL,60
TRANYLCYPROMINE SULFATE,11
TRAVOPROST,1145
TRAZODONE HCL,12835
TRETINOIN,23
TRIAMCINOLONE ACETONIDE,2822
TRIAMTERENE/HYDROCHLOROTHIAZID,5602
TRIAZOLAM,65
TRIFLUOPERAZINE HCL,47
TRIHEXYPHENIDYL HCL,165
TRIMETHOPRIM,709
TROSPIUM CHLORIDE,99
UMECLIDINIUM BRM/VILANTEROL TR,29
URSODIOL,97
VALACYCLOVIR HCL,877
VALPROIC ACID,160
VALPROIC ACID (AS SODIUM SALT),117
VALSARTAN,2098
VALSARTAN/HYDROCHLOROTHIAZIDE,1885
VANCOMYCIN HCL,65
VARENICLINE TARTRATE,78
VENLAFAXINE HCL,7032
VERAPAMIL HCL,1691
VILAZODONE HYDROCHLORIDE,324
VORTIOXETINE HYDROBROMIDE,188
WARFARIN SODIUM,24866
"WATER FOR IRRIGATION,STERILE",18
ZAFIRLUKAST,184
ZALEPLON,99
ZILEUTON,11
ZIPRASIDONE HCL,1033
ZOLPIDEM TARTRATE,9776
ZONISAMIDE,388
ZOSTER VACCINE LIVE/PF,156
