generic_name,claim_count
BREXPIPRAZOLE,89
BRIMONIDINE TARTRATE,198381
BRIMONIDINE TARTRATE/TIMOLOL,129935
BRINZOLAMIDE,43304
BRINZOLAMIDE/BRIMONIDINE TART,15973
BROMFENAC SODIUM,29150
BROMOCRIPTINE MESYLATE,2770
BUDESONIDE,26271
BUDESONIDE/FORMOTEROL FUMARATE,256040
BUMETANIDE,38346
BUPRENORPHINE,5759
BUPRENORPHINE HCL,2007
BUPRENORPHINE HCL/NALOXONE HCL,34029
BUPROPION HBR,199
BUPROPION HCL,311741
BUSPIRONE HCL,158264
BUTABARBITAL SODIUM,35
BUTALB/ACETAMINOPHEN/CAFFEINE,24385
BUTALBIT/ACETAMIN/CAFF/CODEINE,783
BUTALBITAL/ACETAMINOPHEN,138
BUTALBITAL/ASPIRIN/CAFFEINE,882
BUTENAFINE HCL,99
BUTORPHANOL TARTRATE,735
C1 ESTERASE INHIBITOR,129
CABERGOLINE,2602
CALCIPOTRIENE,9946
CALCIPOTRIENE/BETAMETHASONE,360
"CALCITONIN,SALMON,SYNTHETIC",15668
CALCITRIOL,59656
CALCIUM ACETATE,33817
CANAGLIFLOZIN,67346
CANAGLIFLOZIN/METFORMIN HCL,1735
CANDESARTAN CILEXETIL,6257
CANDESARTAN/HYDROCHLOROTHIAZID,946
CAPECITABINE,12
CAPTOPRIL,9239
CAPTOPRIL/HYDROCHLOROTHIAZIDE,490
CARBAMAZEPINE,85053
CARBIDOPA,1216
CARBIDOPA/LEVODOPA,213231
CARBIDOPA/LEVODOPA/ENTACAPONE,12212
CARBINOXAMINE MALEATE,97
CARBOPLATIN,636
CARISOPRODOL,20931
CARISOPRODOL/ASPIRIN,12
CARTEOLOL HCL,1100
CARVEDILOL,723565
CARVEDILOL PHOSPHATE,12719
CASPOFUNGIN ACETATE,13
CEFACLOR,241
CEFADROXIL,11049
CEFAZOLIN SODIUM,528
"CEFAZOLIN SODIUM/DEXTROSE,ISO",11
CEFDINIR,19866
CEFEPIME HCL,1707
CEFEPIME HCL/D5W,57
"CEFEPIME HCL/DEXTROSE, ISO-OSM",93
CEFIXIME,65
CEFOXITIN SODIUM,19
CEFPODOXIME PROXETIL,10720
CEFPROZIL,2117
CEFTAROLINE FOSAMIL ACETATE,178
CEFTAZIDIME,388
"CEFTRIAXONE NA/DEXTROSE,ISO",164
CEFTRIAXONE SODIUM,12193
CEFUROXIME AXETIL,45916
CELECOXIB,168596
CEPHALEXIN,146718
CERITINIB,67
CERTOLIZUMAB PEGOL,1446
CETIRIZINE HCL,216
CETUXIMAB,30
CEVIMELINE HCL,2602
CHENODIOL,25
CHLORAMBUCIL,244
CHLORDIAZEPOXIDE HCL,921
CHLORHEXIDINE GLUCONATE,142547
CHLOROQUINE PHOSPHATE,43
CHLOROTHIAZIDE,190
CHLORPROMAZINE HCL,18007
CHLORPROPAMIDE,12
CHLORTHALIDONE,101748
CHLORZOXAZONE,765
CHOLESTYRAMINE (WITH SUGAR),11221
CHOLESTYRAMINE/ASPARTAME,1533
"CHORIONIC GONADOTROPIN, HUMAN",13
CICLESONIDE,1283
CICLOPIROX,45455
CICLOPIROX OLAMINE,53950
CILOSTAZOL,51380
CIMETIDINE,1061
CINACALCET HCL,52728
CIPROFLOXACIN HCL,336233
CIPROFLOXACIN HCL/DEXAMETH,13724
CIPROFLOXACIN LACTATE/D5W,29
CIPROFLOXACIN/HYDROCORTISONE,11
CISPLATIN,123
CITALOPRAM HYDROBROMIDE,475083
CITRIC ACID/G-LACTONE/MAG CARB,526
CITRIC ACID/SODIUM CITRATE,41
CLARITHROMYCIN,12894
CLEMASTINE FUMARATE,84
CLINDAMYCIN HCL,54543
CLINDAMYCIN PHOS/BENZOYL PEROX,448
CLINDAMYCIN PHOSPHATE,24494
CLINDAMYCIN/TRETINOIN,16
CLOBAZAM,4785
CLOBETASOL PROPIONATE,170059
CLOBETASOL PROPIONATE/EMOLL,3038
CLOMIPHENE CITRATE,14
CLOMIPRAMINE HCL,8373
CLONAZEPAM,450047
CLONIDINE,19653
CLONIDINE HCL,179057
CLOPIDOGREL BISULFATE,992703
CLORAZEPATE DIPOTASSIUM,2126
CLOTRIMAZOLE,81711
CLOTRIMAZOLE/BETAMETHASONE DIP,88820
CLOZAPINE,116660
COBICISTAT,41
CODEINE SULFATE,527
CODEINE/BUTALBITAL/ASA/CAFFEIN,474
CODEINE/CARISOPRODOL/ASPIRIN,13
COLCHICINE,62601
COLCHICINE/PROBENECID,865
COLESEVELAM HCL,33163
COLESTIPOL HCL,4657
COLLAGENASE CLOSTRIDIUM HIST.,44709
CORTICOTROPIN,646
CORTISONE ACETATE,56
CRIZOTINIB,224
CROFELEMER,65
CROMOLYN SODIUM,10330
CROTAMITON,135
CYANOCOBALAMIN (VITAMIN B-12),2148
CYCLOBENZAPRINE HCL,133712
CYCLOPENTOLATE HCL,1320
CYCLOPHOSPHAMIDE,632
CYCLOSPORINE,157769
"CYCLOSPORINE, MODIFIED",2952
CYPROHEPTADINE HCL,3284
CYSTEAMINE BITARTRATE,14
CYSTEAMINE HCL,23
DABIGATRAN ETEXILATE MESYLATE,87392
DABRAFENIB MESYLATE,101
DACLATASVIR DIHYDROCHLORIDE,38
DALFAMPRIDINE,6827
"DALTEPARIN SODIUM,PORCINE",339
DANAZOL,138
DANTROLENE SODIUM,1052
DAPAGLIFLOZIN PROPANEDIOL,6192
DAPAGLIFLOZIN/METFORMIN HCL,131
DAPSONE,3064
DAPTOMYCIN,920
DARBEPOETIN ALFA IN POLYSORBAT,3739
DARIFENACIN HYDROBROMIDE,5489
DARUNAVIR ETHANOLATE,35817
DARUNAVIR/COBICISTAT,1292
DASATINIB,887
DECITABINE,11
DEFERASIROX,338
DEFERIPRONE,65
DEFEROXAMINE MESYLATE,132
DEGARELIX ACETATE,144
DELAVIRDINE MESYLATE,23
DEMECLOCYCLINE HCL,902
DENOSUMAB,17493
DESIPRAMINE HCL,2976
DESLORATADINE,6193
DESLORATADINE/PSEUDOEPHEDRINE,77
DESMOPRESSIN (NONREFRIGERATED),187
DESMOPRESSIN ACETATE,8726
DESOG-E.ESTRADIOL/E.ESTRADIOL,586
DESOGESTREL-ETHINYL ESTRADIOL,698
DESONIDE,24997
DESOXIMETASONE,16836
DESVENLAFAXINE,501
DESVENLAFAXINE FUMARATE,13
DESVENLAFAXINE SUCCINATE,22190
DEXAMETHASONE,28181
DEXAMETHASONE SOD PHOSPHATE,3446
DEXAMETHASONE SODIUM PHOSP/PF,56
DEXLANSOPRAZOLE,122779
DEXMETHYLPHENIDATE HCL,436
DEXTROAMPHETAMINE SULFATE,2576
DEXTROAMPHETAMINE/AMPHETAMINE,36835
DEXTROMETHORPHAN HBR/QUINIDINE,22931
DEXTROSE 5 % AND 0.9 % NACL,85
DEXTROSE 5 % IN WATER,2357
DEXTROSE 5 %-0.45 % NACL,2392
DEXTROSE 5%-LACTATED RINGERS,59
DEXTROSE 70 % IN WATER,1005
DIAZEPAM,141820
DIAZOXIDE,34
DICLOFENAC EPOLAMINE,4086
DICLOFENAC POTASSIUM,18093
DICLOFENAC SODIUM,391674
DICLOFENAC SODIUM/MISOPROSTOL,5219
DICLOFENAC SUBMICRONIZED,286
DICLOXACILLIN SODIUM,909
DICYCLOMINE HCL,56136
DIDANOSINE,643
DIFLORASONE DIACETATE,1835
DIFLORASONE DIACETATE/EMOLL,12
DIFLUNISAL,2589
DIFLUPREDNATE,42591
DIGOXIN,228211
DIHYDROERGOTAMINE MESYLATE,173
DILTIAZEM HCL,345314
DIMETHYL FUMARATE,8732
DIMETHYL SULFOXIDE,40
"DIPH,PERTUSS(ACELL),TET PED/PF",78
"DIPH,PERTUSS(ACELL),TET VAC/PF",5150
DIPHENHYDRAMINE HCL,1292
DIPHENOXYLATE HCL/ATROPINE,13172
"DIPHTH,PERTUSS(ACELL),TET VAC",4243
DIPYRIDAMOLE,1999
DISOPYRAMIDE PHOSPHATE,857
DISULFIRAM,421
DIVALPROEX SODIUM,315788
DOCETAXEL,271
DOFETILIDE,9184
DOLASETRON MESYLATE,15
DOLUTEGRAVIR SODIUM,14375
DONEPEZIL HCL,521212
DORZOLAMIDE HCL,53647
DORZOLAMIDE HCL/TIMOLOL MALEAT,160856
DORZOLAMIDE/TIMOLOL/PF,3159
DOXAZOSIN MESYLATE,131573
DOXEPIN HCL,25904
DOXERCALCIFEROL,612
DOXORUBICIN HCL,40
DOXORUBICIN HCL PEG-LIPOSOMAL,22
DOXYCYCLINE CALCIUM,13
DOXYCYCLINE HYCLATE,107342
DOXYCYCLINE MONOHYDRATE,8957
DRONABINOL,4174
DRONEDARONE HCL,20736
DROSPIR/ETH ESTRA/LEVOMEFOL CA,39
DROSPIRENONE/ESTRADIOL,30
DROXIDOPA,188
DULAGLUTIDE,3391
DULOXETINE HCL,402939
DUTASTERIDE,97950
DUTASTERIDE/TAMSULOSIN HCL,13120
ECALLANTIDE,103
ECHOTHIOPHATE IODIDE,1157
ECONAZOLE NITRATE,89152
ECULIZUMAB,11
EDOXABAN TOSYLATE,337
EFAVIRENZ,8441
EFAVIRENZ/EMTRICITAB/TENOFOVIR,25245
EFINACONAZOLE,1179
ELETRIPTAN HBR,2239
ELIGLUSTAT TARTRATE,11
ELTROMBOPAG OLAMINE,461
ELVITEGR/COBICIST/EMTRIC/TENOF,10003
EMPAGLIFLOZIN,2376
EMPAGLIFLOZIN/LINAGLIPTIN,16
EMTRICITAB/RILPIVIRINE/TENOFOV,10297
EMTRICITABINE,2620
EMTRICITABINE/TENOFOVIR,55189
ENALAPRIL MALEATE,479867
ENALAPRIL/HYDROCHLOROTHIAZIDE,22954
ENFUVIRTIDE,188
ENOXAPARIN SODIUM,31193
ENTACAPONE,11594
ENTECAVIR,9190
ENZALUTAMIDE,4755
EPINASTINE HCL,3099
EPINEPHRINE,2388
EPLERENONE,12488
EPOETIN ALFA,15253
ERGOCALCIFEROL (VITAMIN D2),16389
ERGOTAMINE TARTRATE/CAFFEINE,27
ERIBULIN MESYLATE,11
ERLOTINIB HCL,4243
ERTAPENEM SODIUM,2100
ERYTHROMYCIN BASE,40525
ERYTHROMYCIN BASE/ETHANOL,1170
ERYTHROMYCIN ETHYLSUCCINATE,399
ERYTHROMYCIN STEARATE,93
ERYTHROMYCIN/BENZOYL PEROXIDE,1642
ESCITALOPRAM OXALATE,491746
ESLICARBAZEPINE ACETATE,1717
ESOMEPRAZOLE MAGNESIUM,558727
ESOMEPRAZOLE SODIUM,55
ESOMEPRAZOLE STRONTIUM,31
ESTAZOLAM,300
ESTRADIOL,68572
ESTRADIOL ACETATE,36
ESTRADIOL CYPIONATE,11
ESTRADIOL VALERATE,118
ESTRADIOL VALERATE/DIENOGEST,13
ESTRADIOL/LEVONORGESTREL,45
ESTRADIOL/NORETHINDRONE ACET,1138
ESTRADIOL/NORGESTIMATE,54
"ESTROGEN,CON/M-PROGEST ACET",5787
"ESTROGENS, CONJUGATED",46600
"ESTROGENS,CONJ.,SYNTHETIC B",75
"ESTROGENS,CONJ/BAZEDOXIFENE",124
"ESTROGENS,ESTERIFIED",159
ESTROPIPATE,324
ESZOPICLONE,18016
ETANERCEPT,23962
ETHACRYNIC ACID,1090
ETHAMBUTOL HCL,2035
ETHINYL ESTRADIOL/DROSPIRENONE,581
ETHOSUXIMIDE,460
ETHYNODIOL D-ETHINYL ESTRADIOL,318
ETIDRONATE DISODIUM,32
ETODOLAC,10404
ETONOGESTREL/ETHINYL ESTRADIOL,289
ETOPOSIDE,12
ETRAVIRINE,10822
EVEROLIMUS,1840
EVOLOCUMAB,14
EXEMESTANE,17660
EXENATIDE,7851
EXENATIDE MICROSPHERES,15108
EZETIMIBE,209902
EZETIMIBE/SIMVASTATIN,35142
EZOGABINE,260
FAMCICLOVIR,2799
FAMOTIDINE,290901
"FAMOTIDINE IN NACL,ISO-OSM/PF",48
FAMOTIDINE/PF,302
FAT EMULSIONS,985
FEBUXOSTAT,39883
FELBAMATE,1605
FELODIPINE,37917
FENOFIBRATE,81758
FENOFIBRATE NANOCRYSTALLIZED,117176
"FENOFIBRATE,MICRONIZED",51275
FENOFIBRIC ACID,111
FENOFIBRIC ACID (CHOLINE),25702
FENOPROFEN CALCIUM,34
FENTANYL,124276
FENTANYL CITRATE,371
FERRIC CITRATE,184
FESOTERODINE FUMARATE,21485
FEXOFENADINE HCL,11
FIDAXOMICIN,50
FILGRASTIM,1979
FINASTERIDE,421015
FINGOLIMOD HCL,2895
FLAVOXATE HCL,107
FLECAINIDE ACETATE,13180
FLUCONAZOLE,61161
"FLUCONAZOLE IN NACL,ISO-OSM",12
FLUDARABINE PHOSPHATE,15
FLUDROCORTISONE ACETATE,16830
FLUNISOLIDE,1489
FLUOCINOLONE ACETONIDE,6565
FLUOCINOLONE ACETONIDE OIL,2949
FLUOCINOLONE/SHOWER CAP,542
FLUOCINONIDE,70991
FLUOCINONIDE/EMOLLIENT BASE,2064
FLUOROMETHOLONE,15850
FLUOROMETHOLONE ACETATE,44
FLUOROURACIL,12726
FLUOXETINE HCL,266669
FLUPHENAZINE DECANOATE,8286
FLUPHENAZINE HCL,31130
FLURANDRENOLIDE,220
FLURAZEPAM HCL,828
FLURBIPROFEN,1114
FLURBIPROFEN SODIUM,1906
FLUTAMIDE,263
FLUTICASONE FUROATE,405
FLUTICASONE PROPIONATE,716513
FLUTICASONE/SALMETEROL,443928
FLUTICASONE/VILANTEROL,22208
FLUVASTATIN SODIUM,2298
FLUVOXAMINE MALEATE,20531
FOLIC ACID,8419
FONDAPARINUX SODIUM,1035
FORMOTEROL FUMARATE,4009
FOSAMPRENAVIR CALCIUM,2911
FOSAPREPITANT DIMEGLUMINE,185
FOSCARNET SODIUM,23
FOSFOMYCIN TROMETHAMINE,272
FOSINOPRIL SODIUM,45711
FOSINOPRIL/HYDROCHLOROTHIAZIDE,893
FROVATRIPTAN SUCCINATE,284
FULVESTRANT,459
FUROSEMIDE,1619483
GABAPENTIN,1201745
GABAPENTIN ENACARBIL,1402
GALANTAMINE HBR,13404
GALSULFASE,11
GANCICLOVIR,515
GANCICLOVIR SODIUM,11
GATIFLOXACIN,10090
GAUZE BANDAGE,24
GEMCITABINE HCL,571
GEMFIBROZIL,72705
"GENTAMICIN IN NACL, ISO-OSM",89
GENTAMICIN SULFATE,18575
GLATIRAMER ACETATE,15575
GLIMEPIRIDE,370276
GLIPIZIDE,534781
GLIPIZIDE/METFORMIN HCL,32195
"GLUCAGON,HUMAN RECOMBINANT",2019
GLYBURIDE,27628
"GLYBURIDE,MICRONIZED",620
GLYBURIDE/METFORMIN HCL,17548
GLYCOPYRROLATE,5966
GOLIMUMAB,1222
GOSERELIN ACETATE,88
GRANISETRON,273
GRANISETRON HCL,801
GRANISETRON HCL/PF,138
GRISEOFULVIN ULTRAMICROSIZE,432
"GRISEOFULVIN, MICROSIZE",86
GUANFACINE HCL,2625
HALCINONIDE,103
HALOBETASOL PROPIONATE,12152
HALOPERIDOL,99674
HALOPERIDOL DECANOATE,26080
HALOPERIDOL LACTATE,4068
"HEPARIN SODIUM,PORCINE",15370
HEPATITIS A & B VACCINE/PF,29
HEPATITIS A VIRUS VACCINE/PF,50
HISTRELIN AC,14
HYDRALAZINE HCL,240997
HYDROCHLOROTHIAZIDE,1143314
HYDROCODONE BIT/HOMATROP ME-BR,39
HYDROCODONE BITARTRATE,206
HYDROCODONE/ACETAMINOPHEN,674773
HYDROCODONE/IBUPROFEN,4159
HYDROCORTISONE,123080
HYDROCORTISONE ACETATE,208
HYDROCORTISONE BUTYRATE,1139
HYDROCORTISONE BUTYRATE/EMOLL,31
HYDROCORTISONE SOD SUCC/PF,106
HYDROCORTISONE SOD SUCCINATE,26
HYDROCORTISONE VALERATE,20083
HYDROCORTISONE/PRAMOXINE,76
HYDROMORPHONE HCL,41768
HYDROMORPHONE HCL/PF,92
HYDROXYCHLOROQUINE SULFATE,87979
HYDROXYPROPYL CELLULOSE,132
HYDROXYUREA,21332
HYDROXYZINE HCL,50576
HYDROXYZINE PAMOATE,19796
HYOSCYAMINE SULFATE,339
IBANDRONATE SODIUM,53138
IBRUTINIB,4097
IBUPROFEN,323739
IBUPROFEN/FAMOTIDINE,3493
ICATIBANT ACETATE,103
ICOSAPENT ETHYL,22269
IDELALISIB,205
IDURSULFASE,26
"IGG/HYALURONIDASE,RECOMBINANT",17
ILOPERIDONE,2170
IMATINIB MESYLATE,6816
IMIGLUCERASE,111
IMIPENEM/CILASTATIN SODIUM,796
IMIPRAMINE HCL,10458
IMIPRAMINE PAMOATE,303
IMIQUIMOD,5179
IMM GLOB G (IGG)/SORB/IGA 0-50,13
IMMUN GLOB G (IGG)/GLY/IGA 50+,5353
IMMUN GLOB G(IGG)/MALT/IGA 50+,305
IMMUN GLOB G(IGG)/PRO/IGA 0-50,517
IMMUN GLOB G(IGG)/SORB/IGA 50+,31
IMMUN GLOB G(IGG)/SUCR/IGA 50+,93
IMMUN GLOB G/GLY/GLUC/IGA 0-50,49
IMMUN GLOB G/SORB/GLY/IGA 0-50,131
IMMUNE GLOBUL G (IGG)/GLYCINE,12
INDACATEROL MALEATE,466
INDAPAMIDE,15424
INDINAVIR SULFATE,136
INDOMETHACIN,1736
INFLIXIMAB,659
INGENOL MEBUTATE,548
INSULIN ASPART,160225
INSULIN ASPART PROTAM & ASPART,41017
INSULIN DETEMIR,182709
"INSULIN GLARGINE,HUM.REC.ANLOG",534127
INSULIN GLULISINE,2172
INSULIN LISPRO,123688
INSULIN LISPRO PROTAMIN/LISPRO,23786
INSULIN NPH HUM/REG INSULIN HM,21566
INSULIN NPH HUMAN ISOPHANE,23501
"INSULIN REGULAR, HUMAN",23471
"INTERFERON ALFA-2B,RECOMB.",158
INTERFERON BETA-1A,8117
INTERFERON BETA-1A/ALBUMIN,3723
INTERFERON BETA-1B,1640
IPRATROPIUM BROMIDE,78077
IPRATROPIUM/ALBUTEROL SULFATE,120902
IRBESARTAN,124048
IRBESARTAN/HYDROCHLOROTHIAZIDE,16979
IRINOTECAN HCL,409
IRON PS CMPLX/VIT B12/FA,12
"IRON,CARBONYL/FA/MULTIVIT-MIN",13
ISOCARBOXAZID,35
ISONIAZID,2060
ISOSORB DINIT/HYDRALAZINE HCL,1479
ISOSORBIDE DINITRATE,26649
ISOSORBIDE MONONITRATE,336595
ISOTRETINOIN,11
ISRADIPINE,1480
ITRACONAZOLE,502
IVABRADINE HCL,53
IVACAFTOR,61
IVERMECTIN,1591
IXABEPILONE,38
KETOCONAZOLE,118017
KETOPROFEN,1430
KETOROLAC TROMETHAMINE,75751
KETOROLAC TROMETHAMINE/PF,109
L-NORGEST/E.ESTRADION-E.ESTRAD,12
LABETALOL HCL,118886
LACOSAMIDE,24905
LACTULOSE,142867
LAMIVUDINE,9678
LAMIVUDINE/ZIDOVUDINE,4345
LAMOTRIGINE,201004
LANREOTIDE ACETATE,106
LANSOPRAZOLE,97334
LANSOPRAZOLE/AMOXICILN/CLARITH,195
LANTHANUM CARBONATE,2158
LAPATINIB DITOSYLATE,62
LATANOPROST,567873
LEDIPASVIR/SOFOSBUVIR,16211
LEFLUNOMIDE,18128
LENALIDOMIDE,13851
LENVATINIB MESYLATE,60
LETROZOLE,34765
LEUCOVORIN CALCIUM,5128
LEUPROLIDE ACETATE,2547
LEVALBUTEROL HCL,1284
LEVALBUTEROL TARTRATE,6611
LEVETIRACETAM,260753
LEVOBUNOLOL HCL,3929
LEVOCARNITINE,2623
LEVOCARNITINE (WITH SUGAR),207
LEVOCETIRIZINE DIHYDROCHLORIDE,49774
LEVOFLOXACIN,219483
LEVOFLOXACIN/D5W,837
LEVOLEUCOVORIN CALCIUM,24
LEVOMEFOLATE/ALGAL OIL,18
LEVOMILNACIPRAN HYDROCHLORIDE,2372
LEVONORGESTREL-ETHIN ESTRADIOL,1327
LEVORPHANOL TARTRATE,42
LEVOTHYROXINE SODIUM,2613506
LIDOCAINE,194726
LIDOCAINE HCL,16039
LIDOCAINE HCL/PF,69
LIDOCAINE/HYDROCORTISONE AC,26
LIDOCAINE/PRILOCAINE,69049
LINACLOTIDE,52633
LINAGLIPTIN,95281
LINAGLIPTIN/METFORMIN HCL,10462
LINEZOLID,110
LINEZOLID-0.9% SODIUM CHLORIDE,14
LIOTHYRONINE SODIUM,11578
LIPASE/PROTEASE/AMYLASE,81454
LIRAGLUTIDE,58586
LISDEXAMFETAMINE DIMESYLATE,3348
LISINOPRIL,1899460
LISINOPRIL/HYDROCHLOROTHIAZIDE,289076
LITHIUM CARBONATE,82167
LITHIUM CITRATE,213
LOMITAPIDE MESYLATE,35
LOMUSTINE,28
LOPERAMIDE HCL,22182
LOPINAVIR/RITONAVIR,7823
LORAZEPAM,331515
LOSARTAN POTASSIUM,1287421
LOSARTAN/HYDROCHLOROTHIAZIDE,428947
LOTEPREDNOL ETABONATE,37116
LOVASTATIN,202492
LOXAPINE SUCCINATE,2947
LUBIPROSTONE,54733
LULICONAZOLE,115
LUMACAFTOR/IVACAFTOR,11
LURASIDONE HCL,29576
MACITENTAN,1199
MAFENIDE ACETATE,11
MAGNESIUM SULFATE,123
MAGNESIUM SULFATE IN WATER,11
MALATHION,46
MAPROTILINE HCL,171
MARAVIROC,4115
MECHLORETHAMINE HCL,80
MECLIZINE HCL,174633
MECLOFENAMATE SODIUM,39
MEDROXYPROGESTERONE ACETATE,6647
MEFLOQUINE HCL,147
MEGESTROL ACETATE,14597
MELOXICAM,418871
MEMANTINE HCL,377678
MEMANTINE HCL/DONEPEZIL HCL,402
MEPERIDINE HCL,200
MEPERIDINE HCL/PF,64
MEPROBAMATE,761
MERCAPTOPURINE,6360
MEROPENEM,1682
MESALAMINE,46132
MESALAMINE W/CLEANSING WIPES,40
METAXALONE,2679
METFORMIN HCL,1875826
METHADONE HCL,46748
METHAMPHETAMINE HCL,13
METHAZOLAMIDE,2947
METHENAMINE HIPPURATE,16971
METHENAMINE MANDELATE,92
METHIMAZOLE,40524
METHOCARBAMOL,10805
METHOTREXATE SODIUM,122175
METHOTREXATE SODIUM/PF,1233
METHOTREXATE/PF,214
"METHOXSALEN, RAPID",12
METHSCOPOLAMINE BROMIDE,130
METHSUXIMIDE,36
METHYCLOTHIAZIDE,119
METHYLDOPA,1332
METHYLDOPA/HYDROCHLOROTHIAZIDE,12
METHYLNALTREXONE BROMIDE,409
METHYLPHENIDATE,11
METHYLPHENIDATE HCL,22822
METHYLPREDNISOLONE,111141
METHYLPREDNISOLONE ACETATE,103
METHYLPREDNISOLONE SOD SUCC,710
METHYLPREDNISOLONE SOD SUCC/PF,268
METIPRANOLOL,190
METOCLOPRAMIDE HCL,57663
METOLAZONE,40604
METOPROLOL SUCCINATE,1658802
