generic_name,claim_count
BUTALBITAL/ASPIRIN/CAFFEINE,25
BUTORPHANOL TARTRATE,308
CABERGOLINE,227
CALCIPOTRIENE,151
"CALCITONIN,SALMON,SYNTHETIC",1923
CALCITRIOL,4871
CALCIUM ACETATE,1534
CANAGLIFLOZIN,3636
CANAGLIFLOZIN/METFORMIN HCL,82
CANDESARTAN CILEXETIL,704
CANDESARTAN/HYDROCHLOROTHIAZID,165
CAPTOPRIL,800
CAPTOPRIL/HYDROCHLOROTHIAZIDE,24
CARBAMAZEPINE,10149
CARBIDOPA,36
CARBIDOPA/LEVODOPA,26565
CARBIDOPA/LEVODOPA/ENTACAPONE,504
CARBINOXAMINE MALEATE,11
CARISOPRODOL,2055
CARTEOLOL HCL,190
CARVEDILOL,110738
CARVEDILOL PHOSPHATE,285
CEFACLOR,73
CEFADROXIL,1146
CEFAZOLIN SODIUM,52
CEFDINIR,7166
CEFEPIME HCL,30
CEFPODOXIME PROXETIL,70
CEFPROZIL,661
CEFTAROLINE FOSAMIL ACETATE,11
CEFTAZIDIME,19
"CEFTRIAXONE NA/DEXTROSE,ISO",28
CEFTRIAXONE SODIUM,527
CEFUROXIME AXETIL,4869
CELECOXIB,19887
CEPHALEXIN,27411
CERITINIB,11
CERTOLIZUMAB PEGOL,52
CETIRIZINE HCL,67
CEVIMELINE HCL,273
CHLORAMBUCIL,35
CHLORDIAZEPOXIDE HCL,305
CHLORHEXIDINE GLUCONATE,8088
CHLOROQUINE PHOSPHATE,13
CHLOROTHIAZIDE,87
CHLORPROMAZINE HCL,1098
CHLORTHALIDONE,8831
CHLORZOXAZONE,95
CHOLESTYRAMINE (WITH SUGAR),1784
CHOLESTYRAMINE/ASPARTAME,1035
CICLESONIDE,66
CICLOPIROX,102
CICLOPIROX OLAMINE,190
CILOSTAZOL,2477
CIMETIDINE,182
CINACALCET HCL,2353
CIPROFLOXACIN HCL,31731
CIPROFLOXACIN HCL/DEXAMETH,336
CITALOPRAM HYDROBROMIDE,70308
CITRIC ACID/G-LACTONE/MAG CARB,205
CLARITHROMYCIN,952
CLEMASTINE FUMARATE,40
CLINDAMYCIN HCL,6891
CLINDAMYCIN PHOSPHATE,1110
CLOBAZAM,591
CLOBETASOL PROPIONATE,5576
CLOBETASOL PROPIONATE/EMOLL,32
CLOMIPRAMINE HCL,628
CLONAZEPAM,56400
CLONIDINE,1045
CLONIDINE HCL,26551
CLOPIDOGREL BISULFATE,74360
CLORAZEPATE DIPOTASSIUM,1485
CLOTRIMAZOLE,527
CLOTRIMAZOLE/BETAMETHASONE DIP,2636
CLOZAPINE,11877
CODEINE SULFATE,50
CODEINE/BUTALBITAL/ASA/CAFFEIN,141
COLCHICINE,1824
COLCHICINE/PROBENECID,197
COLESEVELAM HCL,4889
COLESTIPOL HCL,2811
COLLAGENASE CLOSTRIDIUM HIST.,468
CROMOLYN SODIUM,42
CYCLOBENZAPRINE HCL,20432
CYCLOPHOSPHAMIDE,56
CYCLOSPORINE,6682
"CYCLOSPORINE, MODIFIED",417
CYPROHEPTADINE HCL,320
CYSTEAMINE BITARTRATE,22
DABIGATRAN ETEXILATE MESYLATE,10520
DACLATASVIR DIHYDROCHLORIDE,19
DALFAMPRIDINE,434
"DALTEPARIN SODIUM,PORCINE",12
DANAZOL,39
DANTROLENE SODIUM,615
DAPAGLIFLOZIN PROPANEDIOL,190
DAPSONE,272
DAPTOMYCIN,159
DARIFENACIN HYDROBROMIDE,562
DARUNAVIR ETHANOLATE,613
DASATINIB,70
DEFERASIROX,73
DEMECLOCYCLINE HCL,136
DENOSUMAB,48
DESIPRAMINE HCL,388
DESLORATADINE,127
DESLORATADINE/PSEUDOEPHEDRINE,12
DESMOPRESSIN (NONREFRIGERATED),12
DESMOPRESSIN ACETATE,1429
DESOG-E.ESTRADIOL/E.ESTRADIOL,64
DESOGESTREL-ETHINYL ESTRADIOL,80
DESONIDE,583
DESOXIMETASONE,212
DESVENLAFAXINE,12
DESVENLAFAXINE SUCCINATE,4584
DEXAMETHASONE,3234
DEXAMETHASONE SOD PHOSPHATE,460
DEXLANSOPRAZOLE,4776
DEXMETHYLPHENIDATE HCL,60
DEXTROAMPHETAMINE SULFATE,145
DEXTROAMPHETAMINE/AMPHETAMINE,6096
DEXTROMETHORPHAN HBR/QUINIDINE,917
DEXTROSE 5 % AND 0.9 % NACL,53
DEXTROSE 5 % IN WATER,51
DEXTROSE 5 %-0.45 % NACL,73
DEXTROSE 70 % IN WATER,101
DIAZEPAM,13153
DICLOFENAC EPOLAMINE,60
DICLOFENAC POTASSIUM,595
DICLOFENAC SODIUM,13506
DICLOFENAC SODIUM/MISOPROSTOL,227
DICLOFENAC SUBMICRONIZED,13
DICLOXACILLIN SODIUM,59
DICYCLOMINE HCL,6484
DIFLORASONE DIACETATE,23
DIFLUNISAL,157
DIFLUPREDNATE,4104
DIGOXIN,23500
DIHYDROERGOTAMINE MESYLATE,118
DILTIAZEM HCL,36935
DIMETHYL FUMARATE,903
"DIPH,PERTUSS(ACELL),TET VAC/PF",465
DIPHENHYDRAMINE HCL,135
DIPHENOXYLATE HCL/ATROPINE,2668
"DIPHTH,PERTUSS(ACELL),TET VAC",1595
DIPYRIDAMOLE,281
DISOPYRAMIDE PHOSPHATE,50
DISULFIRAM,117
DIVALPROEX SODIUM,28465
DOFETILIDE,1794
DOLUTEGRAVIR SODIUM,147
DONEPEZIL HCL,52972
DORZOLAMIDE HCL,2735
DORZOLAMIDE HCL/TIMOLOL MALEAT,8355
DORZOLAMIDE/TIMOLOL/PF,123
DOXAZOSIN MESYLATE,17694
DOXEPIN HCL,3898
DOXERCALCIFEROL,13
DOXYCYCLINE HYCLATE,12463
DOXYCYCLINE MONOHYDRATE,1726
DRONABINOL,355
DRONEDARONE HCL,2853
DULAGLUTIDE,12
DULOXETINE HCL,55419
DUTASTERIDE,6317
DUTASTERIDE/TAMSULOSIN HCL,1166
ECONAZOLE NITRATE,974
EFAVIRENZ,159
EFAVIRENZ/EMTRICITAB/TENOFOVIR,730
ELETRIPTAN HBR,398
ELVITEGR/COBICIST/EMTRIC/TENOF,164
EMPAGLIFLOZIN,110
EMTRICITAB/RILPIVIRINE/TENOFOV,66
EMTRICITABINE/TENOFOVIR,583
ENALAPRIL MALEATE,28537
ENALAPRIL/HYDROCHLOROTHIAZIDE,1889
ENFUVIRTIDE,14
ENOXAPARIN SODIUM,1226
ENTACAPONE,802
ENTECAVIR,35
ENZALUTAMIDE,567
EPINASTINE HCL,48
EPINEPHRINE,85
EPLERENONE,995
EPOETIN ALFA,57
EPROSARTAN MESYLATE,11
ERGOTAMINE TARTRATE/CAFFEINE,13
ERLOTINIB HCL,268
ERTAPENEM SODIUM,221
ERYTHROMYCIN BASE,2142
ERYTHROMYCIN BASE/ETHANOL,27
ERYTHROMYCIN ETHYLSUCCINATE,161
ERYTHROMYCIN STEARATE,52
ERYTHROMYCIN/BENZOYL PEROXIDE,13
ESCITALOPRAM OXALATE,61659
ESLICARBAZEPINE ACETATE,55
ESOMEPRAZOLE MAGNESIUM,23378
ESTAZOLAM,148
ESTRADIOL,11028
ESTRADIOL/NORETHINDRONE ACET,151
"ESTROGEN,CON/M-PROGEST ACET",1129
"ESTROGENS, CONJUGATED",7110
"ESTROGENS,CONJ.,SYNTHETIC B",11
"ESTROGENS,ESTERIFIED",71
ESTROPIPATE,270
ESZOPICLONE,1836
ETANERCEPT,1327
ETHACRYNIC ACID,42
ETHAMBUTOL HCL,162
ETHINYL ESTRADIOL/DROSPIRENONE,142
ETHOSUXIMIDE,134
ETHOTOIN,23
ETHYNODIOL D-ETHINYL ESTRADIOL,56
ETODOLAC,1253
ETONOGESTREL/ETHINYL ESTRADIOL,13
ETRAVIRINE,167
EVEROLIMUS,158
EXEMESTANE,1098
EXENATIDE,310
EXENATIDE MICROSPHERES,747
EZETIMIBE,18471
EZETIMIBE/SIMVASTATIN,2231
EZOGABINE,74
FAMCICLOVIR,257
FAMOTIDINE,22895
FEBUXOSTAT,2537
FELBAMATE,480
FELODIPINE,1654
FENOFIBRATE,14251
FENOFIBRATE NANOCRYSTALLIZED,14168
"FENOFIBRATE,MICRONIZED",5617
FENOFIBRIC ACID (CHOLINE),3126
FENOPROFEN CALCIUM,23
FENTANYL,25153
FESOTERODINE FUMARATE,5013
FILGRASTIM,12
FINASTERIDE,27564
FINGOLIMOD HCL,259
FLAVOXATE HCL,90
FLECAINIDE ACETATE,7327
FLUCONAZOLE,9811
FLUDROCORTISONE ACETATE,2828
FLUNISOLIDE,57
FLUOCINOLONE ACETONIDE,180
FLUOCINOLONE ACETONIDE OIL,41
FLUOCINONIDE,2497
FLUOCINONIDE/EMOLLIENT BASE,37
FLUOROMETHOLONE,1017
FLUOROURACIL,912
FLUOXETINE HCL,30747
FLUPHENAZINE DECANOATE,258
FLUPHENAZINE HCL,997
FLURAZEPAM HCL,56
FLURBIPROFEN,182
FLURBIPROFEN SODIUM,696
FLUTAMIDE,23
FLUTICASONE FUROATE,35
FLUTICASONE PROPIONATE,63395
FLUTICASONE/SALMETEROL,32821
FLUTICASONE/VILANTEROL,1799
FLUVASTATIN SODIUM,117
FLUVOXAMINE MALEATE,3371
FONDAPARINUX SODIUM,18
FORMOTEROL FUMARATE,250
FOSAMPRENAVIR CALCIUM,127
FOSFOMYCIN TROMETHAMINE,44
FOSINOPRIL SODIUM,2636
FOSINOPRIL/HYDROCHLOROTHIAZIDE,108
FROVATRIPTAN SUCCINATE,13
FUROSEMIDE,216807
GABAPENTIN,140024
GABAPENTIN ENACARBIL,28
GALANTAMINE HBR,1485
GANCICLOVIR,22
GATIFLOXACIN,1046
GEMFIBROZIL,8406
GENTAMICIN SULFATE,864
GLATIRAMER ACETATE,1642
GLIMEPIRIDE,36279
GLIPIZIDE,35835
GLIPIZIDE/METFORMIN HCL,573
"GLUCAGON,HUMAN RECOMBINANT",377
GLYBURIDE,1893
"GLYBURIDE,MICRONIZED",176
GLYBURIDE/METFORMIN HCL,490
GLYCOPYRROLATE,671
GOLIMUMAB,45
"GRISEOFULVIN, MICROSIZE",64
GUANFACINE HCL,498
HALOBETASOL PROPIONATE,179
HALOPERIDOL,6520
HALOPERIDOL DECANOATE,1036
"HEPARIN SODIUM,PORCINE",27
HEPATITIS A & B VACCINE/PF,25
HEPATITIS A VIRUS VACCINE/PF,23
HYDRALAZINE HCL,14555
HYDROCHLOROTHIAZIDE,97153
HYDROCODONE BITARTRATE,11
HYDROCODONE/ACETAMINOPHEN,163552
HYDROCODONE/IBUPROFEN,747
HYDROCORTISONE,5337
HYDROCORTISONE BUTYRATE,41
HYDROCORTISONE VALERATE,67
HYDROMORPHONE HCL,3804
HYDROMORPHONE HCL/PF,62
HYDROXYCHLOROQUINE SULFATE,15107
HYDROXYPROPYL CELLULOSE,54
HYDROXYUREA,2377
HYDROXYZINE HCL,4732
HYDROXYZINE PAMOATE,1097
HYOSCYAMINE SULFATE,58
IBANDRONATE SODIUM,2662
IBRUTINIB,330
IBUPROFEN,14636
IBUPROFEN/FAMOTIDINE,11
ICOSAPENT ETHYL,119
ILOPERIDONE,363
IMATINIB MESYLATE,614
IMIPENEM/CILASTATIN SODIUM,22
IMIPRAMINE HCL,2078
IMIPRAMINE PAMOATE,12
IMIQUIMOD,177
IMMUN GLOB G (IGG)/GLY/IGA 50+,263
IMMUN GLOB G(IGG)/PRO/IGA 0-50,84
INDAPAMIDE,952
INDOMETHACIN,273
INSULIN ASPART,19148
INSULIN ASPART PROTAM & ASPART,2312
INSULIN DETEMIR,20916
"INSULIN GLARGINE,HUM.REC.ANLOG",44976
INSULIN GLULISINE,222
INSULIN LISPRO,8706
INSULIN LISPRO PROTAMIN/LISPRO,909
INSULIN NPH HUM/REG INSULIN HM,3194
INSULIN NPH HUMAN ISOPHANE,3262
"INSULIN REGULAR, HUMAN",2117
INTERFERON BETA-1A,647
INTERFERON BETA-1A/ALBUMIN,266
INTERFERON BETA-1B,254
IPRATROPIUM BROMIDE,5348
IPRATROPIUM/ALBUTEROL SULFATE,11236
IRBESARTAN,6605
IRBESARTAN/HYDROCHLOROTHIAZIDE,979
ISONIAZID,31
ISOSORBIDE DINITRATE,1355
ISOSORBIDE MONONITRATE,35053
ISOTRETINOIN,55
ISRADIPINE,40
ITRACONAZOLE,95
IVACAFTOR,11
IVERMECTIN,69
KETOCONAZOLE,3929
KETOROLAC TROMETHAMINE,2061
LABETALOL HCL,3091
LACOSAMIDE,3515
LACTULOSE,3504
LAMIVUDINE,156
LAMIVUDINE/ZIDOVUDINE,46
LAMOTRIGINE,27733
LANSOPRAZOLE,4210
LANTHANUM CARBONATE,154
LAPATINIB DITOSYLATE,32
LATANOPROST,52141
LEDIPASVIR/SOFOSBUVIR,674
LEFLUNOMIDE,1948
LENALIDOMIDE,1123
LETROZOLE,4425
LEUCOVORIN CALCIUM,604
LEUPROLIDE ACETATE,27
LEVALBUTEROL HCL,291
LEVALBUTEROL TARTRATE,470
LEVETIRACETAM,20494
LEVOBUNOLOL HCL,2378
LEVOCARNITINE,277
LEVOCARNITINE (WITH SUGAR),31
LEVOCETIRIZINE DIHYDROCHLORIDE,1847
LEVOFLOXACIN,29955
LEVOMILNACIPRAN HYDROCHLORIDE,443
LEVONORGESTREL-ETHIN ESTRADIOL,245
LEVOTHYROXINE SODIUM,345850
LIDOCAINE,3483
LIDOCAINE HCL,1633
LIDOCAINE HCL/PF,29
LIDOCAINE/PRILOCAINE,1156
LINACLOTIDE,3847
LINAGLIPTIN,4628
LINAGLIPTIN/METFORMIN HCL,246
LIOTHYRONINE SODIUM,2408
LIPASE/PROTEASE/AMYLASE,1270
LIRAGLUTIDE,4608
LISDEXAMFETAMINE DIMESYLATE,883
LISINOPRIL,221360
LISINOPRIL/HYDROCHLOROTHIAZIDE,44414
LITHIUM CARBONATE,9348
LOMITAPIDE MESYLATE,24
LOMUSTINE,14
LOPERAMIDE HCL,3312
LOPINAVIR/RITONAVIR,63
LORAZEPAM,65139
LOSARTAN POTASSIUM,123217
LOSARTAN/HYDROCHLOROTHIAZIDE,36732
LOTEPREDNOL ETABONATE,436
LOVASTATIN,17024
LOXAPINE SUCCINATE,773
LUBIPROSTONE,3915
LURASIDONE HCL,5025
MACITENTAN,251
MAFENIDE ACETATE,18
MAPROTILINE HCL,16
MARAVIROC,47
"MEASLES,MUMPS&RUBELLA VACC/PF",12
MECLIZINE HCL,8262
MEDROXYPROGESTERONE ACETATE,1836
MEGESTROL ACETATE,1082
MELOXICAM,82395
MEMANTINE HCL,41292
MEMANTINE HCL/DONEPEZIL HCL,35
MEPERIDINE HCL,57
MERCAPTOPURINE,831
MEROPENEM,104
MESALAMINE,4079
MESALAMINE W/CLEANSING WIPES,12
METAXALONE,252
METFORMIN HCL,159994
METHADONE HCL,5856
METHAZOLAMIDE,185
METHENAMINE HIPPURATE,3189
METHIMAZOLE,1188
METHOCARBAMOL,1297
METHOTREXATE SODIUM,20355
METHOTREXATE SODIUM/PF,187
METHOTREXATE/PF,13
METHSCOPOLAMINE BROMIDE,91
METHSUXIMIDE,266
METHYCLOTHIAZIDE,58
METHYLDOPA,115
METHYLPHENIDATE HCL,6280
METHYLPREDNISOLONE,8764
METHYLPREDNISOLONE ACETATE,12
METHYLPREDNISOLONE SOD SUCC,25
METHYLPREDNISOLONE SOD SUCC/PF,50
METOCLOPRAMIDE HCL,7233
METOLAZONE,7604
METOPROLOL SUCCINATE,141605
METOPROLOL TARTRATE,137333
METOPROLOL/HYDROCHLOROTHIAZIDE,139
METRONIDAZOLE,3679
MEXILETINE HCL,97
MIDODRINE HCL,3239
MILNACIPRAN HCL,862
MINOCYCLINE HCL,5496
MINOXIDIL,737
MIRABEGRON,7635
MIRTAZAPINE,38455
MISOPROSTOL,839
MODAFINIL,1132
MOEXIPRIL HCL,686
MOEXIPRIL/HYDROCHLOROTHIAZIDE,35
MOMETASONE FUROATE,3906
MOMETASONE/FORMOTEROL,1534
MONTELUKAST SODIUM,46159
MORPHINE SULFATE,17303
MOXIFLOXACIN HCL,5606
MUPIROCIN,6071
MUPIROCIN CALCIUM,12
MYCOPHENOLATE MOFETIL,946
MYCOPHENOLATE SODIUM,76
NABUMETONE,4930
NADOLOL,1486
NALBUPHINE HCL,12
NALOXEGOL OXALATE,32
NALTREXONE HCL,880
NAPROXEN,15069
NAPROXEN SODIUM,284
NAPROXEN/ESOMEPRAZOLE MAG,13
NARATRIPTAN HCL,164
NATALIZUMAB,39
NATEGLINIDE,350
NEBIVOLOL HCL,28136
NEFAZODONE HCL,138
NELFINAVIR MESYLATE,15
NEO/POLYMYX B SULF/DEXAMETH,1545
NEOMYCIN SU/POLYMYX B SULF,12
NEOMYCIN SULFATE,64
NEOMYCIN/POLYMYXIN B SULF/HC,341
NEPAFENAC,2243
NEVIRAPINE,32
NIACIN,5288
NIACIN/LOVASTATIN,22
NICARDIPINE HCL,89
NICOTINE,14
NIFEDIPINE,6757
NILOTINIB HCL,118
NINTEDANIB ESYLATE,141
NISOLDIPINE,88
NITROFURANTOIN MACROCRYSTAL,3635
NITROFURANTOIN MONOHYD/M-CRYST,9002
NITROGLYCERIN,9717
NIZATIDINE,169
NORETHINDRONE,36
NORETHINDRONE AC-ETH ESTRADIOL,151
NORETHINDRONE ACETATE,49
NORETHINDRONE-E.ESTRADIOL-IRON,160
NORETHINDRONE-ETHINYL ESTRAD,329
NORETHINDRONE-MESTRANOL,12
NORGESTIMATE-ETHINYL ESTRADIOL,687
NORGESTREL-ETHINYL ESTRADIOL,150
NORTRIPTYLINE HCL,6274
NYSTATIN,10931
NYSTATIN/TRIAMCIN,178
OCTREOTIDE ACETATE,12
OFLOXACIN,3976
OLANZAPINE,20435
OLANZAPINE/FLUOXETINE HCL,121
OLMESARTAN MEDOXOMIL,9231
OLMESARTAN/AMLODIPIN/HCTHIAZID,162
OLMESARTAN/HYDROCHLOROTHIAZIDE,4315
OLOPATADINE HCL,3608
OMALIZUMAB,25
OMBITA/PARITAP/RITON/DASABUVIR,21
OMEGA-3 ACID ETHYL ESTERS,2376
OMEPRAZOLE,263466
OMEPRAZOLE/SODIUM BICARBONATE,36
ONDANSETRON,2355
ONDANSETRON HCL,7207
ONDANSETRON HCL/PF,116
OPIUM TINCTURE,18
OPIUM/BELLADONNA ALKALOIDS,12
ORPHENADRINE CITRATE,93
OSELTAMIVIR PHOSPHATE,3244
OXACILLIN SODIUM,14
OXAPROZIN,243
OXAZEPAM,276
OXCARBAZEPINE,5974
OXYBUTYNIN CHLORIDE,38027
OXYCODONE HCL,25787
OXYCODONE HCL/ACETAMINOPHEN,37311
OXYCODONE HCL/ASPIRIN,70
OXYMORPHONE HCL,1555
PALBOCICLIB,103
PALIPERIDONE,3339
PALIPERIDONE PALMITATE,2724
PANTOPRAZOLE SODIUM,84695
PARENTERAL AMINO ACID 20% NO.1,500
PARICALCITOL,120
PAROXETINE HCL,25755
PAROXETINE MESYLATE,11
PAZOPANIB HCL,100
"PEG 3350/NA SULF,BICARB,CL/KCL",630
PEG3350/SOD SUL/NACL/ASB/C/KCL,1620
PEGINTERFERON ALFA-2A,18
PEGINTERFERON BETA-1A,60
"PEN NEEDLE, DIABETIC",15476
"PEN NEEDLE, DIABETIC, SAFETY",965
"PEN NEEDLE,DUAL SAFETY,DIABETC",940
PENICILLIN G POTASSIUM,17
PENICILLIN V POTASSIUM,2392
PENTAZOCINE HCL/NALOXONE HCL,16
PENTOSAN POLYSULFATE SODIUM,358
PENTOXIFYLLINE,646
PERAMPANEL,79
PERMETHRIN,137
PERPHENAZINE,706
PERPHENAZINE/AMITRIPTYLINE HCL,148
PHENAZOPYRIDINE HCL,127
PHENELZINE SULFATE,114
PHENOBARBITAL,3320
PHENYTOIN,1625
PHENYTOIN SODIUM EXTENDED,10772
PHOSPHORUS #1,65
PILOCARPINE HCL,956
PIMECROLIMUS,64
PIMOZIDE,72
PINDOLOL,181
PIOGLITAZONE HCL,17438
PIOGLITAZONE HCL/METFORMIN HCL,575
PIPERACILLIN SODIUM/TAZOBACTAM,11
PIRFENIDONE,175
PIROXICAM,220
PITAVASTATIN CALCIUM,2023
"PNV WITH CA,NO.72/IRON,CARB/FA",12
"PNV WITH CA,NO.72/IRON/FA",450
POLYETHYLENE GLYCOL 3350,43581
POLYMYXIN B SULF/TRIMETHOPRIM,647
POLYMYXIN B SULFATE,254
POMALIDOMIDE,91
POTASSIUM BICARBONATE/CIT AC,17
POTASSIUM CHLORIDE,161520
POTASSIUM CITRATE,2211
"POTASSIUM PHOSPHATE,MONOBASIC",11
PRAMIPEXOLE DI-HCL,10574
PRAMLINTIDE ACETATE,68
PRASUGREL HCL,1465
PRAVASTATIN SODIUM,78699
PRAZOSIN HCL,3735
PREDNISOLONE,56
PREDNISOLONE ACETATE,13148
PREDNISOLONE SOD PHOSPHATE,16
PREDNISONE,84975
PREGABALIN,26146
PRIMIDONE,5955
PROBENECID,424
PROCHLORPERAZINE,11
PROCHLORPERAZINE MALEATE,3010
"PROGESTERONE,MICRONIZED",757
PROMETHAZINE HCL,2338
PROPAFENONE HCL,6600
PROPRANOLOL HCL,17581
PROPRANOLOL/HYDROCHLOROTHIAZID,57
PROPYLTHIOURACIL,136
PROTRIPTYLINE HCL,24
PYRIDOSTIGMINE BROMIDE,1069
QUETIAPINE FUMARATE,56230
QUINAPRIL HCL,4493
QUINAPRIL/HYDROCHLOROTHIAZIDE,318
QUINIDINE GLUCONATE,48
QUINIDINE SULFATE,24
QUININE SULFATE,12
RABEPRAZOLE SODIUM,557
RALOXIFENE HCL,7959
RALTEGRAVIR POTASSIUM,412
RAMELTEON,602
RAMIPRIL,17304
RANITIDINE HCL,31893
RANOLAZINE,6957
RASAGILINE MESYLATE,1709
REGORAFENIB,12
REPAGLINIDE,240
RIBAVIRIN,150
RIFABUTIN,15
RIFAMPIN,208
RIFAXIMIN,444
RILPIVIRINE HCL,11
RILUZOLE,85
RIOCIGUAT,107
RISEDRONATE SODIUM,416
RISPERIDONE,32666
RISPERIDONE MICROSPHERES,3071
RITONAVIR,872
RIVAROXABAN,27348
RIVASTIGMINE,5204
RIVASTIGMINE TARTRATE,1907
RIZATRIPTAN BENZOATE,891
ROFLUMILAST,2574
ROPINIROLE HCL,26786
ROSUVASTATIN CALCIUM,52822
ROTIGOTINE,347
RUFINAMIDE,158
RUXOLITINIB PHOSPHATE,194
SALMETEROL XINAFOATE,347
SALSALATE,127
SAXAGLIPTIN HCL,1869
SAXAGLIPTIN HCL/METFORMIN HCL,452
SCOPOLAMINE,232
SELEGILINE,11
SELEGILINE HCL,547
SELENIUM SULFIDE,91
SERTRALINE HCL,87901
SEVELAMER CARBONATE,3535
SEVELAMER HCL,22
SILDENAFIL CITRATE,286
SILODOSIN,994
SILVER SULFADIAZINE,623
SIMVASTATIN,213312
SIROLIMUS,284
SITAGLIPTIN PHOS/METFORMIN HCL,2555
SITAGLIPTIN PHOSPHATE,13848
SODIUM BICARBONATE,517
SODIUM CHLORIDE IRRIG SOLUTION,386
SODIUM CHLORIDE/NAHCO3/KCL/PEG,3718
SODIUM FLUORIDE,411
SODIUM OXYBATE,62
SODIUM PHENYLBUTYRATE,14
SODIUM POLYSTYRENE SULFONATE,271
"SODIUM,POTASSIUM,&MAG SULFATES",3243
SOFOSBUVIR,106
SOLIFENACIN SUCCINATE,22119
SOMATROPIN,25
SORAFENIB TOSYLATE,28
SOTALOL HCL,7662
SPIRONOLACT/HYDROCHLOROTHIAZID,2267
SPIRONOLACTONE,45442
STAVUDINE,14
