generic_name,claim_count
BRIMONIDINE TARTRATE,62524
BRIMONIDINE TARTRATE/TIMOLOL,26317
BRINZOLAMIDE,11165
BRINZOLAMIDE/BRIMONIDINE TART,5776
BROMFENAC SODIUM,5356
BROMOCRIPTINE MESYLATE,803
BUDESONIDE,11028
BUDESONIDE/FORMOTEROL FUMARATE,123648
BUMETANIDE,69679
BUPRENORPHINE,5260
BUPRENORPHINE HCL,2525
BUPRENORPHINE HCL/NALOXONE HCL,29561
BUPROPION HBR,41
BUPROPION HCL,162292
BUSPIRONE HCL,81569
BUTALB/ACETAMINOPHEN/CAFFEINE,13122
BUTALBIT/ACETAMIN/CAFF/CODEINE,1287
BUTALBITAL/ACETAMINOPHEN,22
BUTALBITAL/ASPIRIN/CAFFEINE,831
BUTENAFINE HCL,19
BUTORPHANOL TARTRATE,824
C1 ESTERASE INHIBITOR,77
CABERGOLINE,856
CALCIPOTRIENE,1966
CALCIPOTRIENE/BETAMETHASONE,137
"CALCITONIN,SALMON,SYNTHETIC",6856
CALCITRIOL,31870
CALCIUM ACETATE,18525
CANAGLIFLOZIN,14509
CANAGLIFLOZIN/METFORMIN HCL,130
CANDESARTAN CILEXETIL,2835
CANDESARTAN/HYDROCHLOROTHIAZID,359
CAPTOPRIL,4079
CAPTOPRIL/HYDROCHLOROTHIAZIDE,186
CARBAMAZEPINE,50671
CARBIDOPA,149
CARBIDOPA/LEVODOPA,85395
CARBIDOPA/LEVODOPA/ENTACAPONE,2118
CARBINOXAMINE MALEATE,26
CARBOPLATIN,11
CARISOPRODOL,30122
CARTEOLOL HCL,291
CARVEDILOL,439521
CARVEDILOL PHOSPHATE,2471
CEFACLOR,142
CEFADROXIL,2068
CEFAZOLIN SODIUM,480
"CEFAZOLIN SODIUM/DEXTROSE,ISO",15
CEFDINIR,8941
CEFEPIME HCL,714
"CEFEPIME HCL/DEXTROSE, ISO-OSM",62
CEFOXITIN SODIUM,43
CEFPODOXIME PROXETIL,819
CEFPROZIL,566
CEFTAROLINE FOSAMIL ACETATE,34
CEFTAZIDIME,126
"CEFTRIAXONE NA/DEXTROSE,ISO",113
CEFTRIAXONE SODIUM,4383
CEFUROXIME AXETIL,15745
CELECOXIB,60572
CEPHALEXIN,176984
CERITINIB,11
CERTOLIZUMAB PEGOL,753
CETIRIZINE HCL,113
CEVIMELINE HCL,1501
CHENODIOL,11
CHLORAMBUCIL,141
CHLORDIAZEPOXIDE HCL,1071
CHLORHEXIDINE GLUCONATE,38066
CHLOROTHIAZIDE,230
CHLORPROMAZINE HCL,5179
CHLORPROPAMIDE,23
CHLORTHALIDONE,37816
CHLORZOXAZONE,1265
CHOLESTYRAMINE (WITH SUGAR),6425
CHOLESTYRAMINE/ASPARTAME,950
CICLESONIDE,531
CICLOPIROX,8216
CICLOPIROX OLAMINE,4600
CILOSTAZOL,25249
CIMETIDINE,1564
CINACALCET HCL,22703
CIPROFLOXACIN,12
CIPROFLOXACIN HCL,211525
CIPROFLOXACIN HCL/DEXAMETH,3819
CITALOPRAM HYDROBROMIDE,322765
CITRIC ACID/G-LACTONE/MAG CARB,88
CLARITHROMYCIN,4233
CLEMASTINE FUMARATE,444
CLINDAMYCIN HCL,47913
CLINDAMYCIN PALMITATE HCL,13
CLINDAMYCIN PHOS/BENZOYL PEROX,112
CLINDAMYCIN PHOSPHATE,9413
CLINDAMYCIN PHOSPHATE/D5W,20
CLOBAZAM,2617
CLOBETASOL PROPIONATE,41967
CLOBETASOL PROPIONATE/EMOLL,414
CLOMIPRAMINE HCL,3658
CLONAZEPAM,281701
CLONIDINE,9572
CLONIDINE HCL,119841
CLONIDINE HCL/CHLORTHALIDONE,11
CLOPIDOGREL BISULFATE,459747
CLORAZEPATE DIPOTASSIUM,2324
CLOTRIMAZOLE,6822
CLOTRIMAZOLE/BETAMETHASONE DIP,29928
CLOZAPINE,51102
COBICISTAT,22
CODEINE SULFATE,404
CODEINE/BUTALBITAL/ASA/CAFFEIN,1205
COLCHICINE,21277
COLCHICINE/PROBENECID,769
COLESEVELAM HCL,8642
COLESTIPOL HCL,3847
COLISTIN (COLISTIMETHATE NA),35
COLLAGENASE CLOSTRIDIUM HIST.,7097
CORTICOTROPIN,189
CRIZOTINIB,100
CROFELEMER,12
CROMOLYN SODIUM,564
CROTAMITON,13
CYANOCOBALAMIN (VITAMIN B-12),431
CYANOCOBALAMIN/FA/PYRIDOXINE,11
CYCLOBENZAPRINE HCL,155229
CYCLOPENTOLATE HCL,123
CYCLOPHOSPHAMIDE,35
CYCLOSPORINE,31516
"CYCLOSPORINE, MODIFIED",1479
CYPROHEPTADINE HCL,2071
CYSTEAMINE HCL,29
DABIGATRAN ETEXILATE MESYLATE,26621
DABRAFENIB MESYLATE,98
DACLATASVIR DIHYDROCHLORIDE,18
DALFAMPRIDINE,3747
"DALTEPARIN SODIUM,PORCINE",36
DANAZOL,139
DANTROLENE SODIUM,1293
DAPAGLIFLOZIN PROPANEDIOL,1727
DAPAGLIFLOZIN/METFORMIN HCL,22
DAPSONE,1222
DAPTOMYCIN,850
DARBEPOETIN ALFA IN POLYSORBAT,1071
DARIFENACIN HYDROBROMIDE,1840
DARUNAVIR ETHANOLATE,5988
DARUNAVIR/COBICISTAT,329
DASATINIB,801
DEFERASIROX,321
DEFEROXAMINE MESYLATE,25
DELAVIRDINE MESYLATE,11
DEMECLOCYCLINE HCL,539
DENOSUMAB,1129
DESIPRAMINE HCL,880
DESLORATADINE,1626
DESLORATADINE/PSEUDOEPHEDRINE,24
DESMOPRESSIN (NONREFRIGERATED),101
DESMOPRESSIN ACETATE,3246
DESOG-E.ESTRADIOL/E.ESTRADIOL,136
DESOGESTREL-ETHINYL ESTRADIOL,450
DESONIDE,9354
DESOXIMETASONE,5656
DESVENLAFAXINE,102
DESVENLAFAXINE SUCCINATE,14047
DEXAMETHASONE,15895
DEXAMETHASONE SOD PHOSPHATE,305
DEXLANSOPRAZOLE,11527
DEXMETHYLPHENIDATE HCL,266
DEXTROAMPHETAMINE SULFATE,1007
DEXTROAMPHETAMINE/AMPHETAMINE,57145
DEXTROMETHORPHAN HBR/QUINIDINE,5178
DEXTROSE 5 % AND 0.9 % NACL,103
DEXTROSE 5 % IN WATER,99
DEXTROSE 5 %-0.2 % NACL,35
DEXTROSE 5 %-0.45 % NACL,378
DEXTROSE 70 % IN WATER,433
DIAZEPAM,156209
DIAZOXIDE,25
DICLOFENAC EPOLAMINE,393
DICLOFENAC POTASSIUM,2656
DICLOFENAC SODIUM,84280
DICLOFENAC SODIUM/MISOPROSTOL,1618
DICLOXACILLIN SODIUM,194
DICYCLOMINE HCL,45473
DIDANOSINE,69
DIFLORASONE DIACETATE,182
DIFLUNISAL,861
DIFLUPREDNATE,12962
DIGOXIN,83303
DIHYDROERGOTAMINE MESYLATE,106
DILTIAZEM HCL,168998
DIMETHYL FUMARATE,5400
DIMETHYL SULFOXIDE,13
"DIPH,PERTUSS(ACELL),TET VAC/PF",2463
DIPHENHYDRAMINE HCL,835
DIPHENOXYLATE HCL/ATROPINE,17191
"DIPHTH,PERTUSS(ACELL),TET VAC",5201
DIPYRIDAMOLE,1313
DISOPYRAMIDE PHOSPHATE,282
DISULFIRAM,624
DIVALPROEX SODIUM,160647
DOCETAXEL,43
DOFETILIDE,6517
DOLUTEGRAVIR SODIUM,1535
DONEPEZIL HCL,246721
DORNASE ALFA,12
DORZOLAMIDE HCL,15307
DORZOLAMIDE HCL/TIMOLOL MALEAT,47220
DORZOLAMIDE/TIMOLOL/PF,303
DOXAZOSIN MESYLATE,56006
DOXEPIN HCL,16697
DOXERCALCIFEROL,314
DOXYCYCLINE CALCIUM,47
DOXYCYCLINE HYCLATE,65972
DOXYCYCLINE MONOHYDRATE,4800
DRONABINOL,2922
DRONEDARONE HCL,9972
DROXIDOPA,89
DULAGLUTIDE,666
DULOXETINE HCL,257183
DUTASTERIDE,16664
DUTASTERIDE/TAMSULOSIN HCL,2887
ECALLANTIDE,11
ECHOTHIOPHATE IODIDE,35
ECONAZOLE NITRATE,13592
EDOXABAN TOSYLATE,38
EFAVIRENZ,803
EFAVIRENZ/EMTRICITAB/TENOFOVIR,4314
EFINACONAZOLE,49
ELETRIPTAN HBR,620
ELTROMBOPAG OLAMINE,443
ELVITEGR/COBICIST/EMTRIC/TENOF,1884
EMPAGLIFLOZIN,422
EMTRICITAB/RILPIVIRINE/TENOFOV,1320
EMTRICITABINE,225
EMTRICITABINE/TENOFOVIR,8098
ENALAPRIL MALEATE,111234
ENALAPRIL/HYDROCHLOROTHIAZIDE,4109
ENFUVIRTIDE,13
ENOXAPARIN SODIUM,13571
ENTACAPONE,2544
ENTECAVIR,821
ENZALUTAMIDE,2972
EPINASTINE HCL,170
EPINEPHRINE,1343
EPLERENONE,2256
EPOETIN ALFA,2638
EPROSARTAN MESYLATE,12
ERGOCALCIFEROL (VITAMIN D2),3847
ERGOTAMINE TARTRATE/CAFFEINE,58
ERLOTINIB HCL,1642
ERTAPENEM SODIUM,1363
ERYTHROMYCIN BASE,14437
ERYTHROMYCIN BASE/ETHANOL,294
ERYTHROMYCIN ETHYLSUCCINATE,189
ERYTHROMYCIN STEARATE,37
ERYTHROMYCIN/BENZOYL PEROXIDE,147
ESCITALOPRAM OXALATE,214671
ESLICARBAZEPINE ACETATE,748
ESOMEPRAZOLE MAGNESIUM,76959
ESOMEPRAZOLE SODIUM,22
ESTAZOLAM,446
ESTRADIOL,46032
ESTRADIOL ACETATE,97
ESTRADIOL CYPIONATE,12
ESTRADIOL/LEVONORGESTREL,23
ESTRADIOL/NORETHINDRONE ACET,714
"ESTROGEN,CON/M-PROGEST ACET",2054
"ESTROGENS, CONJUGATED",28372
"ESTROGENS,CONJ.,SYNTHETIC B",11
"ESTROGENS,CONJ/BAZEDOXIFENE",11
"ESTROGENS,ESTERIFIED",145
ESTROPIPATE,446
ESZOPICLONE,5676
ETANERCEPT,17368
ETHACRYNIC ACID,217
ETHAMBUTOL HCL,537
ETHINYL ESTRADIOL/DROSPIRENONE,199
ETHOSUXIMIDE,292
ETHOTOIN,12
ETHYNODIOL D-ETHINYL ESTRADIOL,41
ETODOLAC,9735
ETONOGESTREL/ETHINYL ESTRADIOL,102
ETRAVIRINE,1483
EVEROLIMUS,880
EVOLOCUMAB,13
EXEMESTANE,5951
EXENATIDE,3156
EXENATIDE MICROSPHERES,6444
EZETIMIBE,90586
EZETIMIBE/SIMVASTATIN,12247
EZOGABINE,189
FAMCICLOVIR,973
FAMOTIDINE,84263
FAT EMULSIONS,469
"FE FUMARATE/DOSS/FA/BCOMP,C",42
FEBUXOSTAT,8866
FELBAMATE,468
FELODIPINE,11759
FENOFIBRATE,48407
FENOFIBRATE NANOCRYSTALLIZED,60446
"FENOFIBRATE,MICRONIZED",25773
FENOFIBRIC ACID,11
FENOFIBRIC ACID (CHOLINE),4608
FENOPROFEN CALCIUM,51
FENTANYL,132834
FENTANYL CITRATE,138
FERRIC CITRATE,36
FESOTERODINE FUMARATE,7696
FILGRASTIM,460
FINASTERIDE,131567
FINGOLIMOD HCL,2541
FLAVOXATE HCL,193
FLECAINIDE ACETATE,15178
FLUCONAZOLE,53682
FLUDROCORTISONE ACETATE,7931
FLUNISOLIDE,489
FLUOCINOLONE ACETONIDE,1569
FLUOCINOLONE ACETONIDE OIL,886
FLUOCINOLONE/SHOWER CAP,1269
FLUOCINONIDE,18390
FLUOCINONIDE/EMOLLIENT BASE,135
FLUOROMETHOLONE,5177
FLUOROMETHOLONE ACETATE,15
FLUOROURACIL,8126
FLUOXETINE HCL,196198
FLUPHENAZINE DECANOATE,4273
FLUPHENAZINE HCL,16922
FLURANDRENOLIDE,51
FLURAZEPAM HCL,405
FLURBIPROFEN,272
FLURBIPROFEN SODIUM,4385
FLUTAMIDE,102
FLUTICASONE FUROATE,107
FLUTICASONE PROPIONATE,374518
FLUTICASONE/SALMETEROL,197157
FLUTICASONE/VILANTEROL,4828
FLUVASTATIN SODIUM,929
FLUVOXAMINE MALEATE,8096
FOLIC ACID,3464
FONDAPARINUX SODIUM,1427
FORMOTEROL FUMARATE,1616
FOSAMPRENAVIR CALCIUM,315
FOSFOMYCIN TROMETHAMINE,670
FOSINOPRIL SODIUM,5009
FOSINOPRIL/HYDROCHLOROTHIAZIDE,144
FROVATRIPTAN SUCCINATE,12
FUROSEMIDE,838269
GABAPENTIN,733345
GABAPENTIN ENACARBIL,64
GALANTAMINE HBR,7642
GANCICLOVIR,46
GANCICLOVIR SODIUM,14
GATIFLOXACIN,2187
GEMFIBROZIL,47722
"GENTAMICIN IN NACL, ISO-OSM",23
GENTAMICIN SULFATE,10043
GLATIRAMER ACETATE,13057
GLIMEPIRIDE,150025
GLIPIZIDE,216002
GLIPIZIDE/METFORMIN HCL,2123
"GLUCAGON,HUMAN RECOMBINANT",1712
GLYBURIDE,19189
"GLYBURIDE,MICRONIZED",992
GLYBURIDE/METFORMIN HCL,7448
GLYCEROL PHENYLBUTYRATE,13
GLYCOPYRROLATE,2982
GOLIMUMAB,544
GOSERELIN ACETATE,12
GRANISETRON,43
GRANISETRON HCL,35
GRISEOFULVIN ULTRAMICROSIZE,33
"GRISEOFULVIN, MICROSIZE",26
GUANFACINE HCL,2498
HALCINONIDE,25
HALOBETASOL PROPIONATE,1662
HALOPERIDOL,37916
HALOPERIDOL DECANOATE,13080
HALOPERIDOL LACTATE,1349
"HEPARIN SODIUM,PORCINE",4271
HEPATITIS A & B VACCINE/PF,101
HEPATITIS A VIRUS VACCINE/PF,164
HEPATITIS B VIRUS VACCINE/PF,24
HYDRALAZINE HCL,150984
HYDROCHLOROTHIAZIDE,496319
HYDROCODONE BITARTRATE,332
HYDROCODONE/ACETAMINOPHEN,1655757
HYDROCODONE/CHLORPHEN P-STIREX,14
HYDROCODONE/IBUPROFEN,3128
HYDROCORTISONE,48929
HYDROCORTISONE BUTYRATE,228
HYDROCORTISONE SOD SUCC/PF,22
HYDROCORTISONE VALERATE,1907
HYDROCORTISONE/PRAMOXINE,42
HYDROMORPHONE HCL,29650
HYDROMORPHONE HCL/PF,218
HYDROXYCHLOROQUINE SULFATE,44035
HYDROXYPROPYL CELLULOSE,57
HYDROXYUREA,8637
HYDROXYZINE HCL,19933
HYDROXYZINE PAMOATE,14983
HYOSCYAMINE SULFATE,77
IBANDRONATE SODIUM,7962
IBRUTINIB,1722
IBUPROFEN,256695
IBUPROFEN/FAMOTIDINE,39
ICOSAPENT ETHYL,459
IDELALISIB,22
"IGG/HYALURONIDASE,RECOMBINANT",22
ILOPERIDONE,2232
IMATINIB MESYLATE,4173
IMIPENEM/CILASTATIN SODIUM,102
IMIPRAMINE HCL,4783
IMIPRAMINE PAMOATE,274
IMIQUIMOD,1257
IMM GLOB G (IGG)/SORB/IGA 0-50,13
IMMUN GLOB G (IGG)/GLY/IGA 50+,1811
IMMUN GLOB G(IGG)/PRO/IGA 0-50,308
IMMUN GLOB G/GLY/GLUC/IGA 0-50,39
IMMUN GLOB G/SORB/GLY/IGA 0-50,11
INDACATEROL MALEATE,115
INDAPAMIDE,12049
INDINAVIR SULFATE,11
INDOMETHACIN,2333
INFLIXIMAB,72
INGENOL MEBUTATE,43
INSULIN ASPART,101925
INSULIN ASPART PROTAM & ASPART,17872
INSULIN DETEMIR,98414
"INSULIN GLARGINE,HUM.REC.ANLOG",294593
INSULIN GLULISINE,2344
INSULIN LISPRO,47929
INSULIN LISPRO PROTAMIN/LISPRO,8044
INSULIN NPH HUM/REG INSULIN HM,18144
INSULIN NPH HUMAN ISOPHANE,9399
"INSULIN REGULAR, HUMAN",9404
"INTERFERON ALFA-2B,RECOMB.",66
INTERFERON BETA-1A,4870
INTERFERON BETA-1A/ALBUMIN,3383
INTERFERON BETA-1B,2261
"INTERFERON GAMMA-1B,RECOMB.",11
IPRATROPIUM BROMIDE,33444
IPRATROPIUM/ALBUTEROL SULFATE,49347
IRBESARTAN,18685
IRBESARTAN/HYDROCHLOROTHIAZIDE,2953
ISONIAZID,380
ISOSORB DINIT/HYDRALAZINE HCL,1433
ISOSORBIDE DINITRATE,8853
ISOSORBIDE MONONITRATE,243192
ISRADIPINE,455
ITRACONAZOLE,202
IVABRADINE HCL,29
IVACAFTOR,45
IVERMECTIN,387
KETOCONAZOLE,43693
KETOPROFEN,1282
KETOROLAC TROMETHAMINE,27832
LABETALOL HCL,23647
LACOSAMIDE,17020
LACTULOSE,50375
LAMIVUDINE,1062
LAMIVUDINE/ZIDOVUDINE,806
LAMOTRIGINE,115054
LANREOTIDE ACETATE,25
LANSOPRAZOLE,59204
LANTHANUM CARBONATE,1769
LAPATINIB DITOSYLATE,57
LARONIDASE,21
LATANOPROST,246524
LEDIPASVIR/SOFOSBUVIR,7208
LEFLUNOMIDE,8629
LENALIDOMIDE,6997
LENVATINIB MESYLATE,35
LETROZOLE,11554
LEUCOVORIN CALCIUM,2564
LEUPROLIDE ACETATE,187
LEVALBUTEROL HCL,439
LEVALBUTEROL TARTRATE,2298
LEVETIRACETAM,113081
LEVOBUNOLOL HCL,2043
LEVOCARNITINE,1002
LEVOCARNITINE (WITH SUGAR),80
LEVOCETIRIZINE DIHYDROCHLORIDE,10003
LEVOFLOXACIN,85980
LEVOFLOXACIN/D5W,95
LEVOMILNACIPRAN HYDROCHLORIDE,2165
LEVONORGESTREL-ETHIN ESTRADIOL,924
LEVOTHYROXINE SODIUM,1381033
LIDOCAINE,50221
LIDOCAINE HCL,8669
LIDOCAINE HCL/PF,121
LIDOCAINE/PRILOCAINE,11935
LINACLOTIDE,10226
LINAGLIPTIN,17069
LINAGLIPTIN/METFORMIN HCL,885
LINEZOLID,107
LIOTHYRONINE SODIUM,5486
LIPASE/PROTEASE/AMYLASE,8002
LIRAGLUTIDE,21376
LISDEXAMFETAMINE DIMESYLATE,2816
LISINOPRIL,1371018
LISINOPRIL/HYDROCHLOROTHIAZIDE,262741
LITHIUM CARBONATE,36722
LITHIUM CITRATE,37
LODOXAMIDE TROMETHAMINE,43
LOMITAPIDE MESYLATE,74
LOMUSTINE,40
LOPERAMIDE HCL,11860
LOPINAVIR/RITONAVIR,823
LORAZEPAM,295507
LOSARTAN POTASSIUM,594535
LOSARTAN/HYDROCHLOROTHIAZIDE,177070
LOTEPREDNOL ETABONATE,8661
LOVASTATIN,169228
LOXAPINE SUCCINATE,2111
LUBIPROSTONE,15019
LUMACAFTOR/IVACAFTOR,60
LURASIDONE HCL,24200
MACITENTAN,1265
MAGNESIUM SULFATE,195
MAGNESIUM SULFATE IN WATER,49
MAPROTILINE HCL,23
MARAVIROC,625
"MEASLES,MUMPS&RUBELLA VACC/PF",60
MECHLORETHAMINE HCL,15
MECLIZINE HCL,58858
MECLOFENAMATE SODIUM,12
MEDROXYPROGESTERONE ACETATE,5115
MEFLOQUINE HCL,11
MEGESTROL ACETATE,11195
MELOXICAM,230232
MEMANTINE HCL,144246
MEMANTINE HCL/DONEPEZIL HCL,34
"MENINGOCOC VAC A,C,Y,W-135/PF",14
MEPERIDINE HCL,204
MEPERIDINE HCL/PF,65
MEPROBAMATE,155
MERCAPTOPURINE,1079
MEROPENEM,551
MESALAMINE,16175
MESNA,13
METAPROTERENOL SULFATE,27
METAXALONE,2168
METFORMIN HCL,1027969
METHADONE HCL,61624
METHAMPHETAMINE HCL,37
METHAZOLAMIDE,1062
METHENAMINE HIPPURATE,5615
METHENAMINE MANDELATE,28
METHIMAZOLE,8569
METHOCARBAMOL,18966
METHOTREXATE SODIUM,66134
METHOTREXATE SODIUM/PF,988
METHOTREXATE/PF,46
METHSCOPOLAMINE BROMIDE,93
METHSUXIMIDE,43
METHYCLOTHIAZIDE,12
METHYLDOPA,298
METHYLDOPA/HYDROCHLOROTHIAZIDE,35
METHYLERGONOVINE MALEATE,67
METHYLNALTREXONE BROMIDE,113
METHYLPHENIDATE,66
METHYLPHENIDATE HCL,30640
METHYLPREDNISOLONE,88505
METHYLPREDNISOLONE ACETATE,195
METHYLPREDNISOLONE SOD SUCC,156
METHYLPREDNISOLONE SOD SUCC/PF,299
METOCLOPRAMIDE HCL,24774
METOLAZONE,24754
METOPROLOL SUCCINATE,578132
METOPROLOL SUCCINATE/HCTZ,13
METOPROLOL TARTRATE,732658
METOPROLOL/HYDROCHLOROTHIAZIDE,1396
METRONIDAZOLE,31578
MEXILETINE HCL,722
MICAFUNGIN SODIUM,59
MIDAZOLAM HCL,12
MIDODRINE HCL,13615
MIGLITOL,33
MILNACIPRAN HCL,1238
MILRINONE LACTATE,43
MINOCYCLINE HCL,11713
MINOXIDIL,4909
MIPOMERSEN SODIUM,37
MIRABEGRON,19039
MIRTAZAPINE,149024
MISOPROSTOL,1366
MITOTANE,12
MODAFINIL,6611
MOEXIPRIL HCL,242
MOEXIPRIL/HYDROCHLOROTHIAZIDE,61
MOMETASONE FUROATE,16805
MOMETASONE/FORMOTEROL,17459
MONTELUKAST SODIUM,207733
MORPHINE SULFATE,166595
MORPHINE SULFATE/NALTREXONE,14
MOXIFLOXACIN HCL,11009
MTH/ME BLUE/SOD PHOS/PHEN/HYOS,12
MUPIROCIN,33897
MUPIROCIN CALCIUM,822
MYCOPHENOLATE MOFETIL,7562
MYCOPHENOLATE SODIUM,518
NABUMETONE,14467
NADOLOL,8438
NADOLOL/BENDROFLUMETHIAZIDE,11
NAFCILLIN SODIUM,46
NAFTIFINE HCL,195
NALBUPHINE HCL,105
NALOXEGOL OXALATE,178
NALTREXONE HCL,2415
NALTREXONE MICROSPHERES,150
NAPHAZOLINE HCL,33
"NAPHOS M-B M-H/NA PHOS,DI-BA",114
NAPROXEN,119496
NAPROXEN SODIUM,7858
NAPROXEN/ESOMEPRAZOLE MAG,161
NARATRIPTAN HCL,836
NATALIZUMAB,12
NATEGLINIDE,2252
NEBIVOLOL HCL,26710
NEFAZODONE HCL,586
NELFINAVIR MESYLATE,76
NEO/POLYMYX B SULF/DEXAMETH,13527
NEOMYCIN SU/BACITRA/POLYMYXIN,24
NEOMYCIN SU/POLYMYX B SULF,249
NEOMYCIN SULFATE,1003
NEOMYCIN/POLYMYXIN B SULF/HC,3720
NEOMYCIN/POLYMYXN B/GRAMICIDIN,71
NEPAFENAC,12404
NEVIRAPINE,671
NIACIN,15394
NIACIN/LOVASTATIN,90
NIACIN/SIMVASTATIN,120
NICARDIPINE HCL,98
NICOTINE,366
NIFEDIPINE,91954
NILOTINIB HCL,847
NINTEDANIB ESYLATE,700
NISOLDIPINE,800
NITAZOXANIDE,12
NITROFURANTOIN,36
NITROFURANTOIN MACROCRYSTAL,8672
NITROFURANTOIN MONOHYD/M-CRYST,23658
NITROGLYCERIN,73219
NIVOLUMAB,16
NIZATIDINE,668
NORELGESTROMIN/ETHIN.ESTRADIOL,86
NORETH-ETHINYL ESTRADIOL/IRON,11
NORETHINDRONE,228
NORETHINDRONE AC-ETH ESTRADIOL,517
NORETHINDRONE ACETATE,593
NORETHINDRONE-E.ESTRADIOL-IRON,707
NORETHINDRONE-ETHINYL ESTRAD,936
