generic_name,claim_count
BUSPIRONE HCL,41890
BUTALB/ACETAMINOPHEN/CAFFEINE,5686
BUTALBIT/ACETAMIN/CAFF/CODEINE,489
BUTALBITAL/ACETAMINOPHEN,39
BUTALBITAL/ASPIRIN/CAFFEINE,324
BUTORPHANOL TARTRATE,605
CABERGOLINE,210
CABOZANTINIB S-MALATE,11
CALCIPOTRIENE,102
CALCIPOTRIENE/BETAMETHASONE,22
"CALCITONIN,SALMON,SYNTHETIC",2975
CALCITRIOL,7517
CALCIUM ACETATE,5197
CANAGLIFLOZIN,9931
CANAGLIFLOZIN/METFORMIN HCL,384
CANDESARTAN CILEXETIL,1190
CANDESARTAN/HYDROCHLOROTHIAZID,33
CAPTOPRIL,3407
CAPTOPRIL/HYDROCHLOROTHIAZIDE,162
CARBAMAZEPINE,13455
CARBIDOPA,52
CARBIDOPA/LEVODOPA,30685
CARBIDOPA/LEVODOPA/ENTACAPONE,929
CARBINOXAMINE MALEATE,18
CARISOPRODOL,19965
CARTEOLOL HCL,12
CARVEDILOL,194122
CARVEDILOL PHOSPHATE,760
CEFACLOR,58
CEFADROXIL,1344
CEFAZOLIN SODIUM,302
"CEFAZOLIN SODIUM/DEXTROSE,ISO",15
CEFDINIR,11917
CEFEPIME HCL,87
CEFPODOXIME PROXETIL,258
CEFPROZIL,447
CEFTAROLINE FOSAMIL ACETATE,26
CEFTAZIDIME,154
CEFTRIAXONE SODIUM,1573
CEFUROXIME AXETIL,8390
CELECOXIB,38551
CEPHALEXIN,53458
CERITINIB,12
CERTOLIZUMAB PEGOL,383
CETIRIZINE HCL,71
CEVIMELINE HCL,708
CHLORAMBUCIL,21
CHLORDIAZEPOXIDE HCL,408
CHLORHEXIDINE GLUCONATE,8646
CHLOROQUINE PHOSPHATE,25
CHLOROTHIAZIDE,152
CHLORPROMAZINE HCL,3117
CHLORPROPAMIDE,40
CHLORTHALIDONE,10748
CHLORZOXAZONE,1023
CHOLESTYRAMINE (WITH SUGAR),2740
CHOLESTYRAMINE/ASPARTAME,286
CICLESONIDE,245
CICLOPIROX,516
CICLOPIROX OLAMINE,346
CILOSTAZOL,7458
CIMETIDINE,565
CINACALCET HCL,6557
CIPROFLOXACIN HCL,72937
CIPROFLOXACIN HCL/DEXAMETH,560
CITALOPRAM HYDROBROMIDE,145083
CITRIC ACID/G-LACTONE/MAG CARB,19
CLARITHROMYCIN,1384
CLEMASTINE FUMARATE,13
CLINDAMYCIN HCL,12208
CLINDAMYCIN PHOS/BENZOYL PEROX,11
CLINDAMYCIN PHOSPHATE,1387
CLOBAZAM,317
CLOBETASOL PROPIONATE,11128
CLOBETASOL PROPIONATE/EMOLL,112
CLOMIPRAMINE HCL,679
CLONAZEPAM,91174
CLONIDINE,5749
CLONIDINE HCL,66973
CLOPIDOGREL BISULFATE,191614
CLORAZEPATE DIPOTASSIUM,2971
CLOTRIMAZOLE,1210
CLOTRIMAZOLE/BETAMETHASONE DIP,5174
CLOZAPINE,18843
CODEINE SULFATE,88
CODEINE/BUTALBITAL/ASA/CAFFEIN,468
COLCHICINE,2607
COLCHICINE/PROBENECID,346
COLESEVELAM HCL,3534
COLESTIPOL HCL,6244
COLLAGENASE CLOSTRIDIUM HIST.,3509
CORTICOTROPIN,95
CROMOLYN SODIUM,268
CYCLOBENZAPRINE HCL,65785
CYCLOPENTOLATE HCL,54
CYCLOSPORINE,9655
"CYCLOSPORINE, MODIFIED",198
CYPROHEPTADINE HCL,543
DABIGATRAN ETEXILATE MESYLATE,13013
DABRAFENIB MESYLATE,14
DALFAMPRIDINE,632
DANAZOL,12
DANTROLENE SODIUM,165
DAPAGLIFLOZIN PROPANEDIOL,582
DAPAGLIFLOZIN/METFORMIN HCL,24
DAPSONE,328
DAPTOMYCIN,345
DARBEPOETIN ALFA IN POLYSORBAT,46
DARIFENACIN HYDROBROMIDE,923
DARUNAVIR ETHANOLATE,1580
DARUNAVIR/COBICISTAT,64
DASATINIB,219
DEFERASIROX,127
DEFERIPRONE,12
DEMECLOCYCLINE HCL,85
DENOSUMAB,658
DESIPRAMINE HCL,327
DESLORATADINE,323
DESLORATADINE/PSEUDOEPHEDRINE,12
DESMOPRESSIN ACETATE,2162
DESOG-E.ESTRADIOL/E.ESTRADIOL,58
DESOGESTREL-ETHINYL ESTRADIOL,79
DESONIDE,1202
DESOXIMETASONE,340
DESVENLAFAXINE,58
DESVENLAFAXINE SUCCINATE,5840
DEXAMETHASONE,3735
DEXAMETHASONE SOD PHOSPHATE,269
DEXLANSOPRAZOLE,16057
DEXMETHYLPHENIDATE HCL,68
DEXTROAMPHETAMINE SULFATE,413
DEXTROAMPHETAMINE/AMPHETAMINE,9780
DEXTROMETHORPHAN HBR/QUINIDINE,7020
DEXTROSE 5 %-0.45 % NACL,27
DEXTROSE 70 % IN WATER,170
DHCODEINE BT/ACETAMINOPHN/CAFF,15
DIAZEPAM,56458
DICLOFENAC EPOLAMINE,175
DICLOFENAC POTASSIUM,1199
DICLOFENAC SODIUM,49565
DICLOFENAC SODIUM/MISOPROSTOL,683
DICLOFENAC SUBMICRONIZED,83
DICLOXACILLIN SODIUM,23
DICYCLOMINE HCL,13635
DIDANOSINE,125
DIFLUNISAL,101
DIFLUPREDNATE,9968
DIGOXIN,54523
DIHYDROCODEINE/ASPIRIN/CAFFEIN,17
DIHYDROERGOTAMINE MESYLATE,13
DILTIAZEM HCL,57284
DIMETHYL FUMARATE,859
"DIPH,PERTUSS(ACELL),TET VAC/PF",865
DIPHENHYDRAMINE HCL,140
DIPHENOXYLATE HCL/ATROPINE,5987
"DIPHTH,PERTUSS(ACELL),TET VAC",5262
DIPYRIDAMOLE,573
DISOPYRAMIDE PHOSPHATE,22
DISULFIRAM,96
DIVALPROEX SODIUM,41713
DOBUTAMINE HCL/D5W,97
DOFETILIDE,4286
DOLUTEGRAVIR SODIUM,548
DONEPEZIL HCL,92212
DORNASE ALFA,12
DORZOLAMIDE HCL,3154
DORZOLAMIDE HCL/TIMOLOL MALEAT,9196
DORZOLAMIDE/TIMOLOL/PF,129
DOXAZOSIN MESYLATE,36135
DOXEPIN HCL,12916
DOXERCALCIFEROL,27
DOXYCYCLINE HYCLATE,27384
DOXYCYCLINE MONOHYDRATE,2505
DRONABINOL,800
DRONEDARONE HCL,3202
DROSPIRENONE/ESTRADIOL,12
DROXIDOPA,53
DULAGLUTIDE,153
DULOXETINE HCL,105540
DUTASTERIDE,7849
DUTASTERIDE/TAMSULOSIN HCL,1296
ECONAZOLE NITRATE,1032
EDOXABAN TOSYLATE,12
EFAVIRENZ,692
EFAVIRENZ/EMTRICITAB/TENOFOVIR,1951
EFINACONAZOLE,37
ELETRIPTAN HBR,127
ELTROMBOPAG OLAMINE,86
ELVITEGR/COBICIST/EMTRIC/TENOF,440
EMPAGLIFLOZIN,207
EMPAGLIFLOZIN/LINAGLIPTIN,13
EMTRICITAB/RILPIVIRINE/TENOFOV,134
EMTRICITABINE,78
EMTRICITABINE/TENOFOVIR,2218
ENALAPRIL MALEATE,37756
ENALAPRIL/HYDROCHLOROTHIAZIDE,1526
ENOXAPARIN SODIUM,2999
ENTACAPONE,1250
ENTECAVIR,142
ENZALUTAMIDE,564
EPINASTINE HCL,160
EPINEPHRINE,971
EPLERENONE,852
EPOETIN ALFA,393
ERLOTINIB HCL,484
ERTAPENEM SODIUM,429
ERYTHROMYCIN BASE,4459
ERYTHROMYCIN ETHYLSUCCINATE,128
ERYTHROMYCIN STEARATE,11
ESCITALOPRAM OXALATE,96130
ESLICARBAZEPINE ACETATE,76
ESOMEPRAZOLE MAGNESIUM,67410
ESTAZOLAM,141
ESTRADIOL,36002
ESTRADIOL ACETATE,12
ESTRADIOL CYPIONATE,29
ESTRADIOL/LEVONORGESTREL,25
ESTRADIOL/NORETHINDRONE ACET,449
"ESTROGEN,CON/M-PROGEST ACET",1821
"ESTROGENS, CONJUGATED",24641
"ESTROGENS,ESTERIFIED",1032
ESTROPIPATE,953
ESZOPICLONE,5279
ETANERCEPT,3658
ETHACRYNIC ACID,51
ETHAMBUTOL HCL,417
ETHINYL ESTRADIOL/DROSPIRENONE,119
ETHOSUXIMIDE,122
ETHYNODIOL D-ETHINYL ESTRADIOL,57
ETODOLAC,7965
ETONOGESTREL/ETHINYL ESTRADIOL,57
ETRAVIRINE,417
EVEROLIMUS,177
EXEMESTANE,1789
EXENATIDE,918
EXENATIDE MICROSPHERES,1452
EZETIMIBE,33792
EZETIMIBE/SIMVASTATIN,5277
FAMCICLOVIR,517
FAMOTIDINE,40072
FAT EMULSIONS,22
FEBUXOSTAT,3887
FELBAMATE,311
FELODIPINE,3715
FENOFIBRATE,18840
FENOFIBRATE NANOCRYSTALLIZED,23842
"FENOFIBRATE,MICRONIZED",6400
FENOFIBRIC ACID,41
FENOFIBRIC ACID (CHOLINE),7843
FENOPROFEN CALCIUM,11
FENTANYL,54352
FENTANYL CITRATE,35
FERRIC CITRATE,11
FESOTERODINE FUMARATE,5460
FIDAXOMICIN,11
FILGRASTIM,22
FINASTERIDE,46343
FINGOLIMOD HCL,578
FLAVOXATE HCL,80
FLECAINIDE ACETATE,5047
FLUCONAZOLE,24694
FLUCYTOSINE,16
FLUDROCORTISONE ACETATE,3189
FLUNISOLIDE,657
FLUOCINOLONE ACETONIDE,158
FLUOCINOLONE ACETONIDE OIL,184
FLUOCINOLONE/SHOWER CAP,111
FLUOCINONIDE,2493
FLUOCINONIDE/EMOLLIENT BASE,44
FLUOROMETHOLONE,987
FLUOROURACIL,1615
FLUOXETINE HCL,83206
FLUPHENAZINE DECANOATE,225
FLUPHENAZINE HCL,1849
FLURAZEPAM HCL,158
FLURBIPROFEN,391
FLURBIPROFEN SODIUM,266
FLUTAMIDE,56
FLUTICASONE FUROATE,69
FLUTICASONE PROPIONATE,142885
FLUTICASONE/SALMETEROL,60825
FLUTICASONE/VILANTEROL,4228
FLUVASTATIN SODIUM,152
FLUVOXAMINE MALEATE,2499
FONDAPARINUX SODIUM,12
FORMOTEROL FUMARATE,981
FOSAMPRENAVIR CALCIUM,65
FOSINOPRIL SODIUM,4949
FOSINOPRIL/HYDROCHLOROTHIAZIDE,93
FROVATRIPTAN SUCCINATE,73
FULVESTRANT,22
FUROSEMIDE,351695
GABAPENTIN,344761
GABAPENTIN ENACARBIL,57
GALANTAMINE HBR,1583
GANCICLOVIR,41
GATIFLOXACIN,1503
GEMFIBROZIL,24101
GENTAMICIN SULFATE,2870
GLATIRAMER ACETATE,2401
GLIMEPIRIDE,49418
GLIPIZIDE,84873
GLIPIZIDE/METFORMIN HCL,1239
"GLUCAGON,HUMAN RECOMBINANT",1278
GLYBURIDE,10519
"GLYBURIDE,MICRONIZED",363
GLYBURIDE/METFORMIN HCL,2096
GLYCOPYRROLATE,1279
GOLIMUMAB,120
GRANISETRON,14
GRISEOFULVIN ULTRAMICROSIZE,15
"GRISEOFULVIN, MICROSIZE",11
GUANFACINE HCL,1237
HALCINONIDE,43
HALOBETASOL PROPIONATE,378
HALOPERIDOL,8485
HALOPERIDOL DECANOATE,956
HALOPERIDOL LACTATE,22
"HEPARIN SODIUM,PORCINE",66
HEPATITIS A & B VACCINE/PF,155
HEPATITIS A VIRUS VACCINE/PF,130
HYDRALAZINE HCL,34271
HYDROCHLOROTHIAZIDE,199696
HYDROCODONE BITARTRATE,546
HYDROCODONE/ACETAMINOPHEN,575321
HYDROCODONE/IBUPROFEN,1775
HYDROCORTISONE,6871
HYDROCORTISONE ACETATE,11
HYDROCORTISONE BUTYRATE,11
HYDROCORTISONE VALERATE,182
HYDROCORTISONE/PRAMOXINE,16
HYDROMORPHONE HCL,8823
HYDROXYCHLOROQUINE SULFATE,23530
HYDROXYPROPYL CELLULOSE,25
HYDROXYUREA,2330
HYDROXYZINE HCL,12364
HYDROXYZINE PAMOATE,9326
HYOSCYAMINE SULFATE,91
IBANDRONATE SODIUM,6644
IBRUTINIB,443
IBUPROFEN,52434
IBUPROFEN/FAMOTIDINE,22
ICATIBANT ACETATE,13
ICOSAPENT ETHYL,763
IDELALISIB,78
ILOPERIDONE,1896
IMATINIB MESYLATE,846
IMIPRAMINE HCL,2287
IMIPRAMINE PAMOATE,26
IMIQUIMOD,448
IMM GLOB G (IGG)/SORB/IGA 0-50,17
IMMUN GLOB G (IGG)/GLY/IGA 50+,436
IMMUN GLOB G(IGG)/PRO/IGA 0-50,113
INCOBOTULINUMTOXINA,12
INDACATEROL MALEATE,52
INDAPAMIDE,2950
INDINAVIR SULFATE,25
INDOMETHACIN,366
INFLIXIMAB,39
INSULIN ASPART,35290
INSULIN ASPART PROTAM & ASPART,3560
INSULIN DETEMIR,48964
"INSULIN GLARGINE,HUM.REC.ANLOG",83415
INSULIN GLULISINE,275
INSULIN LISPRO,14686
INSULIN LISPRO PROTAMIN/LISPRO,1417
INSULIN NPH HUM/REG INSULIN HM,6923
INSULIN NPH HUMAN ISOPHANE,4950
"INSULIN REGULAR, HUMAN",9642
INTERFERON BETA-1A,706
INTERFERON BETA-1A/ALBUMIN,433
INTERFERON BETA-1B,143
"INTERFERON GAMMA-1B,RECOMB.",12
IPRATROPIUM BROMIDE,8174
IPRATROPIUM/ALBUTEROL SULFATE,24276
IRBESARTAN,11990
IRBESARTAN/HYDROCHLOROTHIAZIDE,1690
ISONIAZID,22
ISOSORB DINIT/HYDRALAZINE HCL,172
ISOSORBIDE DINITRATE,3809
ISOSORBIDE MONONITRATE,60485
ISRADIPINE,39
ITRACONAZOLE,198
IVABRADINE HCL,14
IVACAFTOR,14
IVERMECTIN,99
KETOCONAZOLE,6565
KETOPROFEN,151
KETOROLAC TROMETHAMINE,4422
KETOROLAC TROMETHAMINE/PF,13
LABETALOL HCL,6104
LACOSAMIDE,5513
LACTULOSE,13180
LAMIVUDINE,386
LAMIVUDINE/ZIDOVUDINE,362
LAMOTRIGINE,44045
LANSOPRAZOLE,14009
LANTHANUM CARBONATE,309
LATANOPROST,55418
LEDIPASVIR/SOFOSBUVIR,1370
LEFLUNOMIDE,5244
LENALIDOMIDE,1365
LETROZOLE,4367
LEUCOVORIN CALCIUM,1072
LEVALBUTEROL HCL,490
LEVALBUTEROL TARTRATE,2374
LEVETIRACETAM,39986
LEVOBUNOLOL HCL,529
LEVOCARNITINE,12
LEVOCARNITINE (WITH SUGAR),28
LEVOCETIRIZINE DIHYDROCHLORIDE,6706
LEVOFLOXACIN,57277
LEVOFLOXACIN/D5W,11
LEVOMILNACIPRAN HYDROCHLORIDE,665
LEVONORGESTREL-ETHIN ESTRADIOL,545
LEVOTHYROXINE SODIUM,523121
LIDOCAINE,2778
LIDOCAINE HCL,2482
LIDOCAINE HCL/PF,57
LIDOCAINE/PRILOCAINE,6641
LINACLOTIDE,5331
LINAGLIPTIN,9347
LINAGLIPTIN/METFORMIN HCL,1004
LINEZOLID,57
LIOTHYRONINE SODIUM,2970
LIPASE/PROTEASE/AMYLASE,1873
LIRAGLUTIDE,9731
LISDEXAMFETAMINE DIMESYLATE,739
LISINOPRIL,490517
LISINOPRIL/HYDROCHLOROTHIAZIDE,95549
LITHIUM CARBONATE,11530
LITHIUM CITRATE,11
LOPERAMIDE HCL,5435
LOPINAVIR/RITONAVIR,706
LORAZEPAM,72834
LOSARTAN POTASSIUM,168298
LOSARTAN/HYDROCHLOROTHIAZIDE,51110
LOTEPREDNOL ETABONATE,4182
LOVASTATIN,49853
LOXAPINE SUCCINATE,394
LUBIPROSTONE,5303
LUMACAFTOR/IVACAFTOR,11
LURASIDONE HCL,9061
MACITENTAN,209
MAGNESIUM SULFATE,11
MARAVIROC,108
"MEASLES,MUMPS&RUBELLA VACC/PF",54
MECLIZINE HCL,13552
MEDROXYPROGESTERONE ACETATE,4887
MEGESTROL ACETATE,8047
MELOXICAM,183484
MEMANTINE HCL,90743
MEMANTINE HCL/DONEPEZIL HCL,40
"MENING VAC A,C,Y,W-135 DIP/PF",31
"MENINGOCOC VAC A,C,Y,W-135/PF",28
MEPENZOLATE BROMIDE,30
MEPERIDINE HCL,529
MEPROBAMATE,48
MERCAPTOPURINE,638
MEROPENEM,293
MEROPENEM-0.9% SODIUM CHLORIDE,13
MESALAMINE,5974
METAPROTERENOL SULFATE,11
METAXALONE,386
METFORMIN HCL,301565
METHADONE HCL,13915
METHAMPHETAMINE HCL,13
METHAZOLAMIDE,94
METHENAMINE HIPPURATE,2115
METHENAMINE MANDELATE,11
METHIMAZOLE,2514
METHOCARBAMOL,8066
METHOTREXATE SODIUM,25167
METHOTREXATE SODIUM/PF,550
METHSCOPOLAMINE BROMIDE,25
METHSUXIMIDE,31
METHYCLOTHIAZIDE,13
METHYLDOPA,394
METHYLDOPA/HYDROCHLOROTHIAZIDE,24
METHYLNALTREXONE BROMIDE,113
METHYLPHENIDATE HCL,4667
METHYLPREDNISOLONE,46840
METHYLPREDNISOLONE ACETATE,11
METHYLPREDNISOLONE SOD SUCC,23
METHYLPREDNISOLONE SOD SUCC/PF,14
METOCLOPRAMIDE HCL,15830
METOLAZONE,9937
METOPROLOL SUCCINATE,169022
METOPROLOL TARTRATE,236014
METOPROLOL/HYDROCHLOROTHIAZIDE,229
METRONIDAZOLE,9603
MEXILETINE HCL,416
MICAFUNGIN SODIUM,12
MIDAZOLAM HCL,54
MIDODRINE HCL,4583
MIFEPRISTONE,11
MIGLITOL,62
MILNACIPRAN HCL,1324
MINOCYCLINE HCL,6017
MINOXIDIL,2063
MIPOMERSEN SODIUM,13
MIRABEGRON,9261
MIRTAZAPINE,61748
MISOPROSTOL,584
MITOMYCIN,17
MODAFINIL,1683
MOEXIPRIL HCL,296
MOEXIPRIL/HYDROCHLOROTHIAZIDE,119
MOMETASONE FUROATE,8254
MOMETASONE/FORMOTEROL,9388
MONTELUKAST SODIUM,100097
MORPHINE SULFATE,81569
MOXIFLOXACIN HCL,5462
MUPIROCIN,17299
MUPIROCIN CALCIUM,126
MYCOPHENOLATE MOFETIL,1649
MYCOPHENOLATE SODIUM,65
NABUMETONE,8704
NADOLOL,2985
NADOLOL/BENDROFLUMETHIAZIDE,24
NAFCILLIN SODIUM,47
NALBUPHINE HCL,127
NALOXEGOL OXALATE,112
NALOXONE HCL,414
NALTREXONE HCL,2310
NAPHAZOLINE HCL,35
"NAPHOS M-B M-H/NA PHOS,DI-BA",21
NAPROXEN,37901
NAPROXEN SODIUM,478
NAPROXEN/ESOMEPRAZOLE MAG,70
NARATRIPTAN HCL,127
NATEGLINIDE,1392
NEBIVOLOL HCL,27214
NEFAZODONE HCL,232
NELFINAVIR MESYLATE,33
NEO/POLYMYX B SULF/DEXAMETH,4124
NEOMYCIN SU/POLYMYX B SULF,192
NEOMYCIN SULFATE,169
NEOMYCIN/POLYMYXIN B SULF/HC,882
NEOMYCIN/POLYMYXN B/GRAMICIDIN,41
NEPAFENAC,8327
NEVIRAPINE,214
NIACIN,6736
NIACIN/LOVASTATIN,56
NIACIN/SIMVASTATIN,88
NICARDIPINE HCL,103
NICOTINE,60
NIFEDIPINE,21246
NILOTINIB HCL,282
NILUTAMIDE,48
NINTEDANIB ESYLATE,323
NISOLDIPINE,201
NITROFURANTOIN,15
NITROFURANTOIN MACROCRYSTAL,7104
NITROFURANTOIN MONOHYD/M-CRYST,17975
NITROGLYCERIN,23384
NIZATIDINE,119
NORETH-ETHINYL ESTRADIOL/IRON,11
NORETHINDRONE,114
NORETHINDRONE AC-ETH ESTRADIOL,130
NORETHINDRONE ACETATE,204
NORETHINDRONE-E.ESTRADIOL-IRON,169
NORETHINDRONE-ETHINYL ESTRAD,338
NORGESTIMATE-ETHINYL ESTRADIOL,997
NORGESTREL-ETHINYL ESTRADIOL,219
NORTRIPTYLINE HCL,6800
NYSTATIN,24668
NYSTATIN/TRIAMCIN,756
OCTREOTIDE ACETATE,59
"OCTREOTIDE ACETATE,MI-SPHERES",13
OFLOXACIN,9779
OLANZAPINE,34879
OLANZAPINE/FLUOXETINE HCL,60
OLMESARTAN MEDOXOMIL,14446
OLMESARTAN/AMLODIPIN/HCTHIAZID,881
OLMESARTAN/HYDROCHLOROTHIAZIDE,7330
OLODATEROL HCL,25
OLOPATADINE HCL,5441
OLSALAZINE SODIUM,34
OMALIZUMAB,100
OMBITA/PARITAP/RITON/DASABUVIR,13
OMEGA-3 ACID ETHYL ESTERS,8945
OMEPRAZOLE,408933
OMEPRAZOLE/SODIUM BICARBONATE,140
ONABOTULINUMTOXINA,90
ONDANSETRON,12903
ONDANSETRON HCL,14660
ONDANSETRON HCL/PF,39
OPIUM TINCTURE,12
ORLISTAT,25
ORPHENADRINE CITRATE,789
OSELTAMIVIR PHOSPHATE,3924
OXANDROLONE,29
OXAPROZIN,267
OXAZEPAM,431
OXCARBAZEPINE,10205
OXYBUTYNIN,29
OXYBUTYNIN CHLORIDE,58337
OXYCODONE HCL,109771
OXYCODONE HCL/ACETAMINOPHEN,122657
OXYCODONE HCL/ASPIRIN,62
OXYMORPHONE HCL,6747
PALBOCICLIB,118
PALIPERIDONE,2798
PALIPERIDONE PALMITATE,6347
PANTOPRAZOLE SODIUM,126969
PARENTERAL AMINO ACID 15% NO.1,28
PARENTERAL AMINO ACID 20% NO.1,840
PARICALCITOL,728
PAROXETINE HCL,55008
PAROXETINE MESYLATE,33
PEDI M.VIT NO.17 WITH FLUORIDE,12
"PEG 3350/NA SULF,BICARB,CL/KCL",4385
PEG3350/SOD SUL/NACL/ASB/C/KCL,3325
PEGINTERFERON BETA-1A,38
"PEN NEEDLE, DIABETIC",33797
"PEN NEEDLE, DIABETIC, SAFETY",525
"PEN NEEDLE,DUAL SAFETY,DIABETC",220
PENICILLAMINE,13
PENICILLIN V POTASSIUM,4132
PENTAZOCINE HCL/NALOXONE HCL,318
PENTOSAN POLYSULFATE SODIUM,928
PENTOXIFYLLINE,3214
PERAMPANEL,214
PERINDOPRIL ERBUMINE,135
PERMETHRIN,555
PERPHENAZINE,665
PERPHENAZINE/AMITRIPTYLINE HCL,340
PHENAZOPYRIDINE HCL,329
PHENELZINE SULFATE,11
PHENOBARBITAL,4675
PHENOXYBENZAMINE HCL,46
PHENYLEPHRINE HCL/PROMETH HCL,11
PHENYTOIN,2345
PHENYTOIN SODIUM EXTENDED,16566
PHOSPHORUS #1,14
PILOCARPINE HCL,1829
PIMECROLIMUS,103
PIMOZIDE,84
PINDOLOL,2971
PIOGLITAZONE HCL,33385
PIOGLITAZONE HCL/METFORMIN HCL,823
PIPERACILLIN SODIUM/TAZOBACTAM,49
"PIPERACILLIN-TAZO-DEXTROSE,ISO",17
PIRFENIDONE,309
PIROXICAM,556
PITAVASTATIN CALCIUM,1470
"PNV WITH CA,NO.72/IRON/FA",326
PNV53/IRON FUM/FA/DOCUSATE/DHA,12
"POLIOMYELITIS VACCINE, KILLED",12
POLYETHYLENE GLYCOL 3350,44450
POLYMYXIN B SULF/TRIMETHOPRIM,1141
POMALIDOMIDE,54
POSACONAZOLE,11
POTASSIUM BICARBONATE/CIT AC,52
POTASSIUM CHLORIDE,304541
POTASSIUM CITRATE,2513
"POTASSIUM PHOSPHATE,MONOBASIC",12
PRAMIPEXOLE DI-HCL,20928
PRAMLINTIDE ACETATE,58
PRASUGREL HCL,5410
