generic_name,claim_count
FLUPHENAZINE HCL,568
FLURAZEPAM HCL,58
FLURBIPROFEN,73
FLURBIPROFEN SODIUM,15
FLUTICASONE PROPIONATE,22289
FLUTICASONE/SALMETEROL,14750
FLUTICASONE/VILANTEROL,127
FLUVASTATIN SODIUM,66
FLUVOXAMINE MALEATE,718
FONDAPARINUX SODIUM,48
FORMOTEROL FUMARATE,121
FOSAMPRENAVIR CALCIUM,11
FOSINOPRIL SODIUM,329
FOSINOPRIL/HYDROCHLOROTHIAZIDE,12
FUROSEMIDE,44647
GABAPENTIN,42812
GABAPENTIN ENACARBIL,22
GALANTAMINE HBR,1455
GATIFLOXACIN,882
GEMFIBROZIL,2367
GENTAMICIN SULFATE,122
GLATIRAMER ACETATE,565
GLIMEPIRIDE,5466
GLIPIZIDE,11091
GLIPIZIDE/METFORMIN HCL,67
"GLUCAGON,HUMAN RECOMBINANT",107
GLYBURIDE,981
"GLYBURIDE,MICRONIZED",27
GLYBURIDE/METFORMIN HCL,143
GLYCOPYRROLATE,160
GOLIMUMAB,116
GUANFACINE HCL,249
HALOBETASOL PROPIONATE,20
HALOPERIDOL,2552
HALOPERIDOL DECANOATE,422
HALOPERIDOL LACTATE,13
"HEPARIN SODIUM,PORCINE",100
HEPATITIS A VIRUS VACCINE/PF,39
HYDRALAZINE HCL,780
HYDROCHLOROTHIAZIDE,42790
HYDROCODONE/ACETAMINOPHEN,26855
HYDROCODONE/IBUPROFEN,75
HYDROCORTISONE,818
HYDROCORTISONE VALERATE,59
HYDROMORPHONE HCL,5490
HYDROXYCHLOROQUINE SULFATE,3094
HYDROXYUREA,627
HYDROXYZINE HCL,2706
HYDROXYZINE PAMOATE,676
HYOSCYAMINE SULFATE,51
IBANDRONATE SODIUM,264
IBUPROFEN,9083
ILOPERIDONE,24
IMATINIB MESYLATE,159
IMIPRAMINE HCL,811
IMIQUIMOD,90
IMMUN GLOB G (IGG)/GLY/IGA 50+,133
INDAPAMIDE,398
INDOMETHACIN,145
INSULIN ASPART,5320
INSULIN ASPART PROTAM & ASPART,610
INSULIN DETEMIR,2399
"INSULIN GLARGINE,HUM.REC.ANLOG",19479
INSULIN LISPRO,1648
INSULIN LISPRO PROTAMIN/LISPRO,288
INSULIN NPH HUM/REG INSULIN HM,500
INSULIN NPH HUMAN ISOPHANE,903
"INSULIN REGULAR, HUMAN",555
INTERFERON BETA-1A,35
INTERFERON BETA-1A/ALBUMIN,102
INTERFERON BETA-1B,40
IPRATROPIUM BROMIDE,1234
IPRATROPIUM/ALBUTEROL SULFATE,5596
IRBESARTAN,1092
IRBESARTAN/HYDROCHLOROTHIAZIDE,36
ISOSORBIDE DINITRATE,346
ISOSORBIDE MONONITRATE,6717
ISRADIPINE,49
IVERMECTIN,41
KETOCONAZOLE,2208
KETOPROFEN,17
KETOROLAC TROMETHAMINE,3108
LABETALOL HCL,665
LACOSAMIDE,305
LACTULOSE,1646
LAMIVUDINE,94
LAMIVUDINE/ZIDOVUDINE,42
LAMOTRIGINE,9871
LANSOPRAZOLE,2628
LANTHANUM CARBONATE,14
LATANOPROST,15395
LEDIPASVIR/SOFOSBUVIR,348
LEFLUNOMIDE,296
LENALIDOMIDE,274
LETROZOLE,666
LEUCOVORIN CALCIUM,273
LEUPROLIDE ACETATE,13
LEVALBUTEROL HCL,53
LEVALBUTEROL TARTRATE,1565
LEVETIRACETAM,4888
LEVOBUNOLOL HCL,64
LEVOCARNITINE,78
LEVOCETIRIZINE DIHYDROCHLORIDE,135
LEVOFLOXACIN,4775
LEVONORGESTREL-ETHIN ESTRADIOL,58
LEVOTHYROXINE SODIUM,74633
LIDOCAINE,822
LIDOCAINE HCL,332
LIDOCAINE/PRILOCAINE,77
LINACLOTIDE,254
LINAGLIPTIN,315
LIOTHYRONINE SODIUM,1165
LIPASE/PROTEASE/AMYLASE,490
LIRAGLUTIDE,811
LISDEXAMFETAMINE DIMESYLATE,1041
LISINOPRIL,78704
LISINOPRIL/HYDROCHLOROTHIAZIDE,7504
LITHIUM CARBONATE,4484
LITHIUM CITRATE,12
LOMITAPIDE MESYLATE,12
LOPERAMIDE HCL,941
LOPINAVIR/RITONAVIR,48
LORAZEPAM,35928
LOSARTAN POTASSIUM,34237
LOSARTAN/HYDROCHLOROTHIAZIDE,5960
LOTEPREDNOL ETABONATE,328
LOVASTATIN,8158
LOXAPINE SUCCINATE,127
LUBIPROSTONE,202
LUMACAFTOR/IVACAFTOR,13
LURASIDONE HCL,1164
MACITENTAN,57
MAPROTILINE HCL,12
MECLIZINE HCL,2218
MEDROXYPROGESTERONE ACETATE,193
MEGESTROL ACETATE,175
MELOXICAM,7528
MEMANTINE HCL,7219
MERCAPTOPURINE,223
MESALAMINE,1203
METAXALONE,12
METFORMIN HCL,40178
METHADONE HCL,5103
METHAZOLAMIDE,126
METHENAMINE HIPPURATE,143
METHIMAZOLE,679
METHOCARBAMOL,1484
METHOTREXATE SODIUM,4198
METHOTREXATE SODIUM/PF,13
METHYLDOPA,11
METHYLPHENIDATE HCL,6404
METHYLPREDNISOLONE,1646
METHYLPREDNISOLONE SOD SUCC,11
METOCLOPRAMIDE HCL,920
METOLAZONE,839
METOPROLOL SUCCINATE,42799
METOPROLOL TARTRATE,39659
METOPROLOL/HYDROCHLOROTHIAZIDE,14
METRONIDAZOLE,867
MEXILETINE HCL,28
MIDODRINE HCL,253
MIGLITOL,12
MILNACIPRAN HCL,185
MINOCYCLINE HCL,174
MINOXIDIL,58
MIRABEGRON,1555
MIRTAZAPINE,10555
MISOPROSTOL,55
MODAFINIL,736
MOEXIPRIL HCL,50
MOEXIPRIL/HYDROCHLOROTHIAZIDE,20
MOMETASONE FUROATE,1683
MOMETASONE/FORMOTEROL,1134
MONTELUKAST SODIUM,8891
MORPHINE SULFATE,12090
MOXIFLOXACIN HCL,1630
MUPIROCIN,669
MYCOPHENOLATE MOFETIL,329
NABUMETONE,1395
NADOLOL,586
NALOXONE HCL,26
NALTREXONE HCL,350
NALTREXONE MICROSPHERES,12
NAPROXEN,3453
NAPROXEN SODIUM,372
NARATRIPTAN HCL,67
NATEGLINIDE,77
NEBIVOLOL HCL,762
NEFAZODONE HCL,234
NELFINAVIR MESYLATE,20
NEO/POLYMYX B SULF/DEXAMETH,637
NEOMYCIN/POLYMYXIN B SULF/HC,42
NEOMYCIN/POLYMYXN B/GRAMICIDIN,167
NEPAFENAC,788
NEVIRAPINE,41
NIACIN,494
NIACIN/LOVASTATIN,11
NICARDIPINE HCL,16
NICOTINE,132
NIFEDIPINE,3127
NINTEDANIB ESYLATE,14
NITROFURANTOIN MACROCRYSTAL,887
NITROFURANTOIN MONOHYD/M-CRYST,1535
NITROGLYCERIN,4157
NIZATIDINE,78
NORETHINDRONE,49
NORETHINDRONE AC-ETH ESTRADIOL,26
NORETHINDRONE ACETATE,50
NORETHINDRONE-E.ESTRADIOL-IRON,12
NORETHINDRONE-ETHINYL ESTRAD,51
NORGESTIMATE-ETHINYL ESTRADIOL,124
NORTRIPTYLINE HCL,2137
NYSTATIN,5472
NYSTATIN/TRIAMCIN,43
OFLOXACIN,1210
OLANZAPINE,8350
OLANZAPINE/FLUOXETINE HCL,11
OLMESARTAN MEDOXOMIL,1440
OLMESARTAN/AMLODIPIN/HCTHIAZID,21
OLMESARTAN/HYDROCHLOROTHIAZIDE,567
OLOPATADINE HCL,492
OMALIZUMAB,12
OMEGA-3 ACID ETHYL ESTERS,753
OMEPRAZOLE,71559
OMEPRAZOLE/SODIUM BICARBONATE,22
ONABOTULINUMTOXINA,63
ONDANSETRON,916
ONDANSETRON HCL,1698
ONDANSETRON HCL/PF,36
OPIUM TINCTURE,12
ORPHENADRINE CITRATE,35
OSELTAMIVIR PHOSPHATE,1430
OXAPROZIN,64
OXAZEPAM,304
OXCARBAZEPINE,1069
OXYBUTYNIN CHLORIDE,8828
OXYCODONE HCL,26458
OXYCODONE HCL/ACETAMINOPHEN,14604
OXYCODONE HCL/ASPIRIN,12
OXYMORPHONE HCL,673
PALIPERIDONE,379
PALIPERIDONE PALMITATE,304
PANTOPRAZOLE SODIUM,20311
PARENTERAL AMINO ACID 20% NO.1,52
PAROXETINE HCL,8848
"PEG 3350/NA SULF,BICARB,CL/KCL",1858
PEG3350/SOD SUL/NACL/ASB/C/KCL,64
PEGINTERFERON ALFA-2A,19
"PEN NEEDLE, DIABETIC",7600
"PEN NEEDLE, DIABETIC, SAFETY",383
"PEN NEEDLE,DUAL SAFETY,DIABETC",43
PENICILLIN V POTASSIUM,1541
PENTAZOCINE HCL/NALOXONE HCL,37
PENTOSAN POLYSULFATE SODIUM,139
PENTOXIFYLLINE,148
PERAMPANEL,27
PERINDOPRIL ERBUMINE,13
PERMETHRIN,13
PERPHENAZINE,484
PERPHENAZINE/AMITRIPTYLINE HCL,18
PHENAZOPYRIDINE HCL,48
PHENELZINE SULFATE,35
PHENOBARBITAL,756
PHENYTOIN,267
PHENYTOIN SODIUM EXTENDED,1734
PHOSPHORUS #1,12
PILOCARPINE HCL,243
PIMECROLIMUS,24
PINDOLOL,197
PIOGLITAZONE HCL,2280
PIRFENIDONE,60
PIROXICAM,44
PITAVASTATIN CALCIUM,35
POLYETHYLENE GLYCOL 3350,8216
POLYMYXIN B SULF/TRIMETHOPRIM,48
POMALIDOMIDE,23
POTASSIUM CHLORIDE,18958
POTASSIUM CITRATE,549
PRAMIPEXOLE DI-HCL,2703
PRAMLINTIDE ACETATE,22
PRASUGREL HCL,77
PRAVASTATIN SODIUM,15980
PRAZOSIN HCL,2193
PREDNISOLONE,12
PREDNISOLONE ACETATE,5266
PREDNISONE,23188
PREGABALIN,7860
PRIMIDONE,796
PROBENECID,110
PROCHLORPERAZINE,25
PROCHLORPERAZINE MALEATE,990
"PROGESTERONE,MICRONIZED",62
PROMETHAZINE HCL,1338
PROPAFENONE HCL,78
PROPANTHELINE BROMIDE,25
PROPRANOLOL HCL,4774
PROPYLTHIOURACIL,35
PROTRIPTYLINE HCL,11
PYRIDOSTIGMINE BROMIDE,345
QUETIAPINE FUMARATE,18229
QUINAPRIL HCL,578
QUINAPRIL/HYDROCHLOROTHIAZIDE,11
QUINIDINE GLUCONATE,12
RABEPRAZOLE SODIUM,473
RABIES VACCINE (PCEC)/PF,22
RALOXIFENE HCL,1016
RALTEGRAVIR POTASSIUM,366
RAMELTEON,263
RAMIPRIL,2391
RANITIDINE HCL,11529
RANOLAZINE,736
RASAGILINE MESYLATE,364
REPAGLINIDE,62
RIBAVIRIN,48
RIFAMPIN,97
RIFAXIMIN,279
RILPIVIRINE HCL,45
RILUZOLE,78
"RINGERS SOLUTION,LACTATED",37
RIOCIGUAT,20
RISEDRONATE SODIUM,55
RISPERIDONE,12579
RISPERIDONE MICROSPHERES,919
RITONAVIR,444
RIVAROXABAN,4863
RIVASTIGMINE,641
RIVASTIGMINE TARTRATE,161
RIZATRIPTAN BENZOATE,381
ROFLUMILAST,475
ROPINIROLE HCL,3486
ROSUVASTATIN CALCIUM,12118
ROTIGOTINE,73
RUFINAMIDE,24
RUXOLITINIB PHOSPHATE,34
SALMETEROL XINAFOATE,179
SALSALATE,69
SAXAGLIPTIN HCL,84
SCOPOLAMINE,235
SELEGILINE,11
SELEGILINE HCL,95
SERTRALINE HCL,31989
SEVELAMER CARBONATE,219
SEVELAMER HCL,42
SILDENAFIL CITRATE,127
SILODOSIN,271
SILVER SULFADIAZINE,88
SIMVASTATIN,67484
SITAGLIPTIN PHOS/METFORMIN HCL,260
SITAGLIPTIN PHOSPHATE,5133
SODIUM BICARBONATE,13
SODIUM CHLORIDE IRRIG SOLUTION,99
SODIUM CHLORIDE/NAHCO3/KCL/PEG,607
SODIUM FLUORIDE,455
SODIUM OXYBATE,70
SODIUM POLYSTYRENE SULFONATE,13
SOFOSBUVIR,50
SOLIFENACIN SUCCINATE,2655
SORAFENIB TOSYLATE,11
SOTALOL HCL,1202
SPIRONOLACT/HYDROCHLOROTHIAZID,137
SPIRONOLACTONE,7482
SUCRALFATE,833
SULFACETAMIDE/PREDNISOLONE SP,14
SULFAMETHOXAZOLE/TRIMETHOPRIM,4818
SULFASALAZINE,555
SULINDAC,119
SUMATRIPTAN,43
SUMATRIPTAN SUCCINATE,2227
SUNITINIB MALATE,15
"SYR W-NDL,INS 0.3 ML HALF MARK",23
"SYRING W-NDL,DISP,INSUL,0.3 ML",170
"SYRING W-NDL,DISP,INSUL,0.5 ML",690
"SYRINGE AND NEEDLE,INSULIN,1ML",836
TACROLIMUS,88
TADALAFIL,523
TAFLUPROST/PF,47
TAMOXIFEN CITRATE,1128
TAMSULOSIN HCL,23857
TAPENTADOL HCL,188
TELMISARTAN,72
TELMISARTAN/HYDROCHLOROTHIAZID,11
TEMAZEPAM,3035
TENOFOVIR DISOPROXIL FUMARATE,104
TERAZOSIN HCL,3646
TERBINAFINE HCL,100
TERCONAZOLE,27
TERIFLUNOMIDE,38
TERIPARATIDE,142
TESTOSTERONE,447
TESTOSTERONE CYPIONATE,472
TETRABENAZINE,183
THALIDOMIDE,20
THEOPHYLLINE ANHYDROUS,812
THIORIDAZINE HCL,175
THIOTHIXENE,112
"THYROID,PORK",300
TIAGABINE HCL,73
TICAGRELOR,220
TIMOLOL,27
TIMOLOL MALEATE,5121
TIMOLOL MALEATE/PF,35
TIOTROPIUM BR/OLODATEROL HCL,34
TIOTROPIUM BROMIDE,13356
TIZANIDINE HCL,3607
TOBRAMYCIN,376
TOBRAMYCIN/DEXAMETHASONE,410
TOCILIZUMAB,12
TOFACITINIB CITRATE,32
TOLTERODINE TARTRATE,1299
TOPIRAMATE,5611
TORSEMIDE,5080
TRAMADOL HCL,27062
TRAMADOL HCL/ACETAMINOPHEN,109
TRANDOLAPRIL,32
TRANYLCYPROMINE SULFATE,36
TRAVOPROST,3410
TRAZODONE HCL,26540
TREPROSTINIL DIOLAMINE,19
TRETINOIN,128
TRIAMCINOLONE ACETONIDE,6504
TRIAMTERENE/HYDROCHLOROTHIAZID,3971
TRIAZOLAM,140
TRIFLUOPERAZINE HCL,194
TRIFLURIDINE,14
TRIHEXYPHENIDYL HCL,309
TRIMETHOPRIM,657
TRIMIPRAMINE MALEATE,26
TROSPIUM CHLORIDE,365
TYPHOID VACC VI CAPSULR POLYS,66
UMECLIDINIUM BRM/VILANTEROL TR,195
URSODIOL,262
VALACYCLOVIR HCL,1345
VALPROIC ACID,99
VALPROIC ACID (AS SODIUM SALT),78
VALSARTAN,3400
VALSARTAN/HYDROCHLOROTHIAZIDE,1410
VANCOMYCIN HCL,158
VARENICLINE TARTRATE,307
VENLAFAXINE HCL,16678
VERAPAMIL HCL,2667
VILAZODONE HYDROCHLORIDE,254
VORTIOXETINE HYDROBROMIDE,157
WARFARIN SODIUM,39431
"WATER FOR IRRIGATION,STERILE",26
YELLOW FEVER VACCINE LIVE/PF,14
ZAFIRLUKAST,62
ZALEPLON,285
ZILEUTON,25
ZIPRASIDONE HCL,2242
ZOLMITRIPTAN,72
ZOLPIDEM TARTRATE,17308
ZONISAMIDE,477
ZOSTER VACCINE LIVE/PF,1394
